onset	duration	trial_type	0	1	2	3
239.120	2.000	Spanish-Spanish-Concrete-Novel	palo	SSCn_47	2984	3
242.120	2.000	Spanish-Spanish-Concrete-Repeat	palo	SSCr_47	3984	3
246.120	2.000	English-English-Abstract-Repeat	budget	EEAr_45	1984	30
248.120	2.000	English-English-Abstract-Novel	growth	EEAn_46	5984	35
254.120	2.000	Spanish-English-Concrete-Repeat	thicket	SECr_46	10984	50
265.120	2.000	Spanish-English-Abstract-Repeat	past	SEAr_46	3984	40
269.120	2.000	Spanish-Spanish-Abstract-Repeat	fin	SSAr_47	3984	33
273.120	2.000	Spanish-English-Abstract-Novel	disculpa	SEAn_47	9984	50
283.120	2.000	English-English-Abstract-Repeat	growth	EEAr_46	2984	35
286.120	2.000	English-Spanish-Concrete-Repeat	inundaci�n	ESCr_47	4984	80
291.120	2.000	English-English-Concrete-Novel	shoe	EECn_47	7984	58
299.120	2.000	Spanish-Spanish-Abstract-Novel	seguridad	SSAn_48	9984	15
309.120	2.000	English-Spanish-Concrete-Novel	fish	ESCn_48	2984	8
312.120	2.000	English-Spanish-Abstract-Novel	feint	ESAn_47	1984	39
314.120	2.000	Spanish-Spanish-Abstract-Repeat	seguridad	SSAr_48	2984	15
317.120	2.000	English-Spanish-Concrete-Repeat	pez	ESCr_48	5984	8
323.120	2.000	Spanish-English-Abstract-Repeat	excuse	SEAr_47	3984	50
327.120	2.000	English-English-Abstract-Novel	supply	EEAn_47	3984	9
331.120	2.000	Spanish-English-Abstract-Novel	bendici�n	SEAn_48	4984	36
336.120	2.000	English-English-Abstract-Repeat	supply	EEAr_47	4984	9
341.120	2.000	English-English-Abstract-Novel	tenure	EEAn_48	2984	15
344.120	2.000	Spanish-Spanish-Concrete-Novel	puerta	SSCn_48	4984	37
349.120	2.000	English-English-Concrete-Repeat	shoe	EECr_47	1984	58
351.120	2.000	English-Spanish-Abstract-Repeat	finta	ESAr_47	1984	39
353.120	2.000	Spanish-English-Concrete-Novel	gallina	SECn_47	2984	17
356.120	2.000	English-English-Abstract-Repeat	tenure	EEAr_48	2984	15
359.120	2.000	English-Spanish-Abstract-Novel	failure	ESAn_48	4984	38
364.120	2.000	English-English-Concrete-Novel	meat	EECn_48	2984	23
367.120	2.000	Spanish-English-Abstract-Repeat	blessing	SEAr_48	2984	36
370.120	2.000	Spanish-English-Concrete-Repeat	chicken	SECr_47	3984	17
374.120	2.000	Spanish-English-Concrete-Novel	mendigo	SECn_48	6984	21
381.120	2.000	Spanish-Spanish-Concrete-Repeat	puerta	SSCr_48	5984	37
387.120	2.000	English-English-Concrete-Repeat	meat	EECr_48	7984	23
395.120	2.000	Spanish-English-Concrete-Repeat	beggar	SECr_48	1984	21
397.120	2.000	English-Spanish-Abstract-Repeat	fracaso	ESAr_48	2984	38
