subject_id,session_id,acq_id,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,provenance,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mad,summary_csf_mean,summary_csf_median,summary_csf_n,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mad,summary_gm_mean,summary_gm_median,summary_gm_n,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mad,summary_wm_mean,summary_wm_median,summary_wm_n,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max
11,mri,epi,3.6283732797257264,0.36991806674792793,0.6734384664324772,65.43228149414062,1.855937777777778,1.8993266666666668,1.7491,1.9193866666666668,0.20527680392084788,0.3088190662823527,0.48590412979679937,1.1252309083938599,0.5513116657733914,"{'md5sum': '1adaa04cbfe5d7436920cc04b81be448', 'mriqc_pred': 1, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': False, 'small_air_mask': True}}",0.0,0.0030585405184153443,12.215162227243678,6.561194759144185,3.7596151736344754,64,64,33,1.7319524877154642,15.329367380190227,7.805771232441653,6.355993829419267,20.888863782608098,16.147036038075974,18.123345355367128,17.334136245417316,3.0,3.0,3.75,39.46017890826064,36.80424499511719,98.43451690673828,83.56797790527344,30902.0,29.612633609771727,213.00033721923813,74.36209106445312,-0.8589977577160921,909.2858276367188,1142.7767333984375,1173.494384765625,6643.0,336.05327148437505,2295.4585937499996,677.5047607421875,1.5499887969629151,57.66724395751953,908.7523803710938,907.1080322265625,2302.0,815.4123626708985,1005.4229675292968,59.16167068481445,-0.8138212654071686,184.30499267578125,988.5777587890625,973.7969360351562,12090.0,769.7220642089844,1243.4601501464845,153.20289611816406,0.1092740073800087,0.2883751094341278,0.36267152428627014,0.34857794910123086
11,mri,mprage,0.3283659593098927,4.104903563244869,0.600343022719597,2584.123779296875,4.634879648146671,4.533629459549252,5.04996,4.321049484890761,0.22264563717031718,0.4122407116264825,0.3651136512032003,0.8916076421737671,0.2753696084022522,"{'md5sum': 'f7201f60e2ac0ebe87961450420d0e11', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0007155220347668758,0.0074469756462944145,28.326392745820346,15.587776964627109,21.004295320502806,256,256,192,3.940711058720737,13.886787134746617,15.723031188802196,29.34159537293923,45.624168851023285,83.87943695847386,81.00079871881488,113.49879034694747,1.0000001192092896,1.0,1.0000001192092896,4.412502688627265,5.772204399108887,13.829444885253906,12.536481857299805,2090540.0,5.2914862632751465,26.788683319091774,6.934662818908691,3.2834901226667155,111.27047729492188,415.67864990234375,401.98046875,29150.0,268.5101943969727,582.9771484375,102.00534057617188,-0.10527424349026182,53.48181915283203,739.2910766601562,739.0358276367188,20497.0,652.2516723632813,826.9983398437499,53.21733474731445,0.8479077276267497,32.210853576660156,999.9658813476562,1000.0028076171875,194707.0,944.6175842285156,1054.8437133789062,34.08131790161133,0.23688773810863495,0.5225135684013367,0.5724653601646423,0.6183378932667951
12,mri,epi,1.6167442358057134,0.7817704412631732,0.6741332502356565,93.24895477294922,1.7648275060312522,1.86947985142709,1.57284,1.8521626666666668,0.21079188618096217,0.4097117841233077,0.3794963296957301,1.062540054321289,0.571598255634308,"{'md5sum': '41e0801ad62c580cf915b63869d838e7', 'mriqc_pred': 1, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': False, 'small_air_mask': True}}",0.0,0.0018837940991051454,11.34277840138936,5.144526131219473,3.9481008803897497,64,64,33,1.413511220936534,11.128864534860181,6.2218766900973135,6.123254314495226,17.399441095469633,17.636343253857184,18.635220714990673,20.869877795645206,3.000000238418579,3.0,3.75,57.191265126453764,27.669492721557617,76.53036499023438,62.42980194091797,33302.0,22.670260143280032,161.1437072753905,72.9283447265625,2.370704385587329,564.9877319335938,909.8876953125,734.8602905273438,7603.0,300.7632232666016,1761.0357421874999,519.8486938476562,1.0330357299353912,59.78459548950195,751.9913330078125,744.8657836914062,7497.0,655.2293945312499,874.1760864257812,66.926513671875,-0.8762756219687189,161.0099334716797,852.5873413085938,881.4331665039062,8955.0,622.43115234375,1066.8708251953126,143.94044494628906,0.08962717652320862,0.3200177550315857,0.31853893399238586,0.37759924768072134
12,mri,mprage,0.31308528280461534,4.154794066544429,0.6065834987679719,2238.76904296875,4.933827460667671,4.995422382003013,5.226,4.58006,0.23260064813447928,0.3992975875063363,0.3681017643591844,0.8906441926956177,0.2864698380231857,"{'md5sum': '9b701bc3b894395fbf59cf9ecbb2a33c', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.000503192482770126,0.005494181752931434,26.39808455514089,15.253750788135624,19.993086175709973,256,256,192,4.218629231918934,13.939583807547951,15.349353644852329,27.889847895090103,40.87362456658752,81.67906945631267,77.95258747768229,111.30506841014663,0.9999995231628418,1.0,1.0,3.83519550632261,5.88596248626709,13.548531532287598,12.283485412597656,1658144.0,4.999356985092164,26.385959529876697,6.877882957458496,0.32882276811725,78.60895538330078,383.08642578125,367.2221984863281,36763.0,268.81885681152346,555.6054260253907,87.04656982421875,0.1305586177234388,51.38025665283203,732.923583984375,733.8318481445312,16627.0,645.4633911132812,818.8252746582032,52.64215850830078,0.9588612938235364,31.953590393066406,998.4921875,1000.0016479492188,214229.0,936.4367919921874,1053.9266357421875,35.855316162109375,0.24334511160850525,0.5074775218963623,0.5815324783325195,0.6345907640459091
13,mri,epi,1.1137238581198674,1.0790035911344742,0.6739374786972314,78.07377624511719,1.8533492148906268,1.8382699999999998,1.7737366666666665,1.9480409780052141,0.21909930648007606,0.5688154552166371,0.21208523830328677,1.2741773128509521,0.7417797446250916,"{'md5sum': '59573d76c3d5c4726b68fbfdc7342f1a', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': False, 'small_air_mask': True}}",0.0,0.0023556575321797006,10.509706980455512,4.263963179245592,8.055464203675344,64,64,33,1.4474210856979741,9.734161171454984,7.151513444597882,10.272958076640688,18.83722043772689,19.666138399703808,20.557006118890452,23.167659519240654,3.0,3.0,3.9000000953674316,75.19241684523581,29.2778263092041,77.51721954345703,69.54095458984375,31017.0,26.056181716918953,146.06215209960936,52.206817626953125,1.8592582185025153,625.5291748046875,1009.6912841796875,841.8291015625,6994.0,329.7766632080078,1990.3773193359375,581.5646362304688,0.14072040029847255,90.0113525390625,885.384521484375,878.8731689453125,15845.0,748.2084228515625,1040.7384521484375,90.28466033935547,1.3446199058112498,84.26617431640625,1033.6531982421875,1035.35498046875,4376.0,862.3827209472656,1197.5874633789062,100.77298736572266,0.10894498229026794,0.41861990094184875,0.2553178369998932,0.36789206109834754
13,mri,mprage,0.3107054185999526,4.148899776864963,0.6019028078017123,2835.68212890625,4.978142763867094,4.808898853469168,5.41224,4.713289438132114,0.21604846595719845,0.41157306124743614,0.3723784727953654,0.7810231447219849,0.2708301842212677,"{'md5sum': 'bcc7c1f012ffa4b53e799ab429d7c812', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0008972821207778715,0.0053484757102445065,26.881120687984602,14.589515361605573,19.63880414599586,256,256,192,3.891706947058694,13.455211179814196,16.520141593440027,32.21350665344718,45.99137903492079,83.85513740780834,81.19954802706799,113.75212763847482,1.000000238418579,1.0,1.0000001192092896,3.7489562279264677,5.759336471557617,12.934532165527344,11.516032218933105,1857554.0,4.604982304573059,26.10377321243285,6.915740966796875,-0.435522887303875,116.74429321289062,417.5861511230469,404.3125,24117.0,272.7318908691406,596.0724365234375,103.88863372802734,0.06731025949592784,53.875,736.2620239257812,737.1746826171875,24952.0,644.5513641357422,825.6581451416016,54.78620147705078,1.1157569656547555,27.786439895629883,999.7845458984375,1000.0006103515625,225706.0,948.6768951416016,1049.4320068359375,31.042829513549805,0.23166689276695251,0.5211805701255798,0.5740049481391907,0.6541408160423836
14,mri,epi,4.7007194588921175,0.2908807669316086,0.6675684117051063,73.33853149414062,1.8146506666666669,1.86536,1.7512800000000002,1.827312,0.2317056825842425,0.1684888746340386,0.5998054427817189,1.1070705652236938,0.5139520645141602,"{'md5sum': '0bb01c41087e9d2e211e566efa8dd598', 'mriqc_pred': 1, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': False, 'small_air_mask': True}}",0.0,0.0015806955431571074,9.573563629653632,13.773674584537572,4.7828907820126325,64,64,33,1.8943263167932436,6.6962397815727215,6.407765473327821,10.632730321617496,25.130921670218058,19.690312143737042,21.88203008770648,20.824856449164336,3.0,3.0,3.75,89.831501287654,31.665451049804688,92.49866485595703,77.55648803710938,32196.0,30.216341972351074,200.83629989624023,79.89754486083984,-0.6426099420458091,872.3265380859375,1157.005859375,1214.681396484375,6724.0,373.81457824707036,2242.925122070312,641.173095703125,-0.8829437686765749,162.50479125976562,981.7607421875,951.7142333984375,4552.0,787.722933959961,1227.4075622558594,142.11105346679688,-0.0861800129243182,95.26959228515625,1010.07666015625,1006.5514526367188,21128.0,859.9747924804688,1172.4501220703123,94.66313934326172,0.11190082877874374,0.1636277139186859,0.39163878560066223,0.36268819444545936
14,mri,mprage,0.30981382709859684,4.287738873230022,0.5891831509679413,2737.790771484375,4.798253140896581,4.8428294226897455,5.08105,4.47088,0.22122052321134336,0.4087844986421759,0.3699949781464807,0.873641312122345,0.3054189085960388,"{'md5sum': '4c58e0b268197e1e9010c57ee71ffe9a', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0006007618964826711,0.004041438336548392,28.182537694961294,15.564056136267881,20.76410499132269,256,256,192,3.612238642429526,14.72316108081149,15.083535499159249,26.915206774236726,38.37741175807132,76.9224838548387,73.46486300970709,105.09469341621124,1.0000001192092896,1.0,1.0,5.906610077728908,6.233813285827637,13.957590103149414,12.420312881469727,2363694.0,4.897026133537293,28.247037696838383,7.546600341796875,-0.3042922126830647,103.4346923828125,386.1877136230469,365.1722412109375,23332.0,253.8517288208008,573.6346588134766,101.09088897705078,0.09630250617706615,49.316341400146484,731.6307983398438,731.9398193359375,20564.0,648.732046508789,812.3763244628906,49.71228790283203,0.986694817150378,33.73445129394531,998.5142211914062,1000.006591796875,199342.0,934.9476043701172,1055.9794555664062,37.15386962890625,0.23170870542526245,0.5035001635551453,0.5496020317077637,0.6241390364167592
15,mri,epi,0.8023672546483748,1.465899034370294,0.7024450859820707,40.43534851074219,1.8790937783338666,1.9933098415859667,1.8018433333333332,1.8421281600822996,0.21098064454965834,0.5439212435938973,0.2450981118564444,1.0499176979064941,0.5719505965709686,"{'md5sum': '64e4890d26761f54c7b0d926b95c72a3', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': False, 'small_air_mask': True}}",0.0010802910431163219,0.002002542799262381,11.456763698630137,4.298610881906397,7.413679261924923,64,64,33,1.2778312680269805,10.102519046766707,7.373939292040009,10.741467561326337,11.37968545660497,15.066677199964166,15.154823714737658,19.018108487643836,3.000000238418579,3.0,3.9000000953674316,410.76096418027447,37.824092864990234,101.54649353027344,89.78524780273438,31439.0,29.79894275665283,201.77854766845692,79.7452163696289,0.5761789080902022,472.2811584472656,881.6776123046875,657.0025634765625,7267.0,296.5916351318359,1735.5202758789062,514.1190185546875,0.22218625956959936,83.76644134521484,874.40087890625,869.869873046875,15594.0,740.1459381103516,1022.2524078369138,86.10149383544922,0.7254189451905515,99.28132629394531,1100.8968505859375,1098.0045166015625,5484.0,947.2578063964843,1268.9544006347655,102.2117691040039,0.1074647530913353,0.3962866961956024,0.24170778691768646,0.4667363776383168
15,mri,mprage,0.3182997638838197,4.189785958132665,0.63822304827878,1990.3975830078125,4.859640242187897,4.8750188377049355,5.2816318888587555,4.42227,0.2246997685967832,0.3997843603040296,0.3755158710991872,0.8150176405906677,0.33517956733703613,"{'md5sum': '424dc5e01914a28b5672bdb8f601f83c', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0005019058703550841,0.007015901555238924,27.224424138794802,15.327805254965952,19.41817602783884,256,256,192,3.90780577049351,13.677055215694075,15.448204633353683,28.759752913873466,31.114905018118602,71.66688992790151,66.94342086655871,98.04846765365603,1.000000238418579,0.9999996423721313,1.0,3.0119962484159135,6.681812286376953,15.38783073425293,14.001856803894043,1562172.0,5.65468966960907,29.849816322326657,7.696153163909912,1.6293520917460107,59.75432586669922,340.1348571777344,317.34454345703125,44495.0,244.59435119628904,506.89170227050766,81.20694732666016,0.3257639677741473,52.59636306762695,731.2968139648438,730.93896484375,19507.0,645.1346496582031,818.489794921875,53.44134521484375,0.5462579081864258,33.04816818237305,999.9376831054688,1000.0077514648438,219703.0,942.3767761230469,1056.5638305664063,34.77100372314453,0.24751132726669312,0.49840328097343445,0.5629063248634338,0.6113110122051536
16,mri,epi,0.8714592970632598,1.3532424976620085,0.7440326264831912,72.56414031982422,1.8894018223386204,1.92058,1.8676033333333333,1.8800221336825274,0.20944046096029156,0.5535806231063065,0.23697891593340192,1.000268816947937,0.5556390643119812,"{'md5sum': '9a49766dc0e8ee9ebdb617f4ae0a8db1', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': False, 'small_air_mask': True}}",0.0,0.003664207817169928,8.913884289919059,3.253344426009423,5.619740229394476,64,64,33,1.5878113301229593,10.317330369848795,7.652821413458368,11.05332254040335,12.425766372087445,14.808506046282757,15.080344840713224,18.00676210376947,3.0,3.0,4.050000190734863,14.524500634607406,37.143558502197266,88.68761444091797,81.17284393310547,20198.0,0.0,174.62904586791973,52.948944091796875,1.1325928199560238,490.472412109375,871.8421630859375,704.490234375,8825.0,327.4372863769531,1576.4145507812495,443.6612243652344,0.4879778929427627,76.30098724365234,844.9440307617188,839.5818481445312,19360.0,719.6205474853515,988.0270690917969,81.373779296875,1.5388573434611894,81.71903991699219,1022.7762451171875,1020.909912109375,6346.0,885.1465911865234,1172.1973266601562,92.35498809814453,0.11157039552927017,0.40161648392677307,0.25595611333847046,0.44032230558690805
16,mri,mprage,0.308738537353399,4.216819437834261,0.6720953861244305,1722.4752197265625,5.368787280660839,5.279189370671586,5.923102471310931,4.90407,0.22618555242321164,0.38551091425383754,0.38830353332295076,0.8311705589294434,0.38492369651794434,"{'md5sum': 'e4a7adceda328fc3615820c6d2642382', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.00041361167154423844,0.0053757596964299475,20.464368046342393,11.657792630774024,14.28446840761164,256,256,192,3.643725134662288,13.356077446775558,14.621229211781625,26.863885053907026,36.239008968953776,70.49573290997941,68.18185218183412,97.81081466656914,1.0000001192092896,0.9999995827674866,1.0,2418.9721153164173,6.698061943054199,15.340473175048828,13.844425201416016,1461796.0,5.460250020027161,30.037843227386475,9.402215957641602,-0.284686976357059,106.58404541015625,387.3351745605469,370.5047302246094,48654.0,253.03858795166016,574.527099609375,101.6819076538086,0.8825418584578264,50.63587951660156,722.15625,720.7427368164062,17551.0,637.3936157226562,811.2547302246094,53.96211624145508,0.4785529646964246,35.58467102050781,999.9390258789062,1000.0099487304688,300550.0,938.6596252441406,1060.566961669922,37.225006103515625,0.22414182126522064,0.4796289801597595,0.5534856915473938,0.622560381923612
