subject_id,session_id,task_id,run_id,aor,aqi,dummy_trs,dvars_nstd,dvars_std,dvars_vstd,efc,fber,fd_mean,fd_num,fd_perc,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,gcor,gsr_x,gsr_y,provenance,size_t,size_x,size_y,size_z,snr,spacing_tr,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_fg_k,summary_fg_mad,summary_fg_mean,summary_fg_median,summary_fg_n,summary_fg_p05,summary_fg_p95,summary_fg_stdv,tsnr
05,mri,facerecognition,01,0.0005219523809523809,0.004302206666666667,0,24.099110361626792,1.1115693619617222,1.0054232329186603,0.5792403742491746,810.8027954101562,0.05960172093977939,0,0.0,2.3837694814106505,2.3120266666666667,2.7988764442319516,2.040405333333333,0.0470326,-0.014300677925348282,0.03512929752469063,"{'md5sum': '3d3480982275efd89fbff24dc9cac20e', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.415040074060934,2.0,3.0,3.000000238418579,3.75,81.49767143094226,5.605648517608643,42.82979965209961,26.35714340209961,65219.0,22.0,107.98095703125,58.24332046508789,2.134143458961555,146.8411407470703,797.2496337890625,797.7285766601562,37347.0,518.1557373046875,1085.2448242187495,180.68191528320312,64.68345642089844
05,mri,facerecognition,02,0.0004668571428571428,0.004288179619047619,0,23.42938235157894,1.0973389607655506,1.0077209962200961,0.5794314243379219,812.7149658203125,0.06634338052199815,0,0.0,2.374239926143758,2.3011,2.787979778431274,2.03364,0.039505,-0.014238281175494194,0.03402002900838852,"{'md5sum': 'bd6c9ef3f823dc380662889e99996dcf', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.463149099109224,2.0,3.0,3.000000238418579,3.75,76.2596404188442,5.732728958129883,43.540103912353516,26.514286041259766,65342.0,22.090476989746094,112.39000396728512,59.21881103515625,2.0503163626495295,147.25767517089844,803.5738525390625,802.7047729492188,37213.0,525.6438354492187,1092.3505126953125,179.8492431640625,65.96295166015625
05,mri,facerecognition,03,0.0005788516746411483,0.004265445071770335,1,23.479629883317305,1.1057405746153848,1.0085922232692308,0.5797487169978158,815.5939331054688,0.0656594340738264,0,0.0,2.3615132598936177,2.29091,2.772256446347519,2.0213733333333335,0.0225392,-0.014291063882410526,0.03517341613769531,"{'md5sum': 'eac466bf6f65b29ee42eac888e561249', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",209,64,64,33,4.4292116206155505,2.0,3.0,3.000000238418579,3.75,72.36219766204702,5.9091267585754395,44.37481689453125,26.65071678161621,65470.0,22.06220054626465,118.12798500061024,61.0184211730957,2.157316390031186,149.17535400390625,809.5850830078125,808.5358276367188,37175.0,529.8061767578124,1103.40859375,182.54376220703125,66.73680877685547
05,mri,facerecognition,04,0.0005806666666666667,0.004269559476190477,0,24.177595047320576,1.1248139161244026,1.0116522449282295,0.5802194567722375,806.964599609375,0.06490206803306305,1,0.47619047619047616,2.3615728155564617,2.29244,2.768206446669384,2.024072,0.0194243,-0.014267624355852604,0.03546176478266716,"{'md5sum': 'e5371e25557acb2e76b7cba66f2a6a42', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.440704184033523,2.0,3.0,3.000000238418579,3.75,71.0746703244407,6.205749988555908,44.80525588989258,26.880952835083008,65376.0,21.9714298248291,118.83571815490723,61.679168701171875,2.1220416209824755,149.09327697753906,814.56982421875,812.4285888671875,37201.0,537.4381103515625,1110.5428466796875,182.94793701171875,67.96660614013672
05,mri,facerecognition,05,0.0006336666666666668,0.004595854761904761,0,25.59637325282297,1.159272964593301,1.0127635233014347,0.5806622050949981,801.4393310546875,0.06667478186088653,3,1.4285714285714286,2.3663374821611396,2.29825,2.7705464464834177,2.0302160000000002,0.0246021,-0.014842861331999302,0.03469061106443405,"{'md5sum': '6c3d63188bc260e5a8ba1215df91e900', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.381541200309395,2.0,3.0,3.000000238418579,3.75,71.18984184780521,6.269289016723633,45.20795440673828,27.057144165039062,65413.0,22.19523811340332,120.3419082641601,62.25066375732422,2.1726426310457665,150.59715270996094,816.89208984375,815.7786254882812,37256.0,532.5130920410156,1115.8202819824219,186.1828155517578,66.57996368408203
05,mri,facerecognition,06,0.0006435714285714286,0.004933742999999999,0,26.11786338626796,1.1631556392822964,1.0126909644976083,0.5809428503121549,799.1594848632812,0.07289094125211014,1,0.47619047619047616,2.3767025929154175,2.306696666666667,2.7840164454129184,2.039394666666667,0.0215562,-0.01530013233423233,0.035532645881175995,"{'md5sum': '876ddc2c011c500aef891d60df9e5f29', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.36611287781114,2.0,3.0,3.000000238418579,3.75,70.39017274976331,6.481091022491455,45.8106689453125,27.195240020751953,65483.0,22.204763412475586,122.05190734863278,63.823524475097656,2.1441477678538385,151.64195251464844,819.1079711914062,818.1095581054688,37335.0,531.3871704101563,1119.11533203125,187.3745880126953,65.47063446044922
05,mri,facerecognition,07,0.0007284688995215311,0.004957548995215311,1,25.68572260759615,1.1488280308653847,1.0075947313461537,0.5811185556894495,793.5032958984375,0.07739724750162201,5,2.3923444976076556,2.35782348240936,2.288136666666667,2.7611764472280784,2.024157333333333,0.0142446,-0.014471582137048244,0.03651457652449608,"{'md5sum': '74bf245e611b33e178d923c3f93e0d92', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",209,64,64,33,4.421240125772875,2.0,3.0,3.000000238418579,3.75,70.25480210271438,6.611414909362793,46.24522399902344,27.39712905883789,65633.0,22.32535743713379,124.57511749267556,63.775054931640625,2.068629225207663,152.5236053466797,823.4734497070312,821.033447265625,37123.0,539.2129089355469,1124.6415649414064,185.69956970214844,65.34548950195312
05,mri,facerecognition,08,0.0005809999999999999,0.004677457047619048,0,26.65740119913876,1.1724015558851677,1.012692420239235,0.5813906011232645,787.5206298828125,0.07657864522477388,4,1.9047619047619047,2.3606263714030646,2.2958966666666667,2.7572197808758596,2.0287626666666667,0.0145234,-0.01478600688278675,0.03666163235902786,"{'md5sum': 'b5592c33da60e48ae40da3596b180cd8', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.38236553854599,2.0,3.0,3.000000238418579,3.75,67.09596679782314,6.777609825134277,46.63683319091797,27.557144165039062,65652.0,22.27619171142578,125.95405120849605,64.1755599975586,2.175146027058248,152.58099365234375,825.1611328125,823.0928955078125,37152.0,540.5543060302734,1126.6881713867185,187.81678771972656,68.0628662109375
05,mri,facerecognition,09,0.0004697619047619048,0.005535020809523809,0,26.191969483827783,1.1590336224880378,1.0021495747846894,0.581668154915037,783.321533203125,0.06443783362121694,0,0.0,2.3623803712752895,2.2960233333333333,2.7620431138258685,2.029074666666667,0.0172068,-0.015536596067249775,0.03556957468390465,"{'md5sum': 'ff5ac0ce753bc8ceea8aea0e3d971cc5', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.387952287059474,2.0,3.0,3.000000238418579,3.75,68.924160354937,6.848212718963623,46.815799713134766,27.619049072265625,65682.0,22.319047927856445,125.62905311584447,65.03909301757812,2.206832556032417,151.84674072265625,827.6377563476562,825.4000244140625,37155.0,543.2424255371094,1132.4052612304686,188.1034393310547,64.0244369506836
06,mri,facerecognition,01,0.0005544285714285714,0.008552212047619048,0,31.98781098373208,1.0480386449282302,0.9922965066985646,0.6116077104378664,364.7503662109375,0.07678491844361446,5,2.380952380952381,2.4265057767501865,2.3828566666666666,2.886606437259798,2.0100542263240944,0.00563377,-0.008115163072943687,0.03542548418045044,"{'md5sum': '686dbc5ceb0d78670a84fc12159acc63', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.145261371233152,2.0,3.0,3.000000238418579,4.050000190734863,66.69842979622682,6.629354953765869,62.1861686706543,40.252384185791016,63258.0,34.72785873413086,163.5276298522946,71.28369903564453,1.9384130430679187,153.57647705078125,809.9244995117188,812.5762329101562,39143.0,488.94953613281245,1122.2129272460938,196.0228271484375,42.5341682434082
06,mri,facerecognition,02,0.0006262380952380953,0.008764908619047619,0,32.03910308354065,1.0597116554545458,1.0018999693779904,0.611912806019426,365.02105712890625,0.0770418304170954,9,4.285714285714286,2.4088268886966877,2.36695,2.863209772452531,1.9963208936375327,0.0145527,-0.009222742170095444,0.03569794446229935,"{'md5sum': 'df69a4fe61377bb30405b69729c0a40e', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.204047074193296,2.0,3.0,3.000000238418579,4.050000190734863,68.83980358630356,7.003534317016602,63.18354415893555,40.4428596496582,63484.0,34.42380905151367,168.63024978637688,74.2574462890625,1.9080075116116406,153.30111694335938,814.7570190429688,816.1381225585938,38920.0,499.00740814208984,1126.4980957031246,194.12904357910156,42.47040557861328
06,mri,facerecognition,03,0.0014472727272727272,0.007986041770334929,1,32.49116079600961,1.0894758134134617,1.0192893533653846,0.6123366685434755,366.9529724121094,0.08405394676439491,5,2.3923444976076556,2.418733760678541,2.37564,2.8739564382651297,2.0066048437704938,0.0135624,-0.009448672644793987,0.03609214350581169,"{'md5sum': '2a7c83e6b73e34da6d53f6e09335f0bb', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",209,64,64,33,4.201395543103521,2.0,3.0,3.000000238418579,4.050000190734863,66.37846270492619,6.469536781311035,63.92634963989258,40.440189361572266,63360.0,35.20095443725586,173.39090042114188,75.38470458984375,1.86840355179893,155.0914764404297,819.0986328125,820.416259765625,39055.0,503.3157623291016,1133.6209838867185,195.2698211669922,43.96134948730469
