onset	duration	trial_type	trial_phase	trial_num	filt_type	noise_stim	stim_file
410.7600625	2.8544375000000173	trial	bef	19.0	freq	none	jh19_audio.wav
416.20375	2.8544374999999604	trial	mid	19.0	norm	none	jh19_audio.wav
422.6623125	2.8544375000000173	trial	aft	19.0	freq	none	jh19_audio.wav
426.86400000000003	4.051249999999982	trial	bef	20.0	freq	none	jh19_audio.wav
434.6846875	4.051249999999982	trial	mid	20.0	norm	none	jh19_audio.wav
440.069875	4.051249999999982	trial	aft	20.0	freq	none	jh19_audio.wav
446.73125	2.1248125000000186	trial	bef	21.0	temp	none	jh19_audio.wav
450.3154375	2.1248125000000186	trial	mid	21.0	norm	none	jh19_audio.wav
455.1331875	2.1248125000000186	trial	aft	21.0	temp	none	jh19_audio.wav
458.34875	2.3808124999999905	trial	bef	22.0	temp	none	jh19_audio.wav
464.0748125	2.3808124999999905	trial	mid	22.0	norm	none	jh19_audio.wav
470.0083125	2.3808124999999905	trial	aft	22.0	temp	none	jh19_audio.wav
476.2025625	1.920000000000016	trial	bef	23.0	freq	none	jh19_audio.wav
482.1235	1.920000000000016	trial	mid	23.0	norm	none	jh19_audio.wav
486.57125	1.919999999999959	trial	aft	23.0	freq	none	jh19_audio.wav
490.37275	2.8864374999999995	trial	bef	24.0	freq	none	jh19_audio.wav
494.5935625	2.8864374999999995	trial	mid	24.0	norm	none	jh19_audio.wav
500.0050625	2.8864374999999995	trial	aft	24.0	freq	none	jh19_audio.wav
505.711625	2.899249999999995	trial	bef	25.0	temp	none	jh19_audio.wav
511.94325	2.899249999999995	trial	mid	25.0	norm	none	jh19_audio.wav
516.1101875	2.899249999999938	trial	aft	25.0	temp	none	jh19_audio.wav
522.0508125	2.60481249999998	trial	bef	26.0	freq	none	jh19_audio.wav
527.2518125	2.60481249999998	trial	mid	26.0	norm	none	jh19_audio.wav
531.371375	2.6048125000000937	trial	aft	26.0	freq	none	jh19_audio.wav
537.86025	2.5472500000000764	trial	bef	27.0	temp	none	jh19_audio.wav
543.2230000000001	2.5472499999999627	trial	mid	27.0	norm	none	jh19_audio.wav
548.1225	2.5472500000000764	trial	aft	27.0	temp	none	jh19_audio.wav
554.55625	3.033625000000029	trial	bef	28.0	temp	none	jh19_audio.wav
560.598375	3.0336249999999154	trial	mid	28.0	norm	none	jh19_audio.wav
566.008875	3.033625000000029	trial	aft	28.0	temp	none	jh19_audio.wav
572.6328125	2.52800000000002	trial	bef	29.0	freq	none	jh19_audio.wav
577.81025	2.52800000000002	trial	mid	29.0	norm	none	jh19_audio.wav
583.015	2.52800000000002	trial	aft	29.0	freq	none	jh19_audio.wav
588.635375	2.7520000000000664	trial	bef	30.0	freq	none	jh19_audio.wav
593.5351875	2.7519999999999527	trial	mid	30.0	norm	none	jh19_audio.wav
598.0158125	2.7519999999999527	trial	aft	30.0	freq	none	jh19_audio.wav
603.585125	3.481625000000008	trial	bef	31.0	temp	none	jh19_audio.wav
610.705125	3.481625000000008	trial	mid	31.0	norm	none	jh19_audio.wav
616.435	3.481625000000008	trial	aft	31.0	temp	none	jh19_audio.wav
621.30775	3.3792499999999563	trial	bef	32.0	temp	none	jh19_audio.wav
627.07475	3.37925000000007	trial	mid	32.0	norm	none	jh19_audio.wav
632.378125	3.37925000000007	trial	aft	32.0	temp	none	jh19_audio.wav
