onset	duration	event_type	face_type	rep_status	trial	rep_lag	value	stim_file
53.10981818	n/a	show_cross	n/a	n/a	10	n/a	1	cross.bmp
53.58254545	n/a	show_face	famous_face	delayed_repeat	10	9	7	f074.bmp
54.269818181800005	n/a	left_press	n/a	n/a	10	n/a	256	n/a
54.484363636400005	n/a	show_circle	n/a	n/a	10	n/a	0	circle.bmp
56.18436364	n/a	show_cross	n/a	n/a	11	n/a	1	cross.bmp
56.65618182	n/a	show_face	scrambled_face	first_show	11	n/a	17	s100.bmp
57.52345455	n/a	show_circle	n/a	n/a	11	n/a	0	circle.bmp
57.61072727	n/a	right_press	n/a	n/a	11	n/a	4096	n/a
59.223454545500005	n/a	show_cross	n/a	n/a	12	n/a	1	cross.bmp
59.77981818	n/a	show_face	scrambled_face	immediate_repeat	12	1	18	s100.bmp
60.31527273	n/a	right_press	n/a	n/a	12	n/a	4096	n/a
60.69072727	n/a	show_circle	n/a	n/a	12	n/a	0	circle.bmp
62.390727272700005	n/a	show_cross	n/a	n/a	13	n/a	1	cross.bmp
62.93709091	n/a	show_face	unfamiliar_face	delayed_repeat	13	11	15	u011.bmp
63.65527273	n/a	left_press	n/a	n/a	13	n/a	256	n/a
63.84709091	n/a	show_circle	n/a	n/a	13	n/a	0	circle.bmp
65.54709090909999	n/a	show_cross	n/a	n/a	14	n/a	1	cross.bmp
66.16072727	n/a	show_face	unfamiliar_face	first_show	14	n/a	13	u069.bmp
67.07436363640001	n/a	show_circle	n/a	n/a	14	n/a	0	circle.bmp
67.228	n/a	right_press	n/a	n/a	14	n/a	4096	n/a
68.77436364	n/a	show_cross	n/a	n/a	15	n/a	1	cross.bmp
69.36890909	n/a	show_face	unfamiliar_face	immediate_repeat	15	1	14	u069.bmp
69.90527273	n/a	right_press	n/a	n/a	15	n/a	4096	n/a
70.19709091	n/a	show_circle	n/a	n/a	15	n/a	0	circle.bmp
71.89709091	n/a	show_cross	n/a	n/a	16	n/a	1	cross.bmp
72.39254545	n/a	show_face	scrambled_face	delayed_repeat	16	13	19	s036.bmp
73.28981818	n/a	show_circle	n/a	n/a	16	n/a	0	circle.bmp
73.46436363640001	n/a	right_press	n/a	n/a	16	n/a	4096	n/a
74.98981818	n/a	show_cross	n/a	n/a	17	n/a	1	cross.bmp
75.63254545	n/a	show_face	famous_face	first_show	17	n/a	5	f039.bmp
76.368	n/a	right_press	n/a	n/a	17	n/a	4096	n/a
76.63436363640001	n/a	show_circle	n/a	n/a	17	n/a	0	circle.bmp
78.33436364	n/a	show_cross	n/a	n/a	18	n/a	1	cross.bmp
78.95709091	n/a	show_face	famous_face	first_show	18	n/a	5	f020.bmp
79.66436364	n/a	right_press	n/a	n/a	18	n/a	4096	n/a
79.88072727	n/a	show_circle	n/a	n/a	18	n/a	0	circle.bmp
81.58072727	n/a	show_cross	n/a	n/a	19	n/a	1	cross.bmp
82.16436364	n/a	show_face	famous_face	first_show	19	n/a	5	f101.bmp
82.73890909	n/a	right_press	n/a	n/a	19	n/a	4096	n/a
83.07527272729999	n/a	show_circle	n/a	n/a	19	n/a	0	circle.bmp
84.77527272729999	n/a	show_cross	n/a	n/a	20	n/a	1	cross.bmp
85.37254545	n/a	show_face	scrambled_face	first_show	20	n/a	17	s058.bmp
86.04890909	n/a	left_press	n/a	n/a	20	n/a	256	n/a
86.23527273	n/a	show_circle	n/a	n/a	20	n/a	0	circle.bmp
87.93527272729999	n/a	show_cross	n/a	n/a	21	n/a	1	cross.bmp
88.46254545	n/a	show_face	scrambled_face	immediate_repeat	21	1	18	s058.bmp
89.01254545450001	n/a	left_press	n/a	n/a	21	n/a	256	n/a
89.478	n/a	show_circle	n/a	n/a	21	n/a	0	circle.bmp
91.178	n/a	show_cross	n/a	n/a	22	n/a	1	cross.bmp
91.83709091	n/a	show_face	unfamiliar_face	first_show	22	n/a	13	u061.bmp
92.42436364	n/a	right_press	n/a	n/a	22	n/a	4096	n/a
92.74254545	n/a	show_circle	n/a	n/a	22	n/a	0	circle.bmp
94.44254545	n/a	show_cross	n/a	n/a	23	n/a	1	cross.bmp
94.92709091	n/a	show_face	unfamiliar_face	immediate_repeat	23	1	14	u061.bmp
95.50163636	n/a	right_press	n/a	n/a	23	n/a	4096	n/a
95.85709091	n/a	show_circle	n/a	n/a	23	n/a	0	circle.bmp
97.55709091	n/a	show_cross	n/a	n/a	24	n/a	1	cross.bmp
98.118	n/a	show_face	famous_face	first_show	24	n/a	5	f105.bmp
98.668	n/a	right_press	n/a	n/a	24	n/a	4096	n/a
99.03981818	n/a	show_circle	n/a	n/a	24	n/a	0	circle.bmp
100.7398182	n/a	show_cross	n/a	n/a	25	n/a	1	cross.bmp
101.3589091	n/a	show_face	famous_face	delayed_repeat	25	8	7	f039.bmp
102.0052727	n/a	right_press	n/a	n/a	25	n/a	4096	n/a
102.2907273	n/a	show_circle	n/a	n/a	25	n/a	0	circle.bmp
103.9907273	n/a	show_cross	n/a	n/a	26	n/a	1	cross.bmp
104.4661818	n/a	show_face	famous_face	first_show	26	n/a	5	f138.bmp
105.178	n/a	right_press	n/a	n/a	26	n/a	4096	n/a
105.2889091	n/a	show_circle	n/a	n/a	26	n/a	0	circle.bmp
106.9889091	n/a	show_cross	n/a	n/a	27	n/a	1	cross.bmp
107.5070909	n/a	show_face	famous_face	delayed_repeat	27	9	7	f020.bmp
108.3252727	n/a	right_press	n/a	n/a	27	n/a	4096	n/a
108.4352727	n/a	show_circle	n/a	n/a	27	n/a	0	circle.bmp
110.1352727	n/a	show_cross	n/a	n/a	28	n/a	1	cross.bmp
110.7970909	n/a	show_face	famous_face	first_show	28	n/a	5	f064.bmp
111.4734545	n/a	right_press	n/a	n/a	28	n/a	4096	n/a
111.6761818	n/a	show_circle	n/a	n/a	28	n/a	0	circle.bmp
113.3761818	n/a	show_cross	n/a	n/a	29	n/a	1	cross.bmp
113.8543636	n/a	show_face	famous_face	immediate_repeat	29	1	6	f064.bmp
114.4052727	n/a	right_press	n/a	n/a	29	n/a	4096	n/a
114.6734545	n/a	show_circle	n/a	n/a	29	n/a	0	circle.bmp
116.3734545	n/a	show_cross	n/a	n/a	30	n/a	1	cross.bmp
116.9289091	n/a	show_face	famous_face	delayed_repeat	30	11	7	f101.bmp
117.5816364	n/a	right_press	n/a	n/a	30	n/a	4096	n/a
117.8807273	n/a	show_circle	n/a	n/a	30	n/a	0	circle.bmp
119.5807273	n/a	show_cross	n/a	n/a	31	n/a	1	cross.bmp
120.1025455	n/a	show_face	unfamiliar_face	first_show	31	n/a	13	u127.bmp
120.6807273	n/a	left_press	n/a	n/a	31	n/a	256	n/a
120.9898182	n/a	show_circle	n/a	n/a	31	n/a	0	circle.bmp
122.6898182	n/a	show_cross	n/a	n/a	32	n/a	1	cross.bmp
123.2425455	n/a	show_face	scrambled_face	first_show	32	n/a	17	s103.bmp
124.128	n/a	show_circle	n/a	n/a	32	n/a	0	circle.bmp
124.2616364	n/a	left_press	n/a	n/a	32	n/a	256	n/a
125.828	n/a	show_cross	n/a	n/a	33	n/a	1	cross.bmp
126.3661818	n/a	show_face	unfamiliar_face	first_show	33	n/a	13	u143.bmp
126.9743636	n/a	left_press	n/a	n/a	33	n/a	256	n/a
127.2743636	n/a	show_circle	n/a	n/a	33	n/a	0	circle.bmp
128.9743636	n/a	show_cross	n/a	n/a	34	n/a	1	cross.bmp
129.5407273	n/a	show_face	famous_face	delayed_repeat	34	10	7	f105.bmp
130.1416364	n/a	right_press	n/a	n/a	34	n/a	4096	n/a
130.4925455	n/a	show_circle	n/a	n/a	34	n/a	0	circle.bmp
132.19254545450002	n/a	show_cross	n/a	n/a	35	n/a	1	cross.bmp
132.7643636	n/a	show_face	famous_face	first_show	35	n/a	5	f119.bmp
133.3534545	n/a	left_press	n/a	n/a	35	n/a	256	n/a
133.608	n/a	show_circle	n/a	n/a	35	n/a	0	circle.bmp
135.308	n/a	show_cross	n/a	n/a	36	n/a	1	cross.bmp
135.9052727	n/a	show_face	famous_face	immediate_repeat	36	1	6	f119.bmp
136.4534545	n/a	left_press	n/a	n/a	36	n/a	256	n/a
136.92163636360002	n/a	show_circle	n/a	n/a	36	n/a	0	circle.bmp
138.6216364	n/a	show_cross	n/a	n/a	37	n/a	1	cross.bmp
139.2461818	n/a	show_face	famous_face	delayed_repeat	37	11	7	f138.bmp
139.83072727270002	n/a	right_press	n/a	n/a	37	n/a	4096	n/a
140.20981818180002	n/a	show_circle	n/a	n/a	37	n/a	0	circle.bmp
141.9098182	n/a	show_cross	n/a	n/a	38	n/a	1	cross.bmp
142.55436363639998	n/a	show_face	unfamiliar_face	first_show	38	n/a	13	u074.bmp
143.0743636	n/a	left_press	n/a	n/a	38	n/a	256	n/a
143.448	n/a	show_circle	n/a	n/a	38	n/a	0	circle.bmp
145.148	n/a	show_cross	n/a	n/a	39	n/a	1	cross.bmp
145.74436363639998	n/a	show_face	unfamiliar_face	immediate_repeat	39	1	14	u074.bmp
146.23163636360002	n/a	left_press	n/a	n/a	39	n/a	256	n/a
146.7252727	n/a	show_circle	n/a	n/a	39	n/a	0	circle.bmp
148.42527272729998	n/a	show_cross	n/a	n/a	40	n/a	1	cross.bmp
149.0689091	n/a	show_face	unfamiliar_face	first_show	40	n/a	13	u134.bmp
149.7352727	n/a	left_press	n/a	n/a	40	n/a	256	n/a
149.9625455	n/a	show_circle	n/a	n/a	40	n/a	0	circle.bmp
151.66254545450002	n/a	show_cross	n/a	n/a	41	n/a	1	cross.bmp
152.1261818	n/a	show_face	unfamiliar_face	delayed_repeat	41	10	15	u127.bmp
152.6370909	n/a	right_press	n/a	n/a	41	n/a	4096	n/a
153.0498182	n/a	show_circle	n/a	n/a	41	n/a	0	circle.bmp
154.7498182	n/a	show_cross	n/a	n/a	42	n/a	1	cross.bmp
155.3834545	n/a	show_face	scrambled_face	first_show	42	n/a	17	s150.bmp
156.3143636	n/a	show_circle	n/a	n/a	42	n/a	0	circle.bmp
156.5061818	n/a	right_press	n/a	n/a	42	n/a	4096	n/a
158.0143636	n/a	show_cross	n/a	n/a	43	n/a	1	cross.bmp
158.5752727	n/a	show_face	scrambled_face	delayed_repeat	43	11	19	s103.bmp
159.4952727	n/a	right_press	n/a	n/a	43	n/a	4096	n/a
159.4961818	n/a	show_circle	n/a	n/a	43	n/a	0	circle.bmp
161.1961818	n/a	show_cross	n/a	n/a	44	n/a	1	cross.bmp
161.8152727	n/a	show_face	unfamiliar_face	first_show	44	n/a	13	u077.bmp
162.388	n/a	left_press	n/a	n/a	44	n/a	256	n/a
162.6416364	n/a	show_circle	n/a	n/a	44	n/a	0	circle.bmp
164.3416364	n/a	show_cross	n/a	n/a	45	n/a	1	cross.bmp
164.8552727	n/a	show_face	unfamiliar_face	immediate_repeat	45	1	14	u077.bmp
165.4570909	n/a	left_press	n/a	n/a	45	n/a	256	n/a
165.8652727	n/a	show_circle	n/a	n/a	45	n/a	0	circle.bmp
167.5652727	n/a	show_cross	n/a	n/a	46	n/a	1	cross.bmp
168.1298182	n/a	show_face	unfamiliar_face	delayed_repeat	46	13	15	u143.bmp
168.7543636	n/a	left_press	n/a	n/a	46	n/a	256	n/a
168.9934545	n/a	show_circle	n/a	n/a	46	n/a	0	circle.bmp
170.6934545	n/a	show_cross	n/a	n/a	47	n/a	1	cross.bmp
171.3370909	n/a	show_face	scrambled_face	first_show	47	n/a	17	s026.bmp
172.1070909	n/a	right_press	n/a	n/a	47	n/a	4096	n/a
172.3189091	n/a	show_circle	n/a	n/a	47	n/a	0	circle.bmp
174.0189091	n/a	show_cross	n/a	n/a	48	n/a	1	cross.bmp
174.528	n/a	show_face	scrambled_face	immediate_repeat	48	1	18	s026.bmp
175.1616364	n/a	right_press	n/a	n/a	48	n/a	4096	n/a
175.3970909	n/a	show_circle	n/a	n/a	48	n/a	0	circle.bmp
177.0970909	n/a	show_cross	n/a	n/a	49	n/a	1	cross.bmp
177.6016364	n/a	show_face	famous_face	first_show	49	n/a	5	f036.bmp
178.2043636	n/a	left_press	n/a	n/a	49	n/a	256	n/a
178.54163636360002	n/a	show_circle	n/a	n/a	49	n/a	0	circle.bmp
180.2416364	n/a	show_cross	n/a	n/a	50	n/a	1	cross.bmp
180.7089091	n/a	show_face	famous_face	immediate_repeat	50	1	6	f036.bmp
181.2907273	n/a	left_press	n/a	n/a	50	n/a	256	n/a
181.7089091	n/a	show_circle	n/a	n/a	50	n/a	0	circle.bmp
