onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
106.000	3.000	parametric gain	-0.119	n/a	n/a	20	7	10.080	1	1	0.711
110.000	3.000	parametric gain	0.331	n/a	n/a	38	9	25.250	2	1	0.808
120.000	3.000	parametric gain	0.031	n/a	n/a	26	12	9.000	2	1	1.031
132.000	3.000	parametric gain	-0.369	n/a	n/a	10	14	-9.830	4	0	0.987
136.000	3.000	parametric gain	-0.319	n/a	n/a	12	13	-6.420	4	0	0.735
146.000	3.000	parametric gain	-0.019	n/a	n/a	24	15	2.750	3	0	1.177
150.000	3.000	parametric gain	0.181	n/a	n/a	32	15	10.750	3	0	1.199
154.000	3.000	parametric gain	0.281	n/a	n/a	36	15	14.750	2	1	1.001
162.000	3.000	parametric gain	0.281	n/a	n/a	36	18	10.500	2	1	1.875
166.000	3.000	parametric gain	-0.319	n/a	n/a	12	18	-13.500	4	0	1.080
176.000	3.000	parametric gain	-0.119	n/a	n/a	20	9	7.250	1	1	1.083
180.000	3.000	parametric gain	-0.219	n/a	n/a	16	8	4.670	3	0	1.338
184.000	3.000	parametric gain	-0.319	n/a	n/a	12	20	-16.330	4	0	0.896
194.000	3.000	parametric gain	-0.069	n/a	n/a	22	19	-4.920	4	0	0.944
200.000	3.000	parametric gain	0.281	n/a	n/a	36	9	23.250	1	1	0.987
204.000	3.000	parametric gain	0.031	n/a	n/a	26	6	17.500	2	1	1.193
208.000	3.000	parametric gain	0.131	n/a	n/a	30	5	22.920	1	1	1.392
212.000	3.000	parametric gain	0.281	n/a	n/a	36	7	26.080	1	1	0.848
216.000	3.000	parametric gain	-0.169	n/a	n/a	18	10	3.830	3	0	1.142
220.000	3.000	parametric gain	0.131	n/a	n/a	30	9	17.250	1	1	0.833
226.000	3.000	parametric gain	0.131	n/a	n/a	30	12	13.000	2	1	0.924
236.000	3.000	parametric gain	-0.269	n/a	n/a	14	8	2.670	4	0	0.963
240.000	3.000	parametric gain	-0.119	n/a	n/a	20	19	-6.920	3	0	1.065
244.000	3.000	parametric gain	0.081	n/a	n/a	28	14	8.170	2	1	1.240
250.000	3.000	parametric gain	-0.219	n/a	n/a	16	17	-8.080	4	0	0.847
258.000	3.000	parametric gain	0.031	n/a	n/a	26	8	14.670	1	1	1.008
262.000	3.000	parametric gain	-0.369	n/a	n/a	10	17	-14.080	4	0	0.802
274.000	3.000	parametric gain	-0.319	n/a	n/a	12	5	4.920	2	1	1.244
282.000	3.000	parametric gain	0.381	n/a	n/a	40	6	31.500	1	1	0.903
286.000	3.000	parametric gain	0.281	n/a	n/a	36	13	17.580	2	1	1.496
294.000	3.000	parametric gain	-0.369	n/a	n/a	10	9	-2.750	4	0	0.989
298.000	3.000	parametric gain	0.231	n/a	n/a	34	18	8.500	2	1	1.241
304.000	3.000	parametric gain	0.131	n/a	n/a	30	15	8.750	2	1	1.052
316.000	3.000	parametric gain	-0.169	n/a	n/a	18	9	5.250	2	1	1.140
322.000	3.000	parametric gain	0.031	n/a	n/a	26	20	-2.330	4	0	0.937
326.000	3.000	parametric gain	0.281	n/a	n/a	36	20	7.670	3	0	1.018
330.000	3.000	parametric gain	-0.069	n/a	n/a	22	15	0.750	4	0	0.876
334.000	3.000	parametric gain	0.331	n/a	n/a	38	8	26.670	2	1	0.989
342.000	3.000	parametric gain	0.081	n/a	n/a	28	16	5.330	2	1	1.213
348.000	3.000	parametric gain	0.231	n/a	n/a	34	12	17.000	1	1	1.080
358.000	3.000	parametric gain	0.081	n/a	n/a	28	15	6.750	2	1	1.061
364.000	3.000	parametric gain	-0.019	n/a	n/a	24	17	-0.080	3	0	1.023
368.000	3.000	parametric gain	0.081	n/a	n/a	28	11	12.420	3	0	1.258
372.000	3.000	parametric gain	-0.219	n/a	n/a	16	9	3.250	3	0	1.229
378.000	3.000	parametric gain	-0.069	n/a	n/a	22	13	3.580	3	0	1.047
384.000	3.000	parametric gain	0.381	n/a	n/a	40	11	24.420	1	1	0.970
390.000	3.000	parametric gain	0.081	n/a	n/a	28	8	16.670	1	1	0.826
396.000	3.000	parametric gain	0.281	n/a	n/a	36	16	13.330	2	1	1.254
400.000	3.000	parametric gain	-0.119	n/a	n/a	20	10	5.830	2	1	1.146
404.000	3.000	parametric gain	-0.369	n/a	n/a	10	18	-15.500	4	0	0.866
408.000	3.000	parametric gain	0.381	n/a	n/a	40	9	27.250	1	1	1.054
412.000	3.000	parametric gain	0.181	n/a	n/a	32	7	22.080	1	1	1.043
422.000	3.000	parametric gain	0.381	n/a	n/a	40	16	17.330	1	1	0.982
426.000	3.000	parametric gain	0.131	n/a	n/a	30	17	5.920	3	0	1.099
432.000	3.000	parametric gain	-0.019	n/a	n/a	24	5	16.920	1	1	0.851
436.000	3.000	parametric gain	-0.219	n/a	n/a	16	7	6.080	4	0	1.371
440.000	3.000	parametric gain	-0.069	n/a	n/a	22	18	-3.500	3	0	1.091
444.000	3.000	parametric gain	0.031	n/a	n/a	26	19	-0.920	4	0	1.038
448.000	3.000	parametric gain	-0.019	n/a	n/a	24	20	-4.330	4	0	1.155
452.000	3.000	parametric gain	0.231	n/a	n/a	34	6	25.500	1	1	1.198
460.000	3.000	parametric gain	-0.019	n/a	n/a	24	16	1.330	4	0	0.910
468.000	3.000	parametric gain	-0.069	n/a	n/a	22	6	13.500	2	1	0.955
474.000	3.000	parametric gain	-0.319	n/a	n/a	12	7	2.080	4	0	1.109
