onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
394.000	3.000	parametric gain	-0.317	n/a	n/a	12	9	-0.750	4	0	1.038
398.000	3.000	parametric gain	0.283	n/a	n/a	36	11	20.420	2	1	1.339
404.000	3.000	parametric gain	-0.267	n/a	n/a	14	5	6.920	3	0	1.191
408.000	3.000	parametric gain	-0.067	n/a	n/a	22	11	6.420	3	0	1.004
412.000	3.000	parametric gain	-0.167	n/a	n/a	18	19	-8.920	4	0	1.540
418.000	3.000	parametric gain	-0.067	n/a	n/a	22	8	10.670	2	1	1.556
428.000	3.000	parametric gain	0.334	n/a	n/a	38	6	29.500	1	1	0.919
434.000	3.000	parametric gain	-0.317	n/a	n/a	12	8	0.670	4	0	1.136
438.000	3.000	parametric gain	-0.267	n/a	n/a	14	11	-1.580	4	0	0.933
442.000	3.000	parametric gain	0.183	n/a	n/a	32	12	15.000	2	1	1.342
446.000	3.000	parametric gain	-0.117	n/a	n/a	20	11	4.420	3	0	1.004
450.000	3.000	parametric gain	0.034	n/a	n/a	26	14	6.170	2	1	1.144
454.000	3.000	parametric gain	0.183	n/a	n/a	32	8	20.670	1	1	1.023
466.000	3.000	parametric gain	0.384	n/a	n/a	40	17	15.920	1	1	0.896
472.000	3.000	parametric gain	-0.117	n/a	n/a	20	17	-4.080	4	0	1.112
476.000	3.000	parametric gain	-0.017	n/a	n/a	24	19	-2.920	4	0	1.205
