1.648	409.702	308.504	3146.025
1.650	409.601	308.302	3145.012
1.652	409.501	308.004	3145.000
1.654	409.500	307.605	3145.000
1.656	409.500	307.205	3145.987
1.658	409.500	306.904	3146.987
1.660	409.500	306.604	3148.975
1.662	409.401	306.304	3150.975
1.664	409.301	306.004	3151.987
1.666	409.103	305.803	3152.000
1.668	409.001	305.603	3152.987
1.670	408.901	305.797	3153.000
1.672	408.900	305.899	3153.000
1.674	409.097	306.591	3153.987
1.676	409.396	307.291	3154.000
1.678	409.894	308.189	3154.987
1.680	410.196	308.891	3155.987
1.682	410.595	309.394	3156.987
1.684	410.797	309.499	3157.987
1.686	410.899	309.500	3158.000
1.688	410.999	309.401	3158.987
1.690	411.000	309.301	3159.000
1.692	411.000	309.103	3159.000
1.694	410.901	308.903	3159.000
1.696	410.900	308.801	3159.000
1.698	410.900	308.899	3159.000
1.700	410.801	308.801	3159.000
1.702	410.800	308.800	3159.000
1.704	410.701	308.800	3158.013
1.706	410.601	308.701	3158.000
1.708	410.501	308.601	3157.013
1.710	410.500	308.403	3156.013
1.712	410.401	308.301	3155.013
1.714	410.400	308.004	3154.013
1.716	410.400	307.803	3153.013
1.718	410.400	307.603	3153.000
1.720	410.400	307.699	3153.000
1.722	410.499	307.799	3154.974
1.724	410.500	308.096	3156.974
1.726	410.599	308.297	3158.974
1.728	410.699	308.596	3160.974
1.730	410.700	308.896	3162.974
1.732	410.700	308.900	3163.987
1.734	410.700	308.703	3164.987
1.736	410.700	308.305	3165.000
1.738	410.601	308.004	3165.000
1.740	410.600	307.605	3164.013
1.742	410.501	307.205	3163.013
1.744	410.401	306.904	3163.000
1.746	410.301	306.703	3162.013
1.748	410.103	306.305	3161.013
1.750	409.903	305.905	3160.013
1.752	409.703	305.604	3160.987
1.754	409.601	305.403	3161.987
1.756	409.501	305.499	3162.987
1.758	409.599	305.697	3163.987
1.760	409.600	306.193	3166.960
1.762	409.699	306.693	3168.973
1.764	409.897	307.095	3170.973
1.766	409.999	307.297	3171.987
1.768	410.296	307.300	3172.987
1.770	410.596	307.103	3173.987
1.772	410.797	306.804	3174.987
1.774	410.997	306.307	3175.000
1.776	411.197	306.004	3175.000
1.778	411.496	306.099	3175.000
1.780	411.796	306.396	3175.000
1.782	411.899	306.696	3175.987
1.784	411.801	306.996	3176.000
1.786	411.800	307.296	3176.000
1.788	411.701	307.497	3175.014
1.790	411.503	307.401	3174.014
1.792	411.303	307.104	3172.027
1.794	411.103	306.804	3171.014
1.796	411.001	306.504	3170.014
1.798	410.901	306.303	3169.014
1.800	410.900	306.201	3168.014
1.802	410.999	306.101	3168.986
1.804	411.000	306.100	3169.000
1.806	411.197	306.199	3168.014
1.808	411.397	306.200	3168.000
1.810	411.499	306.299	3168.000
1.812	411.500	306.399	3168.986
1.814	411.500	306.597	3169.986
1.816	411.500	306.699	3171.973
1.818	411.401	306.700	3174.959
1.820	411.203	306.799	3177.959
1.822	411.003	306.701	3179.972
1.824	410.803	306.404	3180.986
1.826	410.603	306.104	3181.986
1.828	410.501	305.903	3182.000
1.830	410.303	305.703	3182.000
1.832	410.103	305.700	3182.000
1.834	410.001	305.897	3181.014
1.836	410.000	306.492	3181.986
1.838	409.901	307.190	3183.972
1.840	409.999	307.792	3184.986
1.842	410.099	308.392	3186.972
1.844	410.199	308.794	3188.972
1.846	410.397	309.096	3191.958
1.848	410.400	309.199	3195.944
1.850	410.499	309.003	3197.972
1.852	410.500	308.901	3199.972
1.854	410.401	308.703	3200.000
1.856	410.301	308.404	3200.000
1.858	410.004	308.104	3199.014
1.860	409.803	307.410	3196.042
1.862	409.603	307.006	3193.042
1.864	409.403	306.704	3191.028
1.866	409.301	306.503	3189.028
1.868	409.399	306.303	3188.014
1.870	409.499	306.497	3188.986
1.872	409.599	306.796	3189.986
1.874	409.797	307.490	3191.972
1.876	409.997	308.091	3193.972
1.878	410.197	308.889	3196.957
1.880	410.397	309.689	3199.957
1.882	410.499	310.193	3201.971
1.884	410.303	310.101	3203.971
1.886	410.004	309.706	3204.986
1.888	409.704	309.503	3205.986
1.890	409.404	309.204	3206.986
1.892	409.104	308.806	3207.986
1.894	408.804	308.307	3209.971
1.896	408.603	308.004	3211.971
1.898	408.501	307.606	3213.971
1.900	408.599	307.501	3215.971
1.902	408.699	307.401	3218.957
1.904	408.799	307.301	3220.971
1.906	408.800	307.201	3222.971
1.908	408.800	307.101	3226.942
1.910	408.899	307.199	3229.957
1.912	408.900	307.299	3233.942
1.914	408.999	307.497	3236.956
1.916	409.000	307.697	3240.942
1.918	409.099	308.094	3243.956
1.920	409.199	308.593	3248.927
1.922	409.397	309.093	3250.971
1.924	409.499	309.593	3251.985
1.926	409.599	310.093	3253.971
1.928	409.797	310.494	3255.971
1.930	409.997	310.894	3256.985
1.932	410.197	310.999	3258.971
1.934	410.397	310.901	3259.000
1.936	410.400	310.801	3259.000
1.938	410.400	310.603	3259.000
1.940	410.301	310.501	3259.000
1.942	410.103	310.401	3259.000
1.944	410.001	310.400	3259.000
1.946	409.704	310.400	3259.000
1.948	409.503	310.499	3259.985
1.950	409.401	310.599	3260.985
1.952	409.203	310.699	3261.985
1.954	409.397	310.799	3262.985
1.956	409.597	310.701	3263.000
1.958	409.797	310.601	3262.015
1.960	409.997	310.501	3261.015
1.962	410.099	310.500	3259.030
1.964	410.199	310.401	3257.030
1.966	410.200	310.400	3255.030
1.968	410.200	310.301	3253.030
1.970	410.101	310.399	3253.985
1.972	410.001	310.499	3255.970
1.974	409.901	310.500	3257.970
1.976	409.801	310.500	3260.955
1.978	409.702	310.500	3262.970
1.980	409.700	310.500	3265.955
1.982	409.602	310.402	3268.955
1.984	409.600	310.400	3269.985
1.986	409.502	310.400	3270.000
1.988	409.598	310.400	3270.985
1.990	409.698	310.498	3271.985
1.992	410.192	310.598	3272.985
1.994	410.692	310.698	3273.985
1.996	411.192	310.798	3274.985
1.998	411.495	310.898	3275.985
2.000	411.795	310.998	3277.970
