onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
298.908	2.000	classification-deterministic	131	2	14	R	1.020	1
305.591	2.000	classification-deterministic	133	2	4	L	0.880	1
311.988	2.000	classification-probabilistic	135	1	14	R	0.881	1
315.110	2.000	classification-probabilistic	137	1	10	L	1.464	1
319.308	2.000	classification-probabilistic	139	1	4	L	1.164	1
322.519	2.000	classification-probabilistic	141	1	12	R	1.728	-1
329.897	2.000	classification-deterministic	143	2	10	R	1.364	0
337.290	2.000	classification-deterministic	145	2	8	R	1.777	1
342.790	2.000	classification-deterministic	147	2	5	L	1.550	0
349.823	2.000	classification-probabilistic	149	1	2	R	1.356	1
354.892	2.000	classification-probabilistic	151	1	10	L	1.590	1
359.004	2.000	classification-probabilistic	153	1	5	R	1.539	1
363.886	2.000	classification-deterministic	155	2	7	L	0.842	1
369.290	2.000	classification-deterministic	157	2	5	L	0.883	0
372.611	2.000	classification-deterministic	159	2	8	R	0.861	1
379.900	2.000	classification-deterministic	161	2	6	L	1.926	1
385.810	2.000	classification-probabilistic	163	1	1	R	1.274	1
389.421	2.000	classification-probabilistic	165	1	3	L	1.066	1
393.390	2.000	classification-probabilistic	167	1	8	R	1.057	1
396.385	2.000	classification-deterministic	169	2	10	R	1.785	0
400.476	2.000	classification-deterministic	171	2	2	R	0.988	1
407.005	2.000	classification-probabilistic	173	1	10	L	1.627	1
413.509	2.000	classification-probabilistic	175	1	6	R	2.334	0
417.222	2.000	classification-probabilistic	177	1	10	L	1.273	1
421.722	2.000	classification-deterministic	179	2	9	R	1.509	1
426.198	2.000	classification-deterministic	181	2	4	L	1.113	1
431.001	2.000	classification-deterministic	183	2	7	L	1.172	1
434.413	2.000	classification-probabilistic	185	1	11	R	1.596	1
438.500	2.000	classification-probabilistic	187	1	8	L	1.572	0
441.613	2.000	classification-deterministic	189	2	10	L	1.717	1
445.511	2.000	classification-deterministic	191	2	10	R	1.532	0
450.617	2.000	classification-probabilistic	193	1	10	L	1.477	1
454.590	2.000	classification-probabilistic	195	1	2	R	1.068	1
458.389	2.000	classification-deterministic	197	2	10	L	1.793	1
461.498	2.000	classification-deterministic	199	2	7	L	1.311	1
