onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
296.000	3.000	parametric gain	0.261	n/a	n/a	36	19	14.850	1	1	1.881
310.000	3.000	parametric gain	0.161	n/a	n/a	32	5	26.440	1	1	0.906
316.000	3.000	parametric gain	0.211	n/a	n/a	34	9	23.980	1	1	0.802
320.000	3.000	parametric gain	0.061	n/a	n/a	28	7	20.210	1	1	0.941
324.000	3.000	parametric gain	-0.039	n/a	n/a	24	13	9.530	1	1	1.903
330.000	3.000	parametric gain	0.311	n/a	n/a	38	5	32.440	1	1	1.082
336.000	3.000	parametric gain	-0.089	n/a	n/a	22	9	11.980	1	1	0.953
342.000	3.000	parametric gain	-0.389	n/a	n/a	10	11	-2.240	2	1	2.163
346.000	3.000	parametric gain	-0.339	n/a	n/a	12	14	-3.580	3	0	2.815
350.000	3.000	parametric gain	0.211	n/a	n/a	34	19	12.850	1	1	2.127
360.000	3.000	parametric gain	0.311	n/a	n/a	38	7	30.210	1	1	1.074
364.000	3.000	parametric gain	0.111	n/a	n/a	30	6	23.320	1	1	1.407
368.000	3.000	parametric gain	0.011	n/a	n/a	26	18	5.970	2	1	2.527
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	7.320	1	1	0.926
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	2.640	2	1	1.419
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	-0.260	2	1	2.367
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-6.920	3	0	2.295
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	2.210	2	1	1.706
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-4.260	3	0	2.038
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	5.320	1	1	2.031
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	25.320	1	1	1.066
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	10.210	1	1	1.091
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	28.870	1	1	0.890
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-1.580	3	0	1.624
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	8.850	2	1	2.363
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	3.970	1	1	2.451
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-3.360	2	1	1.721
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	18.850	1	1	1.992
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	13.980	1	1	1.602
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-4.030	3	0	1.908
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	22.640	1	1	2.016
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	15.980	1	1	1.131
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	6.640	1	1	1.761
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	8.420	1	1	1.728
