onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
254.510	2.000	classification-probabilistic	111.000	1.000	6.000	L	0.782	1.000
259.393	2.000	classification-probabilistic	113.000	1.000	10.000	L	1.075	1.000
262.409	2.000	classification-deterministic	115.000	2.000	11.000	R	1.694	1.000
265.911	2.000	classification-deterministic	117.000	2.000	12.000	L	1.344	0.000
272.176	2.000	classification-deterministic	119.000	2.000	8.000	R	0.887	1.000
275.577	2.000	classification-probabilistic	121.000	1.000	11.000	R	0.934	1.000
280.076	2.000	classification-probabilistic	123.000	1.000	11.000	-	0.000	-1.000
283.077	2.000	classification-probabilistic	125.000	1.000	14.000	-	0.000	-1.000
289.508	2.000	classification-probabilistic	127.000	1.000	10.000	L	1.069	1.000
293.809	2.000	classification-deterministic	129.000	2.000	1.000	L	0.878	1.000
300.618	2.000	classification-probabilistic	131.000	1.000	10.000	L	0.796	1.000
305.076	2.000	classification-probabilistic	133.000	1.000	11.000	R	0.864	1.000
308.221	2.000	classification-deterministic	135.000	2.000	6.000	R	1.694	0.000
311.584	2.000	classification-deterministic	137.000	2.000	2.000	R	0.697	1.000
316.492	2.000	classification-probabilistic	139.000	1.000	10.000	L	0.797	1.000
323.095	2.000	classification-deterministic	141.000	2.000	4.000	L	1.123	1.000
326.909	2.000	classification-deterministic	143.000	2.000	13.000	-	0.000	-1.000
331.901	2.000	classification-probabilistic	145.000	1.000	5.000	R	0.842	1.000
339.394	2.000	classification-probabilistic	147.000	1.000	6.000	L	0.999	1.000
343.001	2.000	classification-probabilistic	149.000	1.000	5.000	R	0.703	1.000
347.817	2.000	classification-deterministic	151.000	2.000	3.000	R	0.784	1.000
351.975	2.000	classification-deterministic	153.000	2.000	1.000	L	0.788	1.000
356.112	2.000	classification-deterministic	155.000	2.000	7.000	L	1.261	1.000
363.014	2.000	classification-probabilistic	157.000	1.000	9.000	L	0.758	1.000
367.192	2.000	classification-probabilistic	159.000	1.000	14.000	R	0.867	1.000
371.980	2.000	classification-probabilistic	161.000	1.000	2.000	R	0.763	1.000
374.922	2.000	classification-deterministic	163.000	2.000	3.000	R	0.755	1.000
378.108	2.000	classification-deterministic	165.000	2.000	5.000	R	0.903	1.000
382.709	2.000	classification-probabilistic	167.000	1.000	11.000	R	0.716	1.000
386.585	2.000	classification-deterministic	169.000	2.000	2.000	R	0.651	1.000
393.095	2.000	classification-deterministic	171.000	2.000	12.000	L	1.424	0.000
397.897	2.000	classification-deterministic	173.000	2.000	6.000	R	1.527	0.000
400.976	2.000	classification-deterministic	175.000	2.000	2.000	R	0.717	1.000
407.310	2.000	classification-probabilistic	177.000	1.000	1.000	L	1.397	0.000
412.888	2.000	classification-deterministic	179.000	2.000	10.000	L	1.591	1.000
419.175	2.000	classification-deterministic	181.000	2.000	7.000	L	0.597	1.000
423.187	2.000	classification-deterministic	183.000	2.000	13.000	L	1.171	1.000
427.091	2.000	classification-deterministic	185.000	2.000	1.000	L	1.035	1.000
432.090	2.000	classification-probabilistic	187.000	1.000	12.000	L	0.757	-1.000
435.111	2.000	classification-probabilistic	189.000	1.000	8.000	R	1.219	1.000
441.008	2.000	classification-probabilistic	191.000	1.000	10.000	L	0.990	1.000
446.512	2.000	classification-deterministic	193.000	2.000	10.000	L	2.080	1.000
451.897	2.000	classification-deterministic	195.000	2.000	7.000	L	0.735	1.000
455.687	2.000	classification-deterministic	197.000	2.000	13.000	R	1.725	0.000
460.225	2.000	classification-deterministic	199.000	2.000	9.000	R	1.565	1.000
