onset	duration	trial_type	response_time	sample	value
2802.5898437500	n/a	response	n/a	717463	8
2804.6953125000	n/a	response	n/a	718002	8
2807.1445312500	n/a	response	n/a	718629	8
2844.1406250000	n/a	stimulus	n/a	728100	128
2847.2851562500	n/a	response	n/a	728905	8
2849.3789062500	n/a	response	n/a	729441	8
2851.5742187500	n/a	response	n/a	730003	8
2948.5781250000	n/a	stimulus	n/a	754836	128
2952.1289062500	n/a	response	n/a	755745	8
2954.2226562500	n/a	response	n/a	756281	8
2956.4296875000	n/a	response	n/a	756846	8
3024.4335937500	n/a	stimulus	n/a	774255	128
3028.2890625000	n/a	response	n/a	775242	4
3056.5390625000	n/a	stimulus	n/a	782474	128
3059.2617187500	n/a	response	n/a	783171	2
3061.5742187500	n/a	response	n/a	783763	8
3064.1601562500	n/a	response	n/a	784425	4
3089.6796875000	n/a	stimulus	n/a	790958	128
3092.5156250000	n/a	response	n/a	791684	2
3094.5820312500	n/a	response	n/a	792213	8
3097.6679687500	n/a	response	n/a	793003	4
3185.6601562500	n/a	stimulus	n/a	815529	128
3190.1601562500	n/a	response	n/a	816681	2
3192.2460937500	n/a	response	n/a	817215	4
3194.4414062500	n/a	response	n/a	817777	4
3226.4453125000	n/a	stimulus	n/a	825970	128
3229.0859375000	n/a	response	n/a	826646	2
3231.3085937500	n/a	response	n/a	827215	8
3233.4726562500	n/a	response	n/a	827769	4
3309.4765625000	n/a	stimulus	n/a	847226	128
3312.0976562500	n/a	response	n/a	847897	2
3314.1953125000	n/a	response	n/a	848434	8
