onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
252.315	2.000	classification-probabilistic	107.000	1.000	4.000	L	0.626	1.000
257.982	2.000	classification-probabilistic	109.000	1.000	3.000	L	0.642	1.000
261.692	2.000	classification-probabilistic	111.000	1.000	11.000	R	0.738	1.000
265.722	2.000	classification-deterministic	113.000	2.000	8.000	R	0.990	1.000
272.316	2.000	classification-deterministic	115.000	2.000	1.000	L	0.722	1.000
275.609	2.000	classification-deterministic	117.000	2.000	6.000	L	1.171	1.000
281.800	2.000	classification-probabilistic	119.000	1.000	13.000	R	0.607	0.000
289.175	2.000	classification-probabilistic	121.000	1.000	6.000	L	0.591	1.000
293.499	2.000	classification-probabilistic	123.000	1.000	10.000	L	0.589	1.000
299.204	2.000	classification-deterministic	125.000	2.000	2.000	R	0.534	1.000
304.317	2.000	classification-deterministic	127.000	2.000	4.000	L	0.562	1.000
307.500	2.000	classification-deterministic	n/a	n/a	n/a	n/a	n/a	n/a
307.550	n/a	n/a	129.000	2.000	13.000	-	0.000	-1.000
310.809	2.000	classification-deterministic	131.000	2.000	3.000	R	0.629	1.000
316.100	2.000	classification-probabilistic	133.000	1.000	11.000	R	0.589	1.000
322.376	2.000	classification-probabilistic	135.000	1.000	11.000	R	0.575	1.000
325.304	2.000	classification-probabilistic	137.000	1.000	14.000	R	0.532	1.000
328.495	2.000	classification-probabilistic	139.000	1.000	10.000	L	0.821	1.000
332.481	2.000	classification-deterministic	141.000	2.000	1.000	L	0.745	1.000
336.612	2.000	classification-deterministic	143.000	2.000	7.000	L	0.737	1.000
339.810	2.000	classification-deterministic	145.000	2.000	3.000	R	0.582	1.000
343.997	2.000	classification-deterministic	147.000	2.000	5.000	R	0.791	1.000
349.203	2.000	classification-deterministic	149.000	2.000	2.000	R	0.562	1.000
352.720	2.000	classification-probabilistic	151.000	1.000	10.000	L	0.725	1.000
358.805	2.000	classification-probabilistic	153.000	1.000	11.000	R	0.792	1.000
362.383	2.000	classification-probabilistic	155.000	1.000	10.000	L	0.667	1.000
366.792	2.000	classification-probabilistic	157.000	1.000	5.000	R	0.555	1.000
372.798	2.000	classification-deterministic	159.000	2.000	12.000	L	1.230	0.000
376.996	2.000	classification-deterministic	161.000	2.000	6.000	L	0.850	1.000
379.923	2.000	classification-deterministic	163.000	2.000	2.000	R	0.648	1.000
383.721	2.000	classification-probabilistic	165.000	1.000	6.000	L	0.637	1.000
386.780	2.000	classification-probabilistic	167.000	1.000	5.000	R	0.595	1.000
391.388	2.000	classification-probabilistic	169.000	1.000	9.000	R	0.883	0.000
395.883	2.000	classification-deterministic	171.000	2.000	10.000	-	0.000	-1.000
401.113	2.000	classification-deterministic	173.000	2.000	7.000	L	0.711	1.000
405.302	2.000	classification-probabilistic	175.000	1.000	14.000	R	0.837	1.000
408.322	2.000	classification-probabilistic	177.000	1.000	2.000	R	0.725	1.000
411.798	2.000	classification-deterministic	179.000	2.000	13.000	R	0.870	0.000
416.197	2.000	classification-deterministic	181.000	2.000	1.000	L	0.739	1.000
422.188	2.000	classification-probabilistic	183.000	1.000	11.000	R	0.619	1.000
426.585	2.000	classification-probabilistic	185.000	1.000	1.000	R	0.731	1.000
431.183	2.000	classification-probabilistic	187.000	1.000	12.000	L	0.824	-1.000
434.612	2.000	classification-deterministic	189.000	2.000	10.000	L	1.029	1.000
437.725	2.000	classification-deterministic	191.000	2.000	7.000	L	0.706	1.000
443.293	2.000	classification-probabilistic	193.000	1.000	8.000	R	0.599	1.000
448.999	2.000	classification-probabilistic	195.000	1.000	10.000	L	0.760	1.000
452.183	2.000	classification-deterministic	197.000	2.000	13.000	R	0.710	0.000
456.497	2.000	classification-deterministic	199.000	2.000	9.000	R	0.586	1.000
