onset	duration	trial_type	TrialType	Stimulus	SSD	Response	RT	CorrectGo	SuccStop
234.125	1.5	go	0	0	0.0	50	0.342	1	0
236.75	1.5	go	0	0	0.0	50	0.357	1	0
238.875	1.5	go	0	0	0.0	50	0.368	1	0
242.875	1.5	successful stop	1	1	0.1	0	0.0	0	1
246.375	1.5	go	0	1	0.0	49	0.636	1	0
248.875	1.5	go	0	1	0.0	49	0.456	1	0
251.875	1.5	go	0	0	0.0	50	0.48	1	0
255.125	1.5	successful stop	1	1	0.1	0	0.0	0	1
258.5	1.5	go	0	0	0.0	50	0.423	1	0
263.0	1.5	successful stop	1	1	0.25	0	0.0	0	1
265.375	1.5	go	0	0	0.0	50	0.58	1	0
267.5	1.5	go	0	1	0.0	49	0.375	1	0
271.25	1.5	go	0	0	0.0	50	0.385	1	0
273.25	1.5	go	0	0	0.0	50	0.423	1	0
275.625	1.5	go	0	0	0.0	50	0.386	1	0
280.375	1.5	failed stop	1	1	0.15	49	0.348	1	0
282.875	1.5	go	0	1	0.0	49	0.464	1	0
285.0	1.5	failed stop	1	1	0.2	49	0.379	1	0
287.875	1.5	go	0	0	0.0	50	0.376	1	0
290.0	1.5	go	0	0	0.0	50	0.307	1	0
292.25	1.5	go	0	1	0.0	49	0.529	1	0
295.625	1.5	go	0	0	0.0	50	0.346	1	0
297.75	1.5	go	0	1	0.0	49	0.573	1	0
300.125	1.5	go	0	0	0.0	50	0.318	1	0
302.125	1.5	failed stop	1	1	0.3	49	0.47	1	0
304.875	1.5	go	0	1	0.0	49	0.552	1	0
307.875	1.5	go	0	0	0.0	50	0.48	1	0
311.625	1.5	successful stop	1	1	0.15	0	0.0	0	1
313.625	1.5	go	0	0	0.0	50	0.626	1	0
315.875	1.5	go	0	1	0.0	49	0.502	1	0
318.25	1.5	go	0	0	0.0	50	0.593	1	0
322.75	1.5	failed stop	1	0	0.15	50	0.629	1	0
325.0	1.5	go	0	1	0.0	49	0.403	1	0
328.0	1.5	go	0	1	0.0	49	0.475	1	0
331.875	1.5	go	0	1	0.0	49	0.448	1	0
334.625	1.5	successful stop	1	0	0.1	0	0.0	0	1
337.375	1.5	go	0	0	0.0	50	0.372	1	0
340.25	1.5	go	0	0	0.0	50	0.513	1	0
343.125	1.5	failed stop	1	0	0.25	50	0.398	1	0
345.375	1.5	go	0	1	0.0	49	0.404	1	0
347.75	1.5	go	0	1	0.0	49	0.589	1	0
351.25	1.5	successful stop	1	0	0.2	0	0.0	0	1
354.0	1.5	go	0	0	0.0	50	0.419	1	0
356.625	1.5	go	0	1	0.0	49	0.522	1	0
359.125	1.5	go	0	1	0.0	49	0.398	1	0
