onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
171.174	n/a	n/a	n/a	39.000	1.000	0.000	R	0.451	-	-
175.676	n/a	n/a	n/a	40.000	1.000	0.000	R	0.549	-	-
180.185	2.000	feedback	0.680	41.000	1.000	12.000	L	2.713	-1	L
184.587	2.000	feedback	0.680	42.000	1.000	1.000	R	0.690	1	R
189.118	2.000	feedback	-1.320	43.000	1.000	8.000	L	1.264	0	R
193.584	2.000	feedback	0.680	44.000	1.000	1.000	R	0.715	1	R
198.122	2.000	feedback	0.680	45.000	1.000	6.000	R	2.097	0	R
202.676	n/a	n/a	n/a	46.000	1.000	0.000	R	0.718	-	-
207.173	n/a	n/a	n/a	47.000	1.000	0.000	R	0.494	-	-
211.673	n/a	n/a	n/a	48.000	1.000	0.000	R	0.447	-	-
216.111	2.000	feedback	-1.320	49.000	1.000	7.000	R	1.737	0	L
220.610	2.000	feedback	0.680	50.000	1.000	10.000	L	1.903	1	L
225.190	2.000	feedback	-1.320	51.000	1.000	14.000	R	2.112	1	L
229.584	2.000	feedback	0.680	52.000	1.000	4.000	L	1.636	1	L
234.091	2.000	feedback	0.680	53.000	1.000	2.000	R	2.256	1	R
238.675	n/a	n/a	n/a	54.000	1.000	0.000	R	0.817	-	-
243.173	n/a	n/a	n/a	55.000	1.000	0.000	R	0.584	-	-
247.674	n/a	n/a	n/a	56.000	1.000	0.000	R	0.578	-	-
252.117	2.000	feedback	0.680	57.000	1.000	5.000	R	2.563	1	R
256.584	2.000	feedback	0.680	58.000	1.000	1.000	R	0.765	1	R
261.091	2.000	feedback	-1.320	59.000	1.000	4.000	L	0.852	1	R
265.615	2.000	feedback	-1.320	60.000	1.000	6.000	R	1.718	0	L
270.083	2.000	feedback	0.680	61.000	1.000	3.000	L	1.811	1	L
274.710	n/a	n/a	n/a	62.000	1.000	0.000	R	0.760	-	-
279.183	n/a	n/a	n/a	63.000	1.000	0.000	R	0.606	-	-
283.676	n/a	n/a	n/a	64.000	1.000	0.000	R	0.610	-	-
288.192	2.000	feedback	-1.320	65.000	1.000	11.000	L	1.249	0	R
292.590	2.000	feedback	0.680	66.000	1.000	2.000	R	1.300	1	R
297.084	2.000	feedback	0.680	67.000	1.000	4.000	R	1.636	0	R
301.620	2.000	feedback	-1.320	68.000	1.000	10.000	R	1.206	0	L
306.093	2.000	feedback	0.680	69.000	1.000	2.000	R	2.027	1	R
310.667	n/a	n/a	n/a	70.000	1.000	0.000	R	0.716	-	-
315.175	n/a	n/a	n/a	71.000	1.000	0.000	R	0.841	-	-
319.677	n/a	n/a	n/a	72.000	1.000	0.000	R	1.203	-	-
324.188	2.000	feedback	-1.320	73.000	1.000	11.000	-	0.000	-1	R
328.688	2.000	feedback	0.680	74.000	1.000	13.000	R	1.956	0	R
333.107	2.000	feedback	-1.320	75.000	1.000	6.000	R	1.030	0	L
337.617	2.000	feedback	-1.320	76.000	1.000	5.000	L	1.392	0	R
342.191	2.000	feedback	0.680	77.000	1.000	11.000	R	2.259	1	R
346.673	n/a	n/a	n/a	78.000	1.000	0.000	R	0.720	-	-
351.173	n/a	n/a	n/a	79.000	1.000	0.000	R	0.479	-	-
355.672	n/a	n/a	n/a	80.000	1.000	0.000	R	0.617	-	-
