onset	duration	trial_type	trial_phase	trial_num	filt_type	noise_stim	stim_file
633.441	2.7999999999999545	trial	aft	30.0	temp	none	cm4_audio.wav
639.425	1.9680000000000746	trial	bef	31.0	temp	none	cm4_audio.wav
643.129	1.967999999999961	trial	mid	31.0	norm	none	cm4_audio.wav
648.241	1.975999999999999	trial	aft	31.0	temp	none	cm4_audio.wav
654.297	2.024000000000001	trial	bef	32.0	freq	none	cm4_audio.wav
659.433	1.9919999999999618	trial	mid	32.0	norm	none	cm4_audio.wav
663.065	2.0319999999999254	trial	aft	32.0	freq	none	cm4_audio.wav
742.329	1.7120000000001028	trial	bef	33.0	temp	none	cm4_audio.wav
748.185	1.7440000000000282	trial	mid	33.0	norm	none	cm4_audio.wav
753.945	1.7119999999998754	trial	aft	33.0	temp	none	cm4_audio.wav
759.3530000000001	2.3279999999999745	trial	bef	34.0	freq	none	cm4_audio.wav
763.8810000000001	2.30399999999986	trial	mid	34.0	norm	none	cm4_audio.wav
769.7289999999999	2.3360000000001264	trial	aft	34.0	freq	none	cm4_audio.wav
773.7130000000001	2.09599999999989	trial	bef	35.0	temp	none	cm4_audio.wav
777.945	2.103999999999928	trial	mid	35.0	norm	none	cm4_audio.wav
782.441	2.103999999999928	trial	aft	35.0	temp	none	cm4_audio.wav
788.577	2.6399999999999864	trial	bef	36.0	freq	none	cm4_audio.wav
792.497	2.6240000000001373	trial	mid	36.0	norm	none	cm4_audio.wav
796.617	2.631999999999948	trial	aft	36.0	freq	none	cm4_audio.wav
802.921	2.495999999999867	trial	bef	37.0	temp	none	cm4_audio.wav
807.137	2.4960000000000946	trial	mid	37.0	norm	none	cm4_audio.wav
813.033	2.4880000000000564	trial	aft	37.0	temp	none	cm4_audio.wav
818.905	1.8000000000000682	trial	bef	38.0	freq	none	cm4_audio.wav
824.025	1.7280000000000655	trial	mid	38.0	norm	none	cm4_audio.wav
829.905	1.79200000000003	trial	aft	38.0	freq	none	cm4_audio.wav
833.1289999999999	3.2080000000000837	trial	bef	39.0	temp	none	cm4_audio.wav
839.7130000000001	3.391999999999939	trial	mid	39.0	norm	none	cm4_audio.wav
844.625	3.216000000000008	trial	aft	39.0	temp	none	cm4_audio.wav
849.425	1.9120000000000346	trial	bef	40.0	temp	none	cm4_audio.wav
853.297	1.8799999999999955	trial	mid	40.0	norm	none	cm4_audio.wav
858.185	1.9120000000000346	trial	aft	40.0	temp	none	cm4_audio.wav
863.986239456	2.582760543999939	trial	bef	41.0	temp	none	cm4_audio.wav
870.273	3.0319999999999254	trial	mid	41.0	norm	none	cm4_audio.wav
877.0169999999999	2.519999999999982	trial	aft	41.0	temp	none	cm4_audio.wav
884.025	2.6480000000000246	trial	bef	42.0	freq	none	cm4_audio.wav
888.329	2.504000000000133	trial	mid	42.0	norm	none	cm4_audio.wav
893.561	2.6399999999999864	trial	aft	42.0	freq	none	cm4_audio.wav
898.9689999999999	2.5679999999999836	trial	bef	43.0	temp	none	cm4_audio.wav
905.4730000000001	2.9439999999998463	trial	mid	43.0	norm	none	cm4_audio.wav
911.377	2.5680000000000973	trial	aft	43.0	temp	none	cm4_audio.wav
916.817	2.5119999999999436	trial	bef	44.0	freq	none	cm4_audio.wav
921.337	2.4560000000000173	trial	mid	44.0	norm	none	cm4_audio.wav
925.441	2.5119999999999436	trial	aft	44.0	freq	none	cm4_audio.wav
931.953	2.576000000000022	trial	bef	45.0	temp	none	cm4_audio.wav
937.8969999999999	2.8160000000001446	trial	mid	45.0	norm	none	cm4_audio.wav
942.097	2.576000000000022	trial	aft	45.0	temp	none	cm4_audio.wav
946.457	3.05600000000004	trial	bef	46.0	freq	none	cm4_audio.wav
952.0010000000001	3.0319999999999254	trial	mid	46.0	norm	none	cm4_audio.wav
957.737	3.05600000000004	trial	aft	46.0	freq	none	cm4_audio.wav
963.5930000000001	3.2159999999998945	trial	bef	47.0	freq	none	cm4_audio.wav
970.7769999999999	3.1920000000000073	trial	mid	47.0	norm	none	cm4_audio.wav
976.177	3.216000000000008	trial	aft	47.0	freq	none	cm4_audio.wav
982.337	2.0160000000000764	trial	bef	48.0	freq	none	cm4_audio.wav
986.865	2.0319999999999254	trial	mid	48.0	norm	none	cm4_audio.wav
993.081	2.0159999999999627	trial	aft	48.0	freq	none	cm4_audio.wav
1046.073	1.8639999999998054	trial	bef	49.0	temp	none	cm4_audio.wav
1052.705	1.8400000000001455	trial	mid	49.0	norm	none	cm4_audio.wav
1058.785	1.8559999999999945	trial	aft	49.0	temp	none	cm4_audio.wav
1062.945	2.4960000000000946	trial	bef	50.0	temp	none	cm4_audio.wav
1068.809	2.4880000000000564	trial	mid	50.0	norm	none	cm4_audio.wav
1072.921	2.5039999999999054	trial	aft	50.0	temp	none	cm4_audio.wav
1078.729	1.52800000000002	trial	bef	51.0	freq	none	cm4_audio.wav
1083.185	1.5199999999999818	trial	mid	51.0	norm	none	cm4_audio.wav
1088.921	1.5279999999997926	trial	aft	51.0	freq	none	cm4_audio.wav
1091.993	1.7440000000001419	trial	bef	52.0	temp	none	cm4_audio.wav
1096.193	1.8400000000001455	trial	mid	52.0	norm	none	cm4_audio.wav
1100.233	1.7439999999999145	trial	aft	52.0	temp	none	cm4_audio.wav
1104.22195725	2.907042749999846	trial	bef	53.0	freq	none	cm4_audio.wav
1109.942114	2.8668860000000222	trial	mid	53.0	norm	none	cm4_audio.wav
1116.71141301	2.9055869900000744	trial	aft	53.0	freq	none	cm4_audio.wav
1123.481	2.008000000000038	trial	bef	54.0	temp	none	cm4_audio.wav
1129.161	2.0879999999999654	trial	mid	54.0	norm	none	cm4_audio.wav
1135.185	2.008000000000038	trial	aft	54.0	temp	none	cm4_audio.wav
1141.257	2.655999999999949	trial	bef	55.0	freq	none	cm4_audio.wav
1147.585	2.6399999999998727	trial	mid	55.0	norm	none	cm4_audio.wav
1152.0810000000001	2.655999999999949	trial	aft	55.0	freq	none	cm4_audio.wav
1157.849	1.7360000000001037	trial	bef	56.0	freq	none	cm4_audio.wav
1161.745	1.711999999999989	trial	mid	56.0	norm	none	cm4_audio.wav
1165.233	1.7280000000000655	trial	aft	56.0	freq	none	cm4_audio.wav
