onset	duration	trial_type	0	1	2	3
193.12	2.0	Spanish-Spanish-Abstract-Novel	trastorno	SSAn_46	2984	25
196.12	2.0	English-Spanish-Abstract-Novel	jealousy	ESAn_46	4984	26
201.12	2.0	Spanish-English-Concrete-Repeat	tower	SECr_45	2984	111
204.12	2.0	Spanish-English-Concrete-Novel	latón	SECn_46	1984	50
206.12	2.0	English-Spanish-Concrete-Novel	desk	ESCn_47	1984	80
208.12	2.0	Spanish-Spanish-Concrete-Repeat	esquina	SSCr_46	7984	30
216.12	2.0	English-English-Abstract-Novel	loss	EEAn_45	1984	30
218.12	2.0	Spanish-Spanish-Abstract-Repeat	trastorno	SSAr_46	3984	25
222.12	2.0	English-Spanish-Abstract-Repeat	celos	ESAr_46	2984	26
225.12	2.0	Spanish-English-Abstract-Novel	método	SEAn_46	10984	40
236.12	2.0	Spanish-Spanish-Abstract-Novel	enojo	SSAn_47	2984	33
239.12	2.0	Spanish-Spanish-Concrete-Novel	silla	SSCn_47	2984	3
242.12	2.0	Spanish-Spanish-Concrete-Repeat	silla	SSCr_47	3984	3
246.12	2.0	English-English-Abstract-Repeat	loss	EEAr_45	1984	30
248.12	2.0	English-English-Abstract-Novel	size	EEAn_46	5984	35
254.12	2.0	Spanish-English-Concrete-Repeat	brass	SECr_46	10984	50
265.12	2.0	Spanish-English-Abstract-Repeat	method	SEAr_46	3984	40
269.12	2.0	Spanish-Spanish-Abstract-Repeat	enojo	SSAr_47	3984	33
273.12	2.0	Spanish-English-Abstract-Novel	sorpresa	SEAn_47	9984	50
283.12	2.0	English-English-Abstract-Repeat	size	EEAr_46	2984	35
286.12	2.0	English-Spanish-Concrete-Repeat	escritorio	ESCr_47	4984	80
291.12	2.0	English-English-Concrete-Novel	brain	EECn_47	7984	58
299.12	2.0	Spanish-Spanish-Abstract-Novel	enfermedad	SSAn_48	9984	15
309.12	2.0	English-Spanish-Concrete-Novel	fork	ESCn_48	2984	8
312.12	2.0	English-Spanish-Abstract-Novel	embezzlement	ESAn_47	1984	39
314.12	2.0	Spanish-Spanish-Abstract-Repeat	enfermedad	SSAr_48	2984	15
317.12	2.0	English-Spanish-Concrete-Repeat	tenedor	ESCr_48	5984	8
323.12	2.0	Spanish-English-Abstract-Repeat	surprise	SEAr_47	3984	50
327.12	2.0	English-English-Abstract-Novel	haste	EEAn_47	3984	9
331.12	2.0	Spanish-English-Abstract-Novel	pobreza	SEAn_48	4984	36
336.12	2.0	English-English-Abstract-Repeat	haste	EEAr_47	4984	9
341.12	2.0	English-English-Abstract-Novel	approval	EEAn_48	2984	15
344.12	2.0	Spanish-Spanish-Concrete-Novel	casco	SSCn_48	4984	37
349.12	2.0	English-English-Concrete-Repeat	brain	EECr_47	1984	58
351.12	2.0	English-Spanish-Abstract-Repeat	desfalco	ESAr_47	1984	39
353.12	2.0	Spanish-English-Concrete-Novel	bosque	SECn_47	2984	17
356.12	2.0	English-English-Abstract-Repeat	approval	EEAr_48	2984	15
359.12	2.0	English-Spanish-Abstract-Novel	reprisal	ESAn_48	4984	38
364.12	2.0	English-English-Concrete-Novel	cotton	EECn_48	2984	23
367.12	2.0	Spanish-English-Abstract-Repeat	poverty	SEAr_48	2984	36
370.12	2.0	Spanish-English-Concrete-Repeat	forest	SECr_47	3984	17
374.12	2.0	Spanish-English-Concrete-Novel	maiz	SECn_48	6984	21
381.12	2.0	Spanish-Spanish-Concrete-Repeat	casco	SSCr_48	5984	37
387.12	2.0	English-English-Concrete-Repeat	cotton	EECr_48	7984	23
395.12	2.0	Spanish-English-Concrete-Repeat	corn	SECr_48	1984	21
397.12	2.0	English-Spanish-Abstract-Repeat	represalia	ESAr_48	2984	38
