onset	duration	trial_type	0	1	2	3
124.120	2.000	Spanish-Spanish-Concrete-Novel	abuela	SSCn_08	2984	3
127.120	2.000	Spanish-Spanish-Concrete-Repeat	abuela	SSCr_08	1984	3
129.120	2.000	English-English-Concrete-Repeat	furniture	EECr_08	2984	64
132.120	2.000	English-English-Abstract-Repeat	bid	EEAr_09	3984	18
136.120	2.000	Spanish-Spanish-Concrete-Novel	oro	SSCn_09	1984	23
138.120	2.000	Spanish-Spanish-Abstract-Repeat	culpa	SSAr_08	1984	20
140.120	2.000	Spanish-English-Concrete-Repeat	champion	SECr_09	2984	51
143.120	2.000	English-Spanish-Concrete-Novel	hammer	ESCn_09	6984	7
150.120	2.000	English-Spanish-Concrete-Repeat	martillo	ESCr_09	2984	7
153.120	2.000	English-Spanish-Abstract-Repeat	da�o	ESAr_08	3984	84
157.120	2.000	English-English-Concrete-Novel	mother	EECn_09	1984	25
159.120	2.000	Spanish-Spanish-Concrete-Repeat	oro	SSCr_09	4984	23
164.120	2.000	Spanish-Spanish-Abstract-Novel	encanto	SSAn_09	2984	31
167.120	2.000	Spanish-English-Concrete-Novel	fiebre	SECn_10	3984	57
171.120	2.000	English-Spanish-Concrete-Novel	flower	ESCn_10	2984	70
174.120	2.000	English-Spanish-Abstract-Novel	sense	ESAn_09	1984	18
176.120	2.000	Spanish-Spanish-Concrete-Novel	h�gado	SSCn_10	1984	23
178.120	2.000	Spanish-English-Abstract-Novel	destreza	SEAn_10	3984	108
182.120	2.000	English-English-Concrete-Repeat	mother	EECr_09	3984	25
186.120	2.000	English-English-Concrete-Novel	puddle	EECn_10	5984	18
192.120	2.000	English-Spanish-Abstract-Repeat	sentido	ESAr_09	2984	18
195.120	2.000	Spanish-Spanish-Abstract-Repeat	encanto	SSAr_09	3984	31
199.120	2.000	Spanish-Spanish-Concrete-Repeat	h�gado	SSCr_10	1984	23
201.120	2.000	English-Spanish-Abstract-Novel	life	ESAn_10	2984	6
204.120	2.000	English-English-Concrete-Repeat	puddle	EECr_10	2984	18
207.120	2.000	English-Spanish-Abstract-Repeat	vida	ESAr_10	10984	6
218.120	2.000	Spanish-Spanish-Abstract-Novel	�xito	SSAn_10	5984	42
224.120	2.000	Spanish-English-Concrete-Repeat	fever	SECr_10	7984	57
232.120	2.000	English-English-Concrete-Novel	upholstery	EECn_11	3984	7
236.120	2.000	English-English-Abstract-Novel	measure	EEAn_10	2984	10
239.120	2.000	English-English-Concrete-Repeat	upholstery	EECr_11	1984	7
241.120	2.000	English-Spanish-Concrete-Repeat	flor	ESCr_10	4984	70
246.120	2.000	English-English-Abstract-Repeat	measure	EEAr_10	6984	10
253.120	2.000	English-Spanish-Abstract-Novel	south	ESAn_11	3984	4
257.120	2.000	English-Spanish-Abstract-Repeat	sur	ESAr_11	2984	4
260.120	2.000	Spanish-Spanish-Abstract-Repeat	�xito	SSAr_10	1984	42
262.120	2.000	Spanish-Spanish-Concrete-Novel	estrella	SSCn_11	1984	53
264.120	2.000	Spanish-Spanish-Abstract-Novel	socorro	SSAn_11	5984	12
270.120	2.000	Spanish-English-Concrete-Novel	gato	SECn_11	1984	34
272.120	2.000	English-English-Abstract-Novel	past	EEAn_11	3984	29
276.120	2.000	Spanish-Spanish-Abstract-Repeat	socorro	SSAr_11	9984	12
286.120	2.000	Spanish-English-Abstract-Repeat	dexterity	SEAr_10	1984	108
288.120	2.000	English-Spanish-Concrete-Novel	eagle	ESCn_11	5984	19
294.120	2.000	Spanish-English-Abstract-Novel	actitud	SEAn_11	3984	4
298.120	2.000	Spanish-English-Abstract-Repeat	attitude	SEAr_11	2984	4
301.120	2.000	English-English-Abstract-Repeat	past	EEAr_11	2984	29
304.120	2.000	Spanish-English-Concrete-Repeat	cat	SECr_11	2984	34
307.120	2.000	English-Spanish-Concrete-Repeat	�guila	ESCr_11	4984	19
312.120	2.000	Spanish-English-Concrete-Novel	risco	SECn_12	2984	52
315.120	2.000	Spanish-Spanish-Concrete-Repeat	estrella	SSCr_11	3984	53
319.120	2.000	English-English-Abstract-Novel	dread	EEAn_12	4984	77
324.120	2.000	English-Spanish-Concrete-Novel	marble	ESCn_12	5984	59
330.120	2.000	Spanish-Spanish-Abstract-Novel	paz	SSAn_12	12984	23
343.120	2.000	English-Spanish-Abstract-Novel	friendship	ESAn_12	2984	27
346.120	2.000	Spanish-Spanish-Concrete-Novel	estudiante	SSCn_12	6984	45
353.120	2.000	Spanish-Spanish-Abstract-Repeat	paz	SSAr_12	5984	23
359.120	2.000	English-English-Concrete-Novel	leaf	EECn_12	4984	27
364.120	2.000	Spanish-English-Concrete-Repeat	cliff	SECr_12	5984	52
370.120	2.000	English-Spanish-Abstract-Repeat	amistad	ESAr_12	2984	27
373.120	2.000	Spanish-English-Abstract-Novel	odio	SEAn_12	5984	6
379.120	2.000	Spanish-English-Abstract-Repeat	hatred	SEAr_12	3984	6
383.120	2.000	English-Spanish-Concrete-Repeat	m�rmol	ESCr_12	2984	59
386.120	2.000	English-English-Concrete-Repeat	leaf	EECr_12	4984	27
391.120	2.000	Spanish-Spanish-Concrete-Repeat	estudiante	SSCr_12	4984	45
396.120	2.000	English-English-Abstract-Repeat	dread	EEAr_12	3984	77
