onset	duration	trial_type	0	1	2	3
233.12	2.0	Spanish-Spanish-Abstract-Novel	pena	SSAn_22	3984	80
237.12	2.0	English-English-Concrete-Novel	mountain	EECn_22	8984	17
246.12	2.0	English-Spanish-Abstract-Novel	century	ESAn_23	1984	22
248.12	2.0	Spanish-Spanish-Concrete-Novel	sidra	SSCn_22	5984	24
254.12	2.0	English-English-Concrete-Repeat	mountain	EECr_22	5984	17
260.12	2.0	Spanish-English-Abstract-Novel	miedo	SEAn_23	1984	38
262.12	2.0	English-Spanish-Concrete-Novel	calf	ESCn_23	5984	58
268.12	2.0	English-Spanish-Abstract-Repeat	siglo	ESAr_23	3984	22
272.12	2.0	Spanish-Spanish-Concrete-Repeat	sidra	SSCr_22	4984	24
277.12	2.0	English-English-Concrete-Novel	stone	EECn_23	8984	16
286.12	2.0	English-English-Abstract-Repeat	courtship	EEAr_22	3984	91
290.12	2.0	Spanish-English-Concrete-Novel	esponja	SECn_23	2984	72
293.12	2.0	English-English-Concrete-Repeat	stone	EECr_23	2984	16
296.12	2.0	Spanish-Spanish-Concrete-Novel	naranja	SSCn_23	1984	14
298.12	2.0	Spanish-English-Abstract-Repeat	fear	SEAr_23	4984	38
303.12	2.0	Spanish-English-Abstract-Novel	legado	SEAn_24	1984	68
305.12	2.0	English-English-Abstract-Novel	cowardice	EEAn_23	4984	29
310.12	2.0	Spanish-Spanish-Concrete-Repeat	naranja	SSCr_23	2984	14
313.12	2.0	Spanish-Spanish-Abstract-Repeat	pena	SSAr_22	4984	80
318.12	2.0	Spanish-Spanish-Abstract-Novel	propósito	SSAn_23	1984	7
320.12	2.0	English-Spanish-Concrete-Repeat	ternero	ESCr_23	4984	58
325.12	2.0	Spanish-Spanish-Abstract-Repeat	propósito	SSAr_23	3984	7
329.12	2.0	Spanish-Spanish-Abstract-Novel	cantidad	SSAn_24	4984	28
334.12	2.0	English-English-Abstract-Repeat	cowardice	EEAr_23	2984	29
337.12	2.0	English-English-Concrete-Novel	moss	EECn_24	4984	27
342.12	2.0	English-Spanish-Abstract-Novel	trust	ESAn_24	5984	35
348.12	2.0	English-English-Abstract-Novel	affection	EEAn_24	4984	40
353.12	2.0	English-Spanish-Concrete-Novel	glove	ESCn_24	3984	29
357.12	2.0	Spanish-Spanish-Abstract-Repeat	cantidad	SSAr_24	4984	28
362.12	2.0	Spanish-English-Concrete-Repeat	sponge	SECr_23	1984	72
364.12	2.0	English-English-Concrete-Repeat	moss	EECr_24	6984	27
371.12	2.0	Spanish-English-Abstract-Repeat	bequest	SEAr_24	1984	68
373.12	2.0	Spanish-English-Concrete-Novel	llovizna	SECn_24	3984	12
377.12	2.0	English-Spanish-Abstract-Repeat	confianza	ESAr_24	4984	35
382.12	2.0	English-Spanish-Concrete-Repeat	guante	ESCr_24	2984	29
385.12	2.0	Spanish-English-Concrete-Repeat	drizzle	SECr_24	2984	12
388.12	2.0	English-English-Abstract-Repeat	affection	EEAr_24	4984	40
393.12	2.0	Spanish-Spanish-Concrete-Novel	ladrillo	SSCn_24	2984	3
396.12	2.0	Spanish-Spanish-Concrete-Repeat	ladrillo	SSCr_24	3984	3
