onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
362.888	2.000	classification-deterministic	155	2	5	R	1.694	1
366.498	2.000	classification-deterministic	157	2	8	R	0.875	1
370.517	2.000	classification-probabilistic	159	1	5	R	1.050	1
377.820	2.000	classification-probabilistic	161	1	1	R	0.875	1
382.981	2.000	classification-probabilistic	163	1	3	R	1.384	0
388.175	2.000	classification-deterministic	165	2	6	L	1.540	1
391.111	2.000	classification-deterministic	167	2	10	L	0.873	1
394.615	2.000	classification-probabilistic	169	1	8	R	1.188	1
398.380	2.000	classification-probabilistic	171	1	10	L	1.202	1
401.887	2.000	classification-probabilistic	173	1	6	R	1.203	0
405.697	2.000	classification-deterministic	175	2	2	-	0.000	-1
408.998	2.000	classification-deterministic	177	2	9	R	1.191	1
412.609	2.000	classification-probabilistic	179	1	10	L	0.754	1
418.711	2.000	classification-probabilistic	181	1	11	R	0.908	1
421.698	2.000	classification-deterministic	183	2	4	L	0.916	1
426.889	2.000	classification-deterministic	185	2	7	L	1.151	1
430.276	2.000	classification-deterministic	187	2	10	L	1.745	1
434.016	2.000	classification-probabilistic	189	1	8	R	1.141	1
436.993	2.000	classification-probabilistic	191	1	10	L	0.794	1
442.312	2.000	classification-probabilistic	193	1	2	R	1.976	1
445.998	2.000	classification-deterministic	195	2	10	L	1.570	1
450.677	2.000	classification-deterministic	197	2	10	L	0.800	1
457.392	2.000	classification-deterministic	199	2	7	L	1.087	1
