onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
226.000	3.000	parametric gain	0.384	n/a	n/a	40	14	26.140	1	1	1.651
230.000	3.000	parametric gain	-0.067	n/a	n/a	22	5	17.050	1	1	0.914
234.000	3.000	parametric gain	-0.216	n/a	n/a	16	16	0.160	2	1	2.441
240.000	3.000	parametric gain	0.234	n/a	n/a	34	5	29.050	1	1	0.866
250.000	3.000	parametric gain	-0.366	n/a	n/a	10	19	-8.810	4	0	0.836
254.000	3.000	parametric gain	-0.267	n/a	n/a	14	16	-1.840	4	0	1.907
258.000	3.000	parametric gain	0.134	n/a	n/a	30	8	22.080	1	1	0.969
262.000	3.000	parametric gain	0.234	n/a	n/a	34	14	20.140	2	1	2.204
266.000	3.000	parametric gain	0.134	n/a	n/a	30	14	16.140	2	1	1.970
274.000	3.000	parametric gain	0.034	n/a	n/a	26	15	11.150	2	1	1.068
282.000	3.000	parametric gain	-0.366	n/a	n/a	10	20	-9.800	4	0	1.077
286.000	3.000	parametric gain	0.234	n/a	n/a	34	7	27.070	1	1	1.051
292.000	3.000	parametric gain	-0.366	n/a	n/a	10	5	5.050	2	1	1.445
296.000	3.000	parametric gain	-0.117	n/a	n/a	20	20	0.200	2	1	1.670
300.000	3.000	parametric gain	0.084	n/a	n/a	28	20	8.200	2	1	0.956
304.000	3.000	parametric gain	0.283	n/a	n/a	36	5	31.050	1	1	1.110
308.000	3.000	parametric gain	0.034	n/a	n/a	26	7	19.070	1	1	2.516
316.000	3.000	parametric gain	0.034	n/a	n/a	26	17	9.170	2	1	1.254
326.000	3.000	parametric gain	-0.216	n/a	n/a	16	15	1.150	2	1	1.510
330.000	3.000	parametric gain	0.034	n/a	n/a	26	10	16.100	2	1	0.757
338.000	3.000	parametric gain	0.334	n/a	n/a	38	15	23.150	1	1	1.963
346.000	3.000	parametric gain	0.034	n/a	n/a	26	11	15.110	2	1	0.918
356.000	3.000	parametric gain	0.084	n/a	n/a	28	5	23.050	1	1	0.855
362.000	3.000	parametric gain	-0.267	n/a	n/a	14	18	-3.820	4	0	1.391
368.000	3.000	parametric gain	-0.067	n/a	n/a	22	12	10.120	2	1	0.966
372.000	3.000	parametric gain	0.234	n/a	n/a	34	15	19.150	1	1	2.406
376.000	3.000	parametric gain	0.334	n/a	n/a	38	13	25.130	1	1	0.870
380.000	3.000	parametric gain	-0.366	n/a	n/a	10	8	2.080	2	1	1.271
394.000	3.000	parametric gain	-0.317	n/a	n/a	12	9	3.090	2	1	1.150
398.000	3.000	parametric gain	0.283	n/a	n/a	36	11	25.110	1	1	1.564
404.000	3.000	parametric gain	-0.267	n/a	n/a	14	5	9.050	2	1	1.695
408.000	3.000	parametric gain	-0.067	n/a	n/a	22	11	11.110	2	1	1.110
412.000	3.000	parametric gain	-0.167	n/a	n/a	18	19	-0.810	4	0	1.286
418.000	3.000	parametric gain	-0.067	n/a	n/a	22	8	14.080	2	1	1.737
428.000	3.000	parametric gain	0.334	n/a	n/a	38	6	32.060	1	1	1.063
434.000	3.000	parametric gain	-0.317	n/a	n/a	12	8	4.080	2	1	0.887
438.000	3.000	parametric gain	-0.267	n/a	n/a	14	11	3.110	2	1	1.247
442.000	3.000	parametric gain	0.183	n/a	n/a	32	12	20.120	2	1	1.545
446.000	3.000	parametric gain	-0.117	n/a	n/a	20	11	9.110	2	1	0.849
450.000	3.000	parametric gain	0.034	n/a	n/a	26	14	12.140	2	1	0.944
454.000	3.000	parametric gain	0.183	n/a	n/a	32	8	24.080	1	1	0.825
466.000	3.000	parametric gain	0.384	n/a	n/a	40	17	23.170	1	1	1.963
472.000	3.000	parametric gain	-0.117	n/a	n/a	20	17	3.170	2	1	1.161
476.000	3.000	parametric gain	-0.017	n/a	n/a	24	19	5.190	2	1	0.888
