onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
136.000	3.000	parametric gain	-0.319	n/a	n/a	12	13	-0.870	4	0	1.621
146.000	3.000	parametric gain	-0.019	n/a	n/a	24	15	9.150	2	1	1.138
150.000	3.000	parametric gain	0.181	n/a	n/a	32	15	17.150	2	1	1.974
154.000	3.000	parametric gain	0.281	n/a	n/a	36	15	21.150	1	1	2.408
162.000	3.000	parametric gain	0.281	n/a	n/a	36	18	18.180	2	1	1.898
166.000	3.000	parametric gain	-0.319	n/a	n/a	12	18	-5.820	4	0	1.222
176.000	3.000	parametric gain	-0.119	n/a	n/a	20	9	11.090	1	1	1.403
180.000	3.000	parametric gain	-0.219	n/a	n/a	16	8	8.080	2	1	1.328
184.000	3.000	parametric gain	-0.319	n/a	n/a	12	20	-7.800	4	0	1.250
194.000	3.000	parametric gain	-0.069	n/a	n/a	22	19	3.190	2	1	1.915
200.000	3.000	parametric gain	0.281	n/a	n/a	36	9	27.090	1	1	0.834
204.000	3.000	parametric gain	0.031	n/a	n/a	26	6	20.060	1	1	1.169
208.000	3.000	parametric gain	0.131	n/a	n/a	30	5	25.050	1	1	0.826
212.000	3.000	parametric gain	0.281	n/a	n/a	36	7	29.070	1	1	0.835
216.000	3.000	parametric gain	-0.169	n/a	n/a	18	10	8.100	2	1	1.369
220.000	3.000	parametric gain	0.131	n/a	n/a	30	9	21.090	1	1	0.745
226.000	3.000	parametric gain	0.131	n/a	n/a	30	12	18.120	2	1	1.019
236.000	3.000	parametric gain	-0.269	n/a	n/a	14	8	6.080	2	1	0.932
240.000	3.000	parametric gain	-0.119	n/a	n/a	20	19	1.190	2	1	0.887
244.000	3.000	parametric gain	0.081	n/a	n/a	28	14	14.140	2	1	0.986
250.000	3.000	parametric gain	-0.219	n/a	n/a	16	17	-0.830	4	0	2.204
258.000	3.000	parametric gain	0.031	n/a	n/a	26	8	18.080	2	1	1.084
262.000	3.000	parametric gain	-0.369	n/a	n/a	10	17	-6.830	4	0	1.088
274.000	3.000	parametric gain	-0.319	n/a	n/a	12	5	7.050	2	1	0.917
282.000	3.000	parametric gain	0.381	n/a	n/a	40	6	34.060	1	1	1.221
286.000	3.000	parametric gain	0.281	n/a	n/a	36	13	23.130	2	1	1.496
294.000	3.000	parametric gain	-0.369	n/a	n/a	10	9	1.090	2	1	2.910
298.000	3.000	parametric gain	0.231	n/a	n/a	34	18	16.180	2	1	1.196
304.000	3.000	parametric gain	0.131	n/a	n/a	30	15	15.150	2	1	1.134
316.000	3.000	parametric gain	-0.169	n/a	n/a	18	9	9.090	2	1	1.229
322.000	3.000	parametric gain	0.031	n/a	n/a	26	20	6.200	2	1	1.390
326.000	3.000	parametric gain	0.281	n/a	n/a	36	20	16.200	2	1	1.101
330.000	3.000	parametric gain	-0.069	n/a	n/a	22	15	7.150	2	1	1.332
334.000	3.000	parametric gain	0.331	n/a	n/a	38	8	30.080	1	1	0.878
342.000	3.000	parametric gain	0.081	n/a	n/a	28	16	12.160	2	1	0.926
348.000	3.000	parametric gain	0.231	n/a	n/a	34	12	22.120	2	1	1.775
358.000	3.000	parametric gain	0.081	n/a	n/a	28	15	13.150	2	1	1.183
364.000	3.000	parametric gain	-0.019	n/a	n/a	24	17	7.170	2	1	0.782
368.000	3.000	parametric gain	0.081	n/a	n/a	28	11	17.110	2	1	0.798
372.000	3.000	parametric gain	-0.219	n/a	n/a	16	9	7.090	2	1	0.982
378.000	3.000	parametric gain	-0.069	n/a	n/a	22	13	9.130	2	1	1.008
384.000	3.000	parametric gain	0.381	n/a	n/a	40	11	29.110	1	1	1.088
390.000	3.000	parametric gain	0.081	n/a	n/a	28	8	20.080	1	1	2.935
396.000	3.000	parametric gain	0.281	n/a	n/a	36	16	20.160	1	1	1.744
400.000	3.000	parametric gain	-0.119	n/a	n/a	20	10	10.100	2	1	1.214
404.000	3.000	parametric gain	-0.369	n/a	n/a	10	18	-7.820	4	0	1.023
408.000	3.000	parametric gain	0.381	n/a	n/a	40	9	31.090	1	1	0.697
412.000	3.000	parametric gain	0.181	n/a	n/a	32	7	25.070	1	1	1.303
422.000	3.000	parametric gain	0.381	n/a	n/a	40	16	24.160	1	1	0.777
426.000	3.000	parametric gain	0.131	n/a	n/a	30	17	13.170	2	1	1.239
432.000	3.000	parametric gain	-0.019	n/a	n/a	24	5	19.050	1	1	1.073
436.000	3.000	parametric gain	-0.219	n/a	n/a	16	7	9.070	2	1	1.063
440.000	3.000	parametric gain	-0.069	n/a	n/a	22	18	4.180	2	1	1.592
444.000	3.000	parametric gain	0.031	n/a	n/a	26	19	7.190	2	1	1.128
448.000	3.000	parametric gain	-0.019	n/a	n/a	24	20	4.200	2	1	1.258
452.000	3.000	parametric gain	0.231	n/a	n/a	34	6	28.060	1	1	1.794
460.000	3.000	parametric gain	-0.019	n/a	n/a	24	16	8.160	2	1	0.914
468.000	3.000	parametric gain	-0.069	n/a	n/a	22	6	16.060	1	1	1.849
474.000	3.000	parametric gain	-0.319	n/a	n/a	12	7	5.070	2	1	1.122
