onset	duration	trial_type	response_time	stim_file	value	sample	stage	trial	bci_prediction	bci_prediction_valid	n_repeated	latency
1358.559	n/a	left	100.0	right_hand.png	n/a	n/a	3	7	left	1	0	-19.2
1358.6589999999999	0	left	100.0	right_hand.png	1	6793295	3	7	left	1	0	-19.2
1360.329266666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	8	right	1	0	-10.0
1363.329266666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	8	right	1	0	-10.0
1363.4626	0	right	133.33333333299998	left_hand.png	2	6817313	3	8	right	1	0	-10.0
1365.2160666666668	n/a	right	83.3333333333	left_hand.png	n/a	n/a	3	9	right	1	0	-1.4
1368.2160666666668	n/a	right	83.3333333333	left_hand.png	n/a	n/a	3	9	right	1	0	-1.4
1368.2994	0	right	83.3333333333	left_hand.png	2	6841497	3	9	right	1	0	-1.4
1370.0868	n/a	right	100.0	left_hand.png	n/a	n/a	3	10	right	1	0	-31.8
1373.0868	n/a	right	100.0	left_hand.png	n/a	n/a	3	10	right	1	0	-31.8
1373.1868	0	right	100.0	left_hand.png	2	6865934	3	10	right	1	0	-31.8
1374.807	n/a	right	150.0	left_hand.png	n/a	n/a	3	11	right	1	0	-14.8
1377.807	n/a	right	150.0	left_hand.png	n/a	n/a	3	11	right	1	0	-14.8
1377.957	0	right	150.0	left_hand.png	2	6889785	3	11	right	1	0	-14.8
1379.8442	n/a	right	100.0	left_hand.png	n/a	n/a	3	12	right	1	0	-14.0
1382.8442	n/a	right	100.0	left_hand.png	n/a	n/a	3	12	right	1	0	-14.0
1382.9442	0	right	100.0	left_hand.png	2	6914721	3	12	right	1	0	-14.0
1385.048066666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	13	right	1	0	-24.8
1388.048066666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	13	right	1	0	-24.8
1388.1814	0	right	133.33333333299998	left_hand.png	2	6940907	3	13	right	1	0	-24.8
1390.468733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	14	right	1	0	-27.2
1393.468733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	14	right	1	0	-27.2
1393.5854	0	right	116.666666667	left_hand.png	2	6967927	3	14	right	1	0	-27.2
1395.7070666666668	n/a	left	83.3333333333	left_hand.png	n/a	n/a	3	15	right	1	0	-35.4
1398.7070666666668	n/a	left	83.3333333333	left_hand.png	n/a	n/a	3	15	right	1	0	-35.4
1398.7904	0	left	83.3333333333	left_hand.png	1	6993952	3	15	right	1	0	-35.4
1400.8642666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	3	16	right	1	0	-24.8
1403.8642666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	3	16	right	1	0	-24.8
1403.9476	0	right	83.3333333333	left_hand.png	2	7019738	3	16	right	1	0	-24.8
1406.0514666666668	n/a	right	83.3333333333	right_hand.png	n/a	n/a	3	17	left	1	0	-37.4
1409.0514666666668	n/a	right	83.3333333333	right_hand.png	n/a	n/a	3	17	left	1	0	-37.4
1409.1348	0	right	83.3333333333	right_hand.png	2	7045674	3	17	left	1	0	-37.4
1410.7513333333334	n/a	right	66.6666666667	left_hand.png	n/a	n/a	3	18	right	1	0	-10.2
1413.7513333333334	n/a	right	66.6666666667	left_hand.png	n/a	n/a	3	18	right	1	0	-10.2
1413.818	0	right	66.6666666667	left_hand.png	2	7069090	3	18	right	1	0	-10.2
1415.5588666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	3	19	right	1	0	-47.2
1418.5588666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	3	19	right	1	0	-47.2
1418.6422	0	right	83.3333333333	left_hand.png	2	7093211	3	19	right	1	0	-47.2
1420.1748	n/a	left	150.0	right_hand.png	n/a	n/a	3	20	left	1	0	-19.4
1423.1748	n/a	left	150.0	right_hand.png	n/a	n/a	3	20	left	1	0	-19.4
1423.3248	0	left	150.0	right_hand.png	1	7116624	3	20	left	1	0	-19.4
1424.944866666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	3	21	left	1	0	-11.2
1427.944866666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	3	21	left	1	0	-11.2
1428.0782	0	left	133.33333333299998	right_hand.png	1	7140391	3	21	left	1	0	-11.2
1429.698733333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	22	left	1	0	-12.4
1432.698733333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	22	left	1	0	-12.4
1432.8154	0	left	116.666666667	right_hand.png	1	7164077	3	22	left	1	0	-12.4
1434.5862000000002	n/a	right	100.0	right_hand.png	n/a	n/a	3	23	left	1	0	-19.2
1437.5862000000002	n/a	right	100.0	right_hand.png	n/a	n/a	3	23	left	1	0	-19.2
1437.6862	0	right	100.0	right_hand.png	2	7188431	3	23	left	1	0	-19.2
1439.406466666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	3	24	left	1	0	-34.4
1442.406466666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	3	24	left	1	0	-34.4
1442.5398	0	left	133.33333333299998	right_hand.png	1	7212699	3	24	left	1	0	-34.4
1444.276266666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	25	right	1	0	-14.6
1447.276266666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	25	right	1	0	-14.6
1447.4096	0	right	133.33333333299998	left_hand.png	2	7237048	3	25	right	1	0	-14.6
1449.618266666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	26	right	1	0	-9.0
1452.618266666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	26	right	1	0	-9.0
1452.7516	0	left	133.33333333299998	left_hand.png	1	7263758	3	26	right	1	0	-9.0
1454.6516000000001	n/a	right	100.0	left_hand.png	n/a	n/a	3	27	right	1	0	-7.4
1457.6516000000001	n/a	right	100.0	left_hand.png	n/a	n/a	3	27	right	1	0	-7.4
1457.7516	0	right	100.0	left_hand.png	2	7288758	3	27	right	1	0	-7.4
1459.538933333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	3	28	left	1	0	-3.0
1462.538933333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	3	28	left	1	0	-3.0
1462.6556	0	right	116.666666667	right_hand.png	2	7313278	3	28	left	1	0	-3.0
1464.462866666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	29	right	1	0	-18.8
1467.462866666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	29	right	1	0	-18.8
1467.5962	0	left	133.33333333299998	left_hand.png	1	7337981	3	29	right	1	0	-18.8
1469.4168000000002	n/a	right	100.0	left_hand.png	n/a	n/a	3	30	right	1	0	-8.2
1472.4168000000002	n/a	right	100.0	left_hand.png	n/a	n/a	3	30	right	1	0	-8.2
1472.5168	0	right	100.0	left_hand.png	2	7362584	3	30	right	1	0	-8.2
1474.35	n/a	left	150.0	right_hand.png	n/a	n/a	3	31	left	1	0	0.6
1477.35	n/a	left	150.0	right_hand.png	n/a	n/a	3	31	left	1	0	0.6
1477.5	0	left	150.0	right_hand.png	1	7387500	3	31	left	1	0	0.6
1479.3038000000001	n/a	right	50.0	left_hand.png	n/a	n/a	3	32	right	1	0	10.8
1482.3038000000001	n/a	right	50.0	left_hand.png	n/a	n/a	3	32	right	1	0	10.8
1482.3538	0	right	50.0	left_hand.png	2	7411769	3	32	right	1	0	10.8
1483.9404666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	3	33	right	1	0	-25.6
1486.9404666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	3	33	right	1	0	-25.6
1487.0238	0	right	83.3333333333	left_hand.png	2	7435119	3	33	right	1	0	-25.6
1488.7106	n/a	left	100.0	left_hand.png	n/a	n/a	3	34	right	1	0	-10.8
1491.7106	n/a	left	100.0	left_hand.png	n/a	n/a	3	34	right	1	0	-10.8
1491.8106	0	left	100.0	left_hand.png	1	7459053	3	34	right	1	0	-10.8
1493.3473999999999	n/a	right	150.0	left_hand.png	n/a	n/a	3	35	right	1	0	-13.0
1496.3473999999999	n/a	right	150.0	left_hand.png	n/a	n/a	3	35	right	1	0	-13.0
1496.4974	0	right	150.0	left_hand.png	2	7482487	3	35	right	1	0	-13.0
1498.0344	n/a	left	150.0	right_hand.png	n/a	n/a	3	36	left	1	0	-29.4
1501.0344	n/a	left	150.0	right_hand.png	n/a	n/a	3	36	left	1	0	-29.4
1501.1844	0	left	150.0	right_hand.png	1	7505922	3	36	left	1	0	-29.4
1502.721666666667	n/a	right	133.33333333299998	right_hand.png	n/a	n/a	3	37	left	1	0	-8.2
1505.721666666667	n/a	right	133.33333333299998	right_hand.png	n/a	n/a	3	37	left	1	0	-8.2
1505.855	0	right	133.33333333299998	right_hand.png	2	7529275	3	37	left	1	0	-8.2
1507.558733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	38	right	1	0	-22.8
1510.558733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	38	right	1	0	-22.8
1510.6754	0	right	116.666666667	left_hand.png	2	7553377	3	38	right	1	0	-22.8
1512.328733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	39	right	1	0	-23.8
1515.328733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	39	right	1	0	-23.8
1515.4454	0	right	116.666666667	left_hand.png	2	7577227	3	39	right	1	0	-23.8
1516.9822000000001	n/a	right	100.0	left_hand.png	n/a	n/a	3	40	right	1	0	-8.8
1519.9822000000001	n/a	right	100.0	left_hand.png	n/a	n/a	3	40	right	1	0	-8.8
1520.0822	0	right	100.0	left_hand.png	2	7600411	3	40	right	1	0	-8.8
1521.7859333333329	n/a	right	116.666666667	right_hand.png	n/a	n/a	3	41	left	1	0	-23.8
1524.7859333333329	n/a	right	116.666666667	right_hand.png	n/a	n/a	3	41	left	1	0	-23.8
1524.9026	0	right	116.666666667	right_hand.png	2	7624513	3	41	left	1	0	-23.8
1526.656866666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	42	right	1	0	-40.0
1529.656866666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	42	right	1	0	-40.0
1529.7902	0	right	133.33333333299998	left_hand.png	2	7648951	3	42	right	1	0	-40.0
1531.693933333333	n/a	left	116.666666667	left_hand.png	n/a	n/a	3	43	right	1	0	-6.6
1534.693933333333	n/a	left	116.666666667	left_hand.png	n/a	n/a	3	43	right	1	0	-6.6
1534.8106	0	left	116.666666667	left_hand.png	1	7674053	3	43	right	1	0	-6.6
1536.5310000000002	n/a	left	100.0	left_hand.png	n/a	n/a	3	44	right	1	0	-24.8
1539.5310000000002	n/a	left	100.0	left_hand.png	n/a	n/a	3	44	right	1	0	-24.8
1539.631	0	left	100.0	left_hand.png	1	7698155	3	44	right	1	0	-24.8
1541.2841999999998	n/a	left	150.0	left_hand.png	n/a	n/a	3	45	right	1	0	-15.2
1544.2841999999998	n/a	left	150.0	left_hand.png	n/a	n/a	3	45	right	1	0	-15.2
1544.4342	0	left	150.0	left_hand.png	1	7722171	3	45	right	1	0	-15.2
1546.2217999999998	n/a	left	150.0	left_hand.png	n/a	n/a	3	46	right	1	0	-12.0
1549.2217999999998	n/a	left	150.0	left_hand.png	n/a	n/a	3	46	right	1	0	-12.0
1549.3718	0	left	150.0	left_hand.png	1	7746859	3	46	right	1	0	-12.0
1550.9754	n/a	left	100.0	left_hand.png	n/a	n/a	3	47	right	1	0	-30.8
1553.9754	n/a	left	100.0	left_hand.png	n/a	n/a	3	47	right	1	0	-30.8
1554.0754	0	left	100.0	left_hand.png	1	7770377	3	47	right	1	0	-30.8
1556.162333333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	48	left	1	0	-12.0
1559.162333333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	48	left	1	0	-12.0
1559.279	0	left	116.666666667	right_hand.png	1	7796395	3	48	left	1	0	-12.0
1561.5169333333329	n/a	left	116.666666667	left_hand.png	n/a	n/a	3	49	right	1	0	-16.2
1564.5169333333329	n/a	left	116.666666667	left_hand.png	n/a	n/a	3	49	right	1	0	-16.2
1564.6336	0	left	116.666666667	left_hand.png	1	7823168	3	49	right	1	0	-16.2
1566.574466666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	50	right	1	0	4.0
1569.574466666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	50	right	1	0	4.0
1569.7078	0	left	133.33333333299998	left_hand.png	1	7848539	3	50	right	1	0	4.0
1571.8913333333328	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	51	left	1	0	-3.0
1574.8913333333328	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	51	left	1	0	-3.0
1575.0079999999998	0	left	116.666666667	right_hand.png	1	7875040	3	51	left	1	0	-3.0
1577.128733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	52	right	1	0	-24.2
1580.128733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	52	right	1	0	-24.2
1580.2454	0	right	116.666666667	left_hand.png	2	7901227	3	52	right	1	0	-24.2
1582.065866666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	53	right	1	0	-6.8
1585.065866666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	53	right	1	0	-6.8
1585.1992	0	right	133.33333333299998	left_hand.png	2	7925996	3	53	right	1	0	-6.8
1587.5201333333334	n/a	left	66.6666666667	right_hand.png	n/a	n/a	3	54	left	1	0	-11.0
1590.5201333333334	n/a	left	66.6666666667	right_hand.png	n/a	n/a	3	54	left	1	0	-11.0
1590.5868	0	left	66.6666666667	right_hand.png	1	7952934	3	54	left	1	0	-11.0
1592.674133333333	n/a	left	166.66666666700002	right_hand.png	n/a	n/a	3	55	left	1	0	-14.2
1595.674133333333	n/a	left	166.66666666700002	right_hand.png	n/a	n/a	3	55	left	1	0	-14.2
1595.8408	0	left	166.66666666700002	right_hand.png	1	7979204	3	55	left	1	0	-14.2
1598.011533333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	56	left	1	0	-5.2
1601.011533333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	56	left	1	0	-5.2
1601.1282	0	left	116.666666667	right_hand.png	1	8005641	3	56	left	1	0	-5.2
1603.1984	n/a	left	100.0	left_hand.png	n/a	n/a	3	57	right	1	0	-51.4
1606.1984	n/a	left	100.0	left_hand.png	n/a	n/a	3	57	right	1	0	-51.4
1606.2984	0	left	100.0	left_hand.png	1	8031492	3	57	right	1	0	-51.4
1608.3860000000002	n/a	left	100.0	left_hand.png	n/a	n/a	3	58	right	1	0	-20.6
1611.3860000000002	n/a	left	100.0	left_hand.png	n/a	n/a	3	58	right	1	0	-20.6
1611.486	0	left	100.0	left_hand.png	1	8057430	3	58	right	1	0	-20.6
1613.610866666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	59	right	1	0	-30.4
1616.610866666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	59	right	1	0	-30.4
1616.7442	0	left	133.33333333299998	left_hand.png	1	8083721	3	59	right	1	0	-30.4
1618.844066666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	3	60	left	1	0	-16.0
1621.844066666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	3	60	left	1	0	-16.0
1621.9774	0	left	133.33333333299998	right_hand.png	1	8109887	3	60	left	1	0	-16.0
1624.248333333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	61	left	1	0	-2.0
1627.248333333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	61	left	1	0	-2.0
1627.365	0	left	116.666666667	right_hand.png	1	8136825	3	61	left	1	0	-2.0
1629.2517333333335	n/a	right	66.6666666667	left_hand.png	n/a	n/a	3	62	right	1	0	-14.6
1632.2517333333335	n/a	right	66.6666666667	left_hand.png	n/a	n/a	3	62	right	1	0	-14.6
1632.3184	0	right	66.6666666667	left_hand.png	2	8161592	3	62	right	1	0	-14.6
1634.455733333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	3	63	left	1	0	-20.6
1637.455733333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	3	63	left	1	0	-20.6
1637.5724	0	right	116.666666667	right_hand.png	2	8187862	3	63	left	1	0	-20.6
1639.2932	n/a	left	100.0	left_hand.png	n/a	n/a	3	64	right	1	0	-14.4
1642.2932	n/a	left	100.0	left_hand.png	n/a	n/a	3	64	right	1	0	-14.4
1642.3932	0	left	100.0	left_hand.png	1	8211966	3	64	right	1	0	-14.4
1644.530133333333	n/a	left	116.666666667	left_hand.png	n/a	n/a	3	65	right	1	0	-5.2
1647.530133333333	n/a	left	116.666666667	left_hand.png	n/a	n/a	3	65	right	1	0	-5.2
1647.6468	0	left	116.666666667	left_hand.png	1	8238234	3	65	right	1	0	-5.2
1649.5689333333335	n/a	left	66.6666666667	right_hand.png	n/a	n/a	3	66	left	1	0	-31.0
1652.5689333333335	n/a	left	66.6666666667	right_hand.png	n/a	n/a	3	66	left	1	0	-31.0
1652.6356	0	left	66.6666666667	right_hand.png	1	8263178	3	66	left	1	0	-31.0
1654.9052000000001	n/a	left	100.0	right_hand.png	n/a	n/a	3	67	left	1	0	-2.0
1657.9052000000001	n/a	left	100.0	right_hand.png	n/a	n/a	3	67	left	1	0	-2.0
1658.0052	0	left	100.0	right_hand.png	1	8290026	3	67	left	1	0	-2.0
1659.842	n/a	left	100.0	left_hand.png	n/a	n/a	3	68	right	1	0	-20.6
1662.842	n/a	left	100.0	left_hand.png	n/a	n/a	3	68	right	1	0	-20.6
1662.942	0	left	100.0	left_hand.png	1	8314710	3	68	right	1	0	-20.6
1665.1668	n/a	left	150.0	right_hand.png	n/a	n/a	3	69	left	1	0	6.2
1668.1668	n/a	left	150.0	right_hand.png	n/a	n/a	3	69	left	1	0	6.2
1668.3168	0	left	150.0	right_hand.png	1	8341584	3	69	left	1	0	6.2
1670.450133333333	n/a	left	116.666666667	left_hand.png	n/a	n/a	3	70	right	1	0	4.2
1673.450133333333	n/a	left	116.666666667	left_hand.png	n/a	n/a	3	70	right	1	0	4.2
1673.5668	0	left	116.666666667	left_hand.png	1	8367834	3	70	right	1	0	4.2
1675.5875333333329	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	71	right	1	0	-14.4
1678.5875333333329	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	71	right	1	0	-14.4
1678.7042	0	right	116.666666667	left_hand.png	2	8393521	3	71	right	1	0	-14.4
1680.6248	n/a	left	100.0	left_hand.png	n/a	n/a	3	72	right	1	0	-16.2
1683.6248	n/a	left	100.0	left_hand.png	n/a	n/a	3	72	right	1	0	-16.2
1683.7248	0	left	100.0	left_hand.png	1	8418624	3	72	right	1	0	-16.2
1685.594866666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	73	right	1	0	-27.6
1688.594866666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	73	right	1	0	-27.6
1688.7282	0	left	133.33333333299998	left_hand.png	1	8443641	3	73	right	1	0	-27.6
1690.9658	n/a	left	150.0	left_hand.png	n/a	n/a	3	74	right	1	0	-13.6
1693.9658	n/a	left	150.0	left_hand.png	n/a	n/a	3	74	right	1	0	-13.6
1694.1158	0	left	150.0	left_hand.png	1	8470579	3	74	right	1	0	-13.6
1696.2708666666667	n/a	left	83.3333333333	left_hand.png	n/a	n/a	3	75	right	1	0	-8.2
1699.2708666666667	n/a	left	83.3333333333	left_hand.png	n/a	n/a	3	75	right	1	0	-8.2
1699.3542	0	left	83.3333333333	left_hand.png	1	8496771	3	75	right	1	0	-8.2
1701.275466666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	76	right	1	0	-8.4
1704.275466666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	76	right	1	0	-8.4
1704.4088	0	left	133.33333333299998	left_hand.png	1	8522044	3	76	right	1	0	-8.4
1706.377866666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	77	right	1	0	2.2
1709.377866666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	77	right	1	0	2.2
1709.5112	0	left	133.33333333299998	left_hand.png	1	8547556	3	77	right	1	0	2.2
1711.4525999999998	n/a	left	150.0	left_hand.png	n/a	n/a	3	78	right	1	0	-34.4
1714.4525999999998	n/a	left	150.0	left_hand.png	n/a	n/a	3	78	right	1	0	-34.4
1714.6026	0	left	150.0	left_hand.png	1	8573013	3	78	right	1	0	-34.4
1716.652066666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	79	right	1	0	-32.0
1719.652066666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	79	right	1	0	-32.0
1719.7854	0	left	133.33333333299998	left_hand.png	1	8598927	3	79	right	1	0	-32.0
1721.656	n/a	right	150.0	left_hand.png	n/a	n/a	3	80	right	1	0	-9.4
1724.656	n/a	right	150.0	left_hand.png	n/a	n/a	3	80	right	1	0	-9.4
1724.806	0	right	150.0	left_hand.png	2	8624030	3	80	right	1	0	-9.4
1726.71	n/a	right	100.0	right_hand.png	n/a	n/a	3	81	left	1	0	-16.2
1729.71	n/a	right	100.0	right_hand.png	n/a	n/a	3	81	left	1	0	-16.2
1729.81	0	right	100.0	right_hand.png	2	8649050	3	81	left	1	0	-16.2
1731.6971333333329	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	82	right	1	0	-10.8
1734.6971333333329	n/a	right	116.666666667	left_hand.png	n/a	n/a	3	82	right	1	0	-10.8
1734.8138	0	right	116.666666667	left_hand.png	2	8674069	3	82	right	1	0	-10.8
1736.7512000000002	n/a	right	100.0	left_hand.png	n/a	n/a	3	83	right	1	0	-1.8
1739.7512000000002	n/a	right	100.0	left_hand.png	n/a	n/a	3	83	right	1	0	-1.8
1739.8512	0	right	100.0	left_hand.png	2	8699256	3	83	right	1	0	-1.8
1741.6552000000001	n/a	right	100.0	right_hand.png	n/a	n/a	3	84	left	1	0	-0.2
1744.6552000000001	n/a	right	100.0	right_hand.png	n/a	n/a	3	84	left	1	0	-0.2
1744.7552	0	right	100.0	right_hand.png	2	8723776	3	84	left	1	0	-0.2
1746.5586	n/a	right	100.0	left_hand.png	n/a	n/a	3	85	right	1	0	-4.4
1749.5586	n/a	right	100.0	left_hand.png	n/a	n/a	3	85	right	1	0	-4.4
1749.6586	0	right	100.0	left_hand.png	2	8748293	3	85	right	1	0	-4.4
1751.6127999999999	n/a	left	150.0	left_hand.png	n/a	n/a	3	86	right	1	0	-14.2
1754.6127999999999	n/a	left	150.0	left_hand.png	n/a	n/a	3	86	right	1	0	-14.2
1754.7628	0	left	150.0	left_hand.png	1	8773814	3	86	right	1	0	-14.2
1756.5216666666668	n/a	left	83.3333333333	left_hand.png	n/a	n/a	3	87	right	1	0	7.6
1759.5216666666668	n/a	left	83.3333333333	left_hand.png	n/a	n/a	3	87	right	1	0	7.6
1759.605	0	left	83.3333333333	left_hand.png	1	8798025	3	87	right	1	0	7.6
1761.503533333333	n/a	left	116.666666667	left_hand.png	n/a	n/a	3	88	right	1	0	-15.6
1764.503533333333	n/a	left	116.666666667	left_hand.png	n/a	n/a	3	88	right	1	0	-15.6
1764.6202	0	left	116.666666667	left_hand.png	1	8823101	3	88	right	1	0	-15.6
1766.9412	n/a	left	150.0	right_hand.png	n/a	n/a	3	89	left	1	0	-33.8
1769.9412	n/a	left	150.0	right_hand.png	n/a	n/a	3	89	left	1	0	-33.8
1770.0912	0	left	150.0	right_hand.png	1	8850456	3	89	left	1	0	-33.8
1772.2452	n/a	left	100.0	right_hand.png	n/a	n/a	3	90	left	1	0	-39.8
1775.2452	n/a	left	100.0	right_hand.png	n/a	n/a	3	90	left	1	0	-39.8
1775.3452	0	left	100.0	right_hand.png	1	8876726	3	90	left	1	0	-39.8
1777.4656666666667	n/a	left	83.3333333333	right_hand.png	n/a	n/a	3	91	left	1	0	-29.4
1780.4656666666667	n/a	left	83.3333333333	right_hand.png	n/a	n/a	3	91	left	1	0	-29.4
1780.549	0	left	83.3333333333	right_hand.png	1	8902745	3	91	left	1	0	-29.4
1782.6365333333333	n/a	left	66.6666666667	left_hand.png	n/a	n/a	3	92	right	1	0	-43.0
1785.6365333333333	n/a	left	66.6666666667	left_hand.png	n/a	n/a	3	92	right	1	0	-43.0
1785.7032	0	left	66.6666666667	left_hand.png	1	8928516	3	92	right	1	0	-43.0
1787.623733333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	93	left	1	0	-23.8
1790.623733333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	3	93	left	1	0	-23.8
1790.7404	0	left	116.666666667	right_hand.png	1	8953702	3	93	left	1	0	-23.8
1792.810533333333	n/a	left	166.66666666700002	right_hand.png	n/a	n/a	3	94	left	1	0	-12.6
1795.810533333333	n/a	left	166.66666666700002	right_hand.png	n/a	n/a	3	94	left	1	0	-12.6
1795.9772	0	left	166.66666666700002	right_hand.png	1	8979886	3	94	left	1	0	-12.6
1802.169466666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	3	95	left	1	1	-41.6
1805.169466666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	3	95	left	1	1	-41.6
1805.3028	0	left	133.33333333299998	right_hand.png	1	9026514	3	95	left	1	1	-41.6
1807.2592666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	3	96	right	1	1	-16.4
1810.2592666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	3	96	right	1	1	-16.4
1810.3426	0	right	83.3333333333	left_hand.png	2	9051713	3	96	right	1	1	-16.4
1812.479866666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	3	97	left	1	1	12.2
1815.479866666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	3	97	left	1	1	12.2
1815.6132	0	left	133.33333333299998	right_hand.png	1	9078066	3	97	left	1	1	12.2
1817.433666666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	98	right	1	1	-0.8
1820.433666666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	98	right	1	1	-0.8
1820.567	0	left	133.33333333299998	left_hand.png	1	9102835	3	98	right	1	1	-0.8
1822.3044666666672	n/a	left	183.33333333299998	left_hand.png	n/a	n/a	3	99	right	1	1	-6.4
1825.3044666666672	n/a	left	183.33333333299998	left_hand.png	n/a	n/a	3	99	right	1	1	-6.4
1825.4878	0	left	183.33333333299998	left_hand.png	1	9127439	3	99	right	1	1	-6.4
1827.9252	n/a	left	150.0	right_hand.png	n/a	n/a	3	100	left	1	1	-13.0
1830.9252	n/a	left	150.0	right_hand.png	n/a	n/a	3	100	left	1	1	-13.0
1831.0752	0	left	150.0	right_hand.png	1	9155376	3	100	left	1	1	-13.0
