onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
338.000	3.000	parametric gain	0.334	n/a	n/a	38	15	8.500	3	0	1.470
346.000	3.000	parametric gain	0.034	n/a	n/a	26	11	4.370	3	0	1.359
356.000	3.000	parametric gain	0.084	n/a	n/a	28	5	18.170	1	1	2.094
362.000	3.000	parametric gain	-0.267	n/a	n/a	14	18	-21.400	4	0	1.494
368.000	3.000	parametric gain	-0.067	n/a	n/a	22	12	-1.600	2	1	2.515
372.000	3.000	parametric gain	0.234	n/a	n/a	34	15	4.500	3	0	2.547
376.000	3.000	parametric gain	0.334	n/a	n/a	38	13	12.430	2	1	2.483
380.000	3.000	parametric gain	-0.366	n/a	n/a	10	8	-5.730	4	0	1.165
394.000	3.000	parametric gain	-0.317	n/a	n/a	12	9	-5.700	3	0	1.943
398.000	3.000	parametric gain	0.283	n/a	n/a	36	11	14.370	3	0	2.372
404.000	3.000	parametric gain	-0.267	n/a	n/a	14	5	4.170	0	-1	0.000
408.000	3.000	parametric gain	-0.067	n/a	n/a	22	11	0.370	3	0	1.643
412.000	3.000	parametric gain	-0.167	n/a	n/a	18	19	-19.370	4	0	1.807
418.000	3.000	parametric gain	-0.067	n/a	n/a	22	8	6.270	2	1	1.960
428.000	3.000	parametric gain	0.334	n/a	n/a	38	6	26.200	2	1	1.984
434.000	3.000	parametric gain	-0.317	n/a	n/a	12	8	-3.730	3	0	1.416
438.000	3.000	parametric gain	-0.267	n/a	n/a	14	11	-7.630	4	0	1.212
442.000	3.000	parametric gain	0.183	n/a	n/a	32	12	8.400	3	0	1.470
446.000	3.000	parametric gain	-0.117	n/a	n/a	20	11	-1.630	3	0	1.604
450.000	3.000	parametric gain	0.034	n/a	n/a	26	14	-1.530	3	0	2.063
454.000	3.000	parametric gain	0.183	n/a	n/a	32	8	16.270	1	1	1.596
466.000	3.000	parametric gain	0.384	n/a	n/a	40	17	6.570	2	1	2.544
472.000	3.000	parametric gain	-0.117	n/a	n/a	20	17	-13.430	3	0	2.176
476.000	3.000	parametric gain	-0.017	n/a	n/a	24	19	-13.370	3	0	2.125
