onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
200.000	3.000	parametric gain	0.281	n/a	n/a	36	9	18.300	1	1	1.586
204.000	3.000	parametric gain	0.031	n/a	n/a	26	6	14.200	1	1	1.420
208.000	3.000	parametric gain	0.131	n/a	n/a	30	5	20.170	3	0	2.606
212.000	3.000	parametric gain	0.281	n/a	n/a	36	7	22.230	1	1	1.316
216.000	3.000	parametric gain	-0.169	n/a	n/a	18	10	-1.670	4	0	2.483
220.000	3.000	parametric gain	0.131	n/a	n/a	30	9	12.300	2	1	1.596
226.000	3.000	parametric gain	0.131	n/a	n/a	30	12	6.400	2	1	2.444
236.000	3.000	parametric gain	-0.269	n/a	n/a	14	8	-1.730	3	0	1.721
240.000	3.000	parametric gain	-0.119	n/a	n/a	20	19	-17.370	4	0	2.092
244.000	3.000	parametric gain	0.081	n/a	n/a	28	14	0.470	3	0	1.268
250.000	3.000	parametric gain	-0.219	n/a	n/a	16	17	-17.430	4	0	1.290
258.000	3.000	parametric gain	0.031	n/a	n/a	26	8	10.270	2	1	1.841
262.000	3.000	parametric gain	-0.369	n/a	n/a	10	17	-23.430	4	0	3.333
274.000	3.000	parametric gain	-0.319	n/a	n/a	12	5	2.170	3	0	1.282
282.000	3.000	parametric gain	0.381	n/a	n/a	40	6	28.200	1	1	1.218
286.000	3.000	parametric gain	0.281	n/a	n/a	36	13	10.430	3	0	1.285
294.000	3.000	parametric gain	-0.369	n/a	n/a	10	9	-7.700	4	0	1.090
298.000	3.000	parametric gain	0.231	n/a	n/a	34	18	-1.400	4	0	1.453
304.000	3.000	parametric gain	0.131	n/a	n/a	30	15	0.500	3	0	2.181
316.000	3.000	parametric gain	-0.169	n/a	n/a	18	9	0.300	3	0	1.178
322.000	3.000	parametric gain	0.031	n/a	n/a	26	20	-13.330	3	0	1.207
326.000	3.000	parametric gain	0.281	n/a	n/a	36	20	-3.330	3	0	1.469
330.000	3.000	parametric gain	-0.069	n/a	n/a	22	15	-7.500	3	0	1.711
334.000	3.000	parametric gain	0.331	n/a	n/a	38	8	22.270	1	1	1.228
342.000	3.000	parametric gain	0.081	n/a	n/a	28	16	-3.470	3	0	1.395
348.000	3.000	parametric gain	0.231	n/a	n/a	34	12	10.400	3	0	1.675
358.000	3.000	parametric gain	0.081	n/a	n/a	28	15	-1.500	3	0	1.636
364.000	3.000	parametric gain	-0.019	n/a	n/a	24	17	-9.430	3	0	0.876
368.000	3.000	parametric gain	0.081	n/a	n/a	28	11	6.370	3	0	1.261
372.000	3.000	parametric gain	-0.219	n/a	n/a	16	9	-1.700	3	0	1.067
378.000	3.000	parametric gain	-0.069	n/a	n/a	22	13	-3.570	3	0	1.700
384.000	3.000	parametric gain	0.381	n/a	n/a	40	11	18.370	2	1	1.423
390.000	3.000	parametric gain	0.081	n/a	n/a	28	8	12.270	2	1	2.627
396.000	3.000	parametric gain	0.281	n/a	n/a	36	16	4.530	3	0	0.989
400.000	3.000	parametric gain	-0.119	n/a	n/a	20	10	0.330	3	0	1.526
404.000	3.000	parametric gain	-0.369	n/a	n/a	10	18	-25.400	4	0	1.438
408.000	3.000	parametric gain	0.381	n/a	n/a	40	9	22.300	1	1	1.340
412.000	3.000	parametric gain	0.181	n/a	n/a	32	7	18.230	0	-1	0.000
422.000	3.000	parametric gain	0.381	n/a	n/a	40	16	8.530	3	0	1.599
426.000	3.000	parametric gain	0.131	n/a	n/a	30	17	-3.430	3	0	1.326
432.000	3.000	parametric gain	-0.019	n/a	n/a	24	5	14.170	2	1	1.324
436.000	3.000	parametric gain	-0.219	n/a	n/a	16	7	2.230	3	0	1.391
440.000	3.000	parametric gain	-0.069	n/a	n/a	22	18	-13.400	4	0	1.111
444.000	3.000	parametric gain	0.031	n/a	n/a	26	19	-11.370	3	0	1.620
448.000	3.000	parametric gain	-0.019	n/a	n/a	24	20	-15.330	3	0	1.390
452.000	3.000	parametric gain	0.231	n/a	n/a	34	6	22.200	2	1	1.247
460.000	3.000	parametric gain	-0.019	n/a	n/a	24	16	-7.470	4	0	1.997
468.000	3.000	parametric gain	-0.069	n/a	n/a	22	6	10.200	3	0	1.850
474.000	3.000	parametric gain	-0.319	n/a	n/a	12	7	-1.770	3	0	1.655
