onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
233.595	2.000	classification-probabilistic	99	1	11	R	2.120	1
236.687	2.000	classification-probabilistic	101	1	13	L	1.189	1
239.995	2.000	classification-deterministic	103	2	7	R	1.736	0
244.781	2.000	classification-deterministic	105	2	6	R	1.686	0
247.887	2.000	classification-deterministic	107	2	5	L	0.934	0
250.995	2.000	classification-deterministic	109	2	7	R	1.170	0
254.498	2.000	classification-probabilistic	111	1	6	R	1.896	0
259.384	2.000	classification-probabilistic	113	1	10	L	2.255	1
262.410	2.000	classification-deterministic	115	2	11	L	1.681	0
265.912	2.000	classification-deterministic	117	2	12	L	0.868	0
272.118	2.000	classification-deterministic	119	2	8	L	1.416	0
275.576	2.000	classification-probabilistic	121	1	11	R	1.537	1
280.020	2.000	classification-probabilistic	123	1	11	R	0.977	1
283.024	2.000	classification-probabilistic	125	1	14	L	2.073	0
289.510	2.000	classification-probabilistic	127	1	10	L	1.969	1
293.808	2.000	classification-deterministic	129	2	1	R	1.373	0
300.619	2.000	classification-probabilistic	131	1	10	L	1.276	1
305.077	2.000	classification-probabilistic	133	1	11	R	1.899	1
308.220	2.000	classification-deterministic	135	2	6	L	2.201	1
311.585	2.000	classification-deterministic	137	2	2	L	1.898	0
316.496	2.000	classification-probabilistic	139	1	10	R	1.421	0
323.082	2.000	classification-deterministic	141	2	4	R	0.913	0
326.903	2.000	classification-deterministic	143	2	13	R	2.056	0
331.899	2.000	classification-probabilistic	145	1	5	R	1.426	1
339.396	2.000	classification-probabilistic	147	1	6	R	1.531	0
342.999	2.000	classification-probabilistic	149	1	5	L	2.325	0
347.808	2.000	classification-deterministic	151	2	3	L	1.651	0
351.921	2.000	classification-deterministic	153	2	1	R	0.878	0
356.120	2.000	classification-deterministic	155	2	7	R	1.584	0
363.015	2.000	classification-probabilistic	157	1	9	R	2.077	0
367.190	2.000	classification-probabilistic	159	1	14	R	1.649	1
371.978	2.000	classification-probabilistic	161	1	2	L	1.018	0
374.921	2.000	classification-deterministic	163	2	3	L	0.847	0
378.108	2.000	classification-deterministic	165	2	5	R	0.912	1
382.687	2.000	classification-probabilistic	167	1	11	R	1.380	1
386.587	2.000	classification-deterministic	169	2	2	L	1.423	0
393.087	2.000	classification-deterministic	171	2	12	R	0.899	1
397.883	2.000	classification-deterministic	173	2	6	L	1.012	1
400.920	2.000	classification-deterministic	175	2	2	L	1.369	0
407.315	2.000	classification-probabilistic	177	1	1	R	1.223	1
412.898	2.000	classification-deterministic	179	2	10	L	2.326	1
419.111	2.000	classification-deterministic	181	2	7	R	1.244	0
423.185	2.000	classification-deterministic	183	2	13	R	0.772	0
427.087	2.000	classification-deterministic	185	2	1	R	0.926	0
432.018	2.000	classification-probabilistic	187	1	12	R	1.320	-1
435.112	2.000	classification-probabilistic	189	1	8	L	1.004	0
441.010	2.000	classification-probabilistic	191	1	10	R	2.021	0
446.512	2.000	classification-deterministic	193	2	10	R	1.604	0
451.897	2.000	classification-deterministic	195	2	7	R	1.137	0
455.685	2.000	classification-deterministic	197	2	13	R	0.820	0
460.220	2.000	classification-deterministic	199	2	9	R	2.194	1
