onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
182.000	3.000	parametric gain	0.161	n/a	n/a	32	10	-3.230	3	0	1.314
192.000	3.000	parametric gain	0.261	n/a	n/a	36	17	-23.890	4	0	1.917
202.000	3.000	parametric gain	0.061	n/a	n/a	28	13	-17.800	4	0	2.147
208.000	3.000	parametric gain	0.211	n/a	n/a	34	13	-11.800	0	-1	0.000
212.000	3.000	parametric gain	0.311	n/a	n/a	38	14	-11.320	3	0	2.106
220.000	3.000	parametric gain	0.161	n/a	n/a	32	11	-6.750	2	1	2.139
224.000	3.000	parametric gain	0.161	n/a	n/a	32	9	0.290	2	1	1.699
234.000	3.000	parametric gain	0.111	n/a	n/a	30	16	-26.360	3	0	2.123
238.000	3.000	parametric gain	0.211	n/a	n/a	34	10	-1.230	3	0	2.659
246.000	3.000	parametric gain	-0.189	n/a	n/a	18	8	-10.180	3	0	2.963
250.000	3.000	parametric gain	0.211	n/a	n/a	34	20	-36.460	3	0	2.885
256.000	3.000	parametric gain	0.161	n/a	n/a	32	16	-24.360	3	0	1.739
260.000	3.000	parametric gain	-0.039	n/a	n/a	24	12	-18.270	3	0	1.372
266.000	3.000	parametric gain	0.311	n/a	n/a	38	12	-4.270	2	1	2.268
272.000	3.000	parametric gain	0.311	n/a	n/a	38	10	2.770	2	1	2.189
280.000	3.000	parametric gain	-0.039	n/a	n/a	24	7	-0.660	2	1	2.861
284.000	3.000	parametric gain	-0.239	n/a	n/a	16	13	-29.800	4	0	1.692
296.000	3.000	parametric gain	0.261	n/a	n/a	36	19	-30.930	4	0	1.437
310.000	3.000	parametric gain	0.161	n/a	n/a	32	5	14.390	1	1	1.029
316.000	3.000	parametric gain	0.211	n/a	n/a	34	9	2.290	2	1	2.101
320.000	3.000	parametric gain	0.061	n/a	n/a	28	7	3.340	2	1	2.230
324.000	3.000	parametric gain	-0.039	n/a	n/a	24	13	-21.800	3	0	1.790
330.000	3.000	parametric gain	0.311	n/a	n/a	38	5	20.390	1	1	1.501
336.000	3.000	parametric gain	-0.089	n/a	n/a	22	9	-9.710	2	1	1.358
342.000	3.000	parametric gain	-0.389	n/a	n/a	10	11	-28.750	4	0	1.141
346.000	3.000	parametric gain	-0.339	n/a	n/a	12	14	-37.320	4	0	0.885
350.000	3.000	parametric gain	0.211	n/a	n/a	34	19	-32.930	4	0	1.367
360.000	3.000	parametric gain	0.311	n/a	n/a	38	7	13.340	2	1	2.191
364.000	3.000	parametric gain	0.111	n/a	n/a	30	6	8.860	2	1	2.319
368.000	3.000	parametric gain	0.011	n/a	n/a	26	18	-37.410	4	0	2.431
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	-7.140	3	0	2.839
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	-26.270	4	0	1.318
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	-48.460	4	0	1.168
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-47.890	4	0	1.385
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	-14.660	3	0	2.223
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-52.460	4	0	1.585
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	-9.140	3	0	2.457
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	10.860	1	1	1.904
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	-6.660	2	1	2.416
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	4.770	1	1	1.729
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-35.320	4	0	1.585
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	-36.930	4	0	2.129
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	-39.410	4	0	2.881
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-32.270	4	0	1.280
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	-26.930	4	0	1.289
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	-7.710	2	1	2.705
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-47.410	4	0	1.105
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	-6.270	3	0	2.002
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	-5.710	2	1	2.351
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	-22.270	3	0	2.266
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	-25.320	4	0	2.098
