onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
362.000	3.000	parametric gain	-0.267	n/a	n/a	14	18	-16.260	4	0	1.156
368.000	3.000	parametric gain	-0.067	n/a	n/a	22	12	1.830	3	0	1.115
372.000	3.000	parametric gain	0.234	n/a	n/a	34	15	8.790	2	1	1.118
376.000	3.000	parametric gain	0.334	n/a	n/a	38	13	16.150	1	1	1.158
380.000	3.000	parametric gain	-0.366	n/a	n/a	10	8	-3.450	4	0	0.955
394.000	3.000	parametric gain	-0.317	n/a	n/a	12	9	-3.130	4	0	1.459
398.000	3.000	parametric gain	0.283	n/a	n/a	36	11	17.510	2	1	1.078
404.000	3.000	parametric gain	-0.267	n/a	n/a	14	5	5.600	4	0	1.037
408.000	3.000	parametric gain	-0.067	n/a	n/a	22	11	3.510	3	0	1.278
412.000	3.000	parametric gain	-0.167	n/a	n/a	18	19	-13.940	4	0	1.126
418.000	3.000	parametric gain	-0.067	n/a	n/a	22	8	8.550	2	1	1.300
428.000	3.000	parametric gain	0.334	n/a	n/a	38	6	27.910	1	1	0.923
434.000	3.000	parametric gain	-0.317	n/a	n/a	12	8	-1.450	4	0	1.283
438.000	3.000	parametric gain	-0.267	n/a	n/a	14	11	-4.490	4	0	0.886
442.000	3.000	parametric gain	0.183	n/a	n/a	32	12	11.830	2	1	1.142
446.000	3.000	parametric gain	-0.117	n/a	n/a	20	11	1.510	4	0	1.268
450.000	3.000	parametric gain	0.034	n/a	n/a	26	14	2.470	4	0	1.223
454.000	3.000	parametric gain	0.183	n/a	n/a	32	8	18.550	1	1	0.990
466.000	3.000	parametric gain	0.384	n/a	n/a	40	17	11.420	2	1	1.252
472.000	3.000	parametric gain	-0.117	n/a	n/a	20	17	-8.580	4	0	1.356
476.000	3.000	parametric gain	-0.017	n/a	n/a	24	19	-7.940	4	0	0.991
