onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
160.000	3.000	parametric gain	0.211	n/a	n/a	34	17	5.420	3	0	1.412
164.000	3.000	parametric gain	-0.189	n/a	n/a	18	14	-5.530	4	0	0.989
170.000	3.000	parametric gain	0.361	n/a	n/a	40	13	18.150	2	1	1.592
174.000	3.000	parametric gain	0.161	n/a	n/a	32	19	0.060	3	0	1.511
178.000	3.000	parametric gain	-0.289	n/a	n/a	14	12	-6.170	4	0	0.949
182.000	3.000	parametric gain	0.161	n/a	n/a	32	10	15.190	2	1	1.169
192.000	3.000	parametric gain	0.261	n/a	n/a	36	17	7.420	2	1	1.184
202.000	3.000	parametric gain	0.061	n/a	n/a	28	13	6.150	2	1	1.081
208.000	3.000	parametric gain	0.211	n/a	n/a	34	13	12.150	2	1	1.207
212.000	3.000	parametric gain	0.311	n/a	n/a	38	14	14.470	2	1	1.205
220.000	3.000	parametric gain	0.161	n/a	n/a	32	11	13.510	2	1	0.945
224.000	3.000	parametric gain	0.161	n/a	n/a	32	9	16.870	1	1	1.237
234.000	3.000	parametric gain	0.111	n/a	n/a	30	16	3.110	2	1	1.305
238.000	3.000	parametric gain	0.211	n/a	n/a	34	10	17.190	2	1	1.157
246.000	3.000	parametric gain	-0.189	n/a	n/a	18	8	4.550	2	1	1.161
250.000	3.000	parametric gain	0.211	n/a	n/a	34	20	0.380	3	0	1.582
256.000	3.000	parametric gain	0.161	n/a	n/a	32	16	5.110	3	0	1.398
260.000	3.000	parametric gain	-0.039	n/a	n/a	24	12	3.830	3	0	1.494
266.000	3.000	parametric gain	0.311	n/a	n/a	38	12	17.830	2	1	0.929
272.000	3.000	parametric gain	0.311	n/a	n/a	38	10	21.190	2	1	1.073
280.000	3.000	parametric gain	-0.039	n/a	n/a	24	7	12.230	1	1	1.017
284.000	3.000	parametric gain	-0.239	n/a	n/a	16	13	-5.850	4	0	1.214
296.000	3.000	parametric gain	0.261	n/a	n/a	36	19	4.060	3	0	1.217
310.000	3.000	parametric gain	0.161	n/a	n/a	32	5	23.600	1	1	1.049
316.000	3.000	parametric gain	0.211	n/a	n/a	34	9	18.870	1	1	1.024
320.000	3.000	parametric gain	0.061	n/a	n/a	28	7	16.230	1	1	1.021
324.000	3.000	parametric gain	-0.039	n/a	n/a	24	13	2.150	4	0	1.507
330.000	3.000	parametric gain	0.311	n/a	n/a	38	5	29.600	1	1	0.858
336.000	3.000	parametric gain	-0.089	n/a	n/a	22	9	6.870	4	0	0.953
342.000	3.000	parametric gain	-0.389	n/a	n/a	10	11	-8.490	4	0	0.826
346.000	3.000	parametric gain	-0.339	n/a	n/a	12	14	-11.530	4	0	0.959
350.000	3.000	parametric gain	0.211	n/a	n/a	34	19	2.060	2	1	1.751
360.000	3.000	parametric gain	0.311	n/a	n/a	38	7	26.230	1	1	0.907
364.000	3.000	parametric gain	0.111	n/a	n/a	30	6	19.910	1	1	0.879
368.000	3.000	parametric gain	0.011	n/a	n/a	26	18	-4.260	3	0	1.687
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	3.910	4	0	1.327
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	-4.170	4	0	0.967
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	-11.620	4	0	0.951
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-16.580	4	0	0.831
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	-1.770	4	0	0.801
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-15.620	4	0	0.744
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	1.910	4	0	1.363
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	21.910	1	1	0.935
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	6.230	1	1	1.019
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	23.190	1	1	0.714
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-9.530	4	0	1.040
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	-1.940	3	0	1.216
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	-6.260	4	0	0.907
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-10.170	4	0	0.864
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	8.060	3	0	1.464
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	8.870	2	1	1.233
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-14.260	4	0	0.867
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	15.830	2	1	1.153
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	10.870	2	1	1.096
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	-0.170	4	0	1.315
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	0.470	3	0	1.353
