onset	duration	sample	trial_type	response_time	value	channels	HED
605.139648	0.000000	n/a	n/a	n/a	house-upright-f4	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
605.206055	0.000000	n/a	n/a	n/a	house-upright-f5	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
605.272461	0.000000	n/a	n/a	n/a	house-upright-f6	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
605.739258	0.000000	n/a	n/a	n/a	face-inverted-f1	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
605.805664	0.000000	n/a	n/a	n/a	face-inverted-f2	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
605.872070	0.000000	n/a	n/a	n/a	face-inverted-f3	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
605.938477	0.000000	n/a	n/a	n/a	face-inverted-f4	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
606.005859	0.000000	n/a	n/a	n/a	face-inverted-f5	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
606.072266	0.000000	n/a	n/a	n/a	face-inverted-f6	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
606.538086	0.000000	n/a	n/a	n/a	house-upright-f1	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
606.604492	0.000000	n/a	n/a	n/a	house-upright-f2	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
606.670898	0.000000	n/a	n/a	n/a	house-upright-f3	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
606.738281	0.000000	n/a	n/a	n/a	house-upright-f4	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
606.804688	0.000000	n/a	n/a	n/a	house-upright-f5	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
606.871094	0.000000	n/a	n/a	n/a	house-upright-f6	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
607.336914	0.000000	n/a	n/a	n/a	checker-f1	n/a	Sensory-event, Experimental-stimulus, Visual-presentation, Image
