onset	duration	trial_type	0	1	2	3
357.12	2.0	English-Spanish-Concrete-Novel	brain	ESCn_05	1984	22
359.12	2.0	Spanish-English-Abstract-Novel	mes	SEAn_06	4984	37
364.12	2.0	English-English-Abstract-Repeat	mercy	EEAr_06	3984	99
368.12	2.0	Spanish-Spanish-Abstract-Repeat	ejemplo	SSAr_06	2984	97
371.12	2.0	English-Spanish-Abstract-Repeat	vacío	ESAr_06	7984	59
379.12	2.0	English-Spanish-Concrete-Repeat	cerebro	ESCr_05	4984	22
384.12	2.0	English-Spanish-Concrete-Novel	essay	ESCn_06	6984	14
391.12	2.0	English-English-Concrete-Repeat	passenger	EECr_06	2984	38
394.12	2.0	Spanish-Spanish-Concrete-Repeat	torre	SSCr_06	1984	65
396.12	2.0	Spanish-English-Abstract-Repeat	month	SEAr_06	1984	37
398.12	2.0	English-Spanish-Concrete-Repeat	ensayo	ESCr_06	1984	14
