onset	duration	trial	hand_raised	value	sample	countdown_onset	countdown_offset	response_time	feedback_onset_approx	stim_file	trial_type	stage	bci_prediction	latency	n_repeated
1182.4962	0	90	left	1	5912481	1179.4128666666668	1182.4128666666668	83.3333333333	1182.5645333333334	left_hand.png	raised-left/match-false	2	right	-11.0	5
1188.9162	0	91	left	1	5944581	1185.7995333333329	1188.7995333333329	116.666666667	1188.9845333333333	right_hand.png	raised-left/match-true	2	left	0.0	6
1198.0066	0	92	left	1	5990033	1194.9566	1197.9566	50.0	1198.0749333333333	left_hand.png	raised-left/match-false	2	right	-2.4	6
1202.5766	0	93	right	2	6012883	1199.5432666666668	1202.5432666666668	33.3333333333	1202.6449333333335	right_hand.png	raised-right/match-false	2	left	-15.6	6
1207.1514	0	94	left	1	6035757	1204.1180666666667	1207.1180666666667	33.3333333333	1207.2197333333334	left_hand.png	raised-left/match-false	2	right	-8.0	6
1211.7338	0	95	right	2	6058669	1208.6838	1211.6838	50.0	1211.8021333333334	left_hand.png	raised-right/match-true	2	right	-33.6	6
1216.3916	0	96	left	1	6081958	1213.274933333333	1216.274933333333	116.666666667	1216.4599333333333	left_hand.png	raised-left/match-false	2	right	-23.0	6
1220.9744	0	97	left	1	6104872	1217.9244	1220.9244	50.0	1221.0427333333334	right_hand.png	raised-left/match-true	2	left	-7.0	6
1225.5774	0	98	right	2	6127887	1222.5107333333333	1225.5107333333333	66.6666666667	1225.6457333333333	right_hand.png	raised-right/match-false	2	left	-27.6	6
1230.965	0	99	left	1	6154825	1227.9483333333333	1230.9483333333333	16.6666666667	1231.0333333333333	left_hand.png	raised-left/match-false	2	right	-13.6	6
1239.726	0	100	right	2	6198630	1236.6926666666668	1239.6926666666668	33.3333333333	1239.7943333333335	right_hand.png	raised-right/match-false	2	left	-19.4	7
1341.5996	0	1	left	1	6707998	1338.5329333333334	1341.5329333333334	66.6666666667	1341.6679333333334	right_hand.png	raised-left/match-true	3	left	-26.8	2
1346.2076	0	2	right	2	6731038	1343.1409333333334	1346.1409333333334	66.6666666667	1346.2759333333333	left_hand.png	raised-right/match-true	3	right	-5.0	2
1350.8566	0	3	right	2	6754283	1347.739933333333	1350.739933333333	116.666666667	1350.9249333333335	left_hand.png	raised-right/match-true	3	right	-22.2	2
1355.4312	0	4	right	2	6777156	1352.3978666666667	1355.3978666666667	33.3333333333	1355.4995333333334	right_hand.png	raised-right/match-false	3	left	-12.6	2
1360.0970000000002	0	5	left	1	6800485	1356.9636666666672	1359.9636666666672	133.33333333299998	1360.1653333333336	right_hand.png	raised-left/match-true	3	left	-12.8	2
1364.655	0	6	left	1	6823275	1361.6383333333333	1364.6383333333333	16.6666666667	1364.7233333333334	left_hand.png	raised-left/match-false	3	right	-31.8	2
1369.2378	0	7	left	1	6846189	1366.1878000000002	1369.1878000000002	50.0	1369.3061333333335	left_hand.png	raised-left/match-false	3	right	-20.8	2
1373.9076	0	8	right	2	6869538	1370.8242666666667	1373.8242666666667	83.3333333333	1373.9759333333334	left_hand.png	raised-right/match-true	3	right	-5.8	2
1378.511	0	9	left	1	6892555	1375.4443333333334	1378.4443333333334	66.6666666667	1378.5793333333334	right_hand.png	raised-left/match-true	3	left	-1.2	2
1383.148	0	10	left	1	6915740	1380.048	1383.048	100.0	1383.2163333333333	right_hand.png	raised-left/match-true	3	left	-20.8	2
1387.7182	0	11	right	2	6938591	1384.6848666666667	1387.6848666666667	33.3333333333	1387.7865333333334	left_hand.png	raised-right/match-true	3	right	-18.0	2
1392.3384	0	12	left	1	6961692	1389.2550666666668	1392.2550666666668	83.3333333333	1392.4067333333335	right_hand.png	raised-left/match-true	3	left	-30.2	2
1396.9920000000002	0	13	right	2	6984960	1393.8753333333332	1396.8753333333332	116.666666667	1397.0603333333336	right_hand.png	raised-right/match-false	3	left	-24.6	2
1401.612	0	14	left	1	7008060	1398.5286666666668	1401.5286666666668	83.3333333333	1401.6803333333335	left_hand.png	raised-left/match-false	3	right	14.6	2
1406.1864	0	15	left	1	7030932	1403.1530666666667	1406.1530666666667	33.3333333333	1406.2547333333334	right_hand.png	raised-left/match-true	3	left	-28.6	2
1410.84	0	16	left	1	7054200	1407.723333333333	1410.723333333333	116.666666667	1410.9083333333333	left_hand.png	raised-left/match-false	3	right	-23.0	2
1415.4226	0	17	left	1	7077113	1412.3726000000001	1415.3726000000001	50.0	1415.4909333333335	right_hand.png	raised-left/match-true	3	left	2.4	2
1419.9972	0	18	right	2	7099986	1416.9638666666667	1419.9638666666667	33.3333333333	1420.0655333333334	left_hand.png	raised-right/match-true	3	right	-38.6	2
1424.6129999999998	0	19	left	1	7123065	1421.5296666666666	1424.5296666666666	83.3333333333	1424.6813333333332	right_hand.png	raised-left/match-true	3	left	-8.6	2
1429.234	0	20	right	2	7146170	1426.1506666666667	1429.1506666666667	83.3333333333	1429.3023333333333	left_hand.png	raised-right/match-true	3	right	-10.6	2
1433.854	0	21	left	1	7169270	1430.7706666666668	1433.7706666666668	83.3333333333	1433.9223333333334	right_hand.png	raised-left/match-true	3	left	-7.0	2
1438.4778	0	22	left	1	7192389	1435.3944666666666	1438.3944666666666	83.3333333333	1438.5461333333333	right_hand.png	raised-left/match-true	3	left	-12.8	2
1443.0606	0	23	right	2	7215303	1440.0106	1443.0106	50.0	1443.1289333333334	left_hand.png	raised-right/match-true	3	right	-13.2	2
1451.2878	0	24	right	2	7256439	1448.121133333333	1451.121133333333	166.66666666700002	1451.3561333333334	left_hand.png	raised-right/match-true	3	right	-22.8	3
1455.908	0	25	left	1	7279540	1452.8246666666666	1455.8246666666666	83.3333333333	1455.9763333333333	right_hand.png	raised-left/match-true	3	left	-13.2	3
1460.5238	0	26	right	2	7302619	1457.4404666666667	1460.4404666666667	83.3333333333	1460.5921333333333	right_hand.png	raised-right/match-false	3	left	8.4	3
1465.0984	0	27	left	1	7325492	1462.0650666666668	1465.0650666666668	33.3333333333	1465.1667333333335	right_hand.png	raised-left/match-true	3	left	-12.2	3
1469.6516	0	28	right	2	7348258	1466.6349333333333	1469.6349333333333	16.6666666667	1469.7199333333333	right_hand.png	raised-right/match-false	3	left	-5.8	3
1474.2342	0	29	left	1	7371171	1471.1842000000001	1474.1842000000001	50.0	1474.3025333333335	left_hand.png	raised-left/match-false	3	right	-6.0	3
1481.0234	0	30	left	1	7405117	1477.890066666667	1480.890066666667	133.33333333299998	1481.0917333333334	right_hand.png	raised-left/match-true	3	left	-11.2	4
1485.5972	0	31	right	2	7427986	1482.5638666666666	1485.5638666666666	33.3333333333	1485.6655333333333	left_hand.png	raised-right/match-true	3	right	-22.2	4
1490.1466	0	32	left	1	7450733	1487.1299333333334	1490.1299333333334	16.6666666667	1490.2149333333334	right_hand.png	raised-left/match-true	3	left	-14.8	4
1494.8168	0	33	left	1	7474084	1491.683466666667	1494.683466666667	133.33333333299998	1494.8851333333334	right_hand.png	raised-left/match-true	3	left	-6.2	4
1499.4244	0	34	right	2	7497122	1496.3577333333335	1499.3577333333335	66.6666666667	1499.4927333333335	right_hand.png	raised-right/match-false	3	left	-5.8	4
1504.0238	0	35	left	1	7520119	1500.9571333333333	1503.9571333333333	66.6666666667	1504.0921333333333	left_hand.png	raised-left/match-false	3	right	-0.4	4
1508.6442	0	36	right	2	7543221	1505.5608666666667	1508.5608666666667	83.3333333333	1508.7125333333333	right_hand.png	raised-right/match-false	3	left	-34.0	4
1513.335	0	37	left	1	7566675	1510.185	1513.185	150.0	1513.4033333333334	left_hand.png	raised-left/match-false	3	right	-15.6	4
1517.9678	0	38	right	2	7589839	1514.8678	1517.8678	100.0	1518.0361333333333	right_hand.png	raised-right/match-false	3	left	10.8	4
1522.606	0	39	left	1	7613030	1519.506	1522.506	100.0	1522.6743333333334	left_hand.png	raised-left/match-false	3	right	-15.6	4
1527.2252	0	40	left	1	7636126	1524.1418666666668	1527.1418666666668	83.3333333333	1527.2935333333335	right_hand.png	raised-left/match-true	3	left	-5.0	4
1531.8284	0	41	right	2	7659142	1528.7617333333335	1531.7617333333335	66.6666666667	1531.8967333333335	right_hand.png	raised-right/match-false	3	left	-0.2	4
1545.026	0	42	left	1	7725130	1541.976	1544.976	50.0	1545.0943333333335	right_hand.png	raised-left/match-true	3	left	-13.8	7
1549.6086	0	43	left	1	7748043	1546.5586	1549.5586	50.0	1549.6769333333334	right_hand.png	raised-left/match-true	3	left	-14.0	7
1554.2288	0	44	right	2	7771144	1551.1454666666668	1554.1454666666668	83.3333333333	1554.2971333333335	left_hand.png	raised-right/match-true	3	right	-26.2	7
1558.8366	0	45	left	1	7794183	1555.7699333333335	1558.7699333333335	66.6666666667	1558.9049333333335	right_hand.png	raised-left/match-true	3	left	-26.0	7
1563.4524	0	46	right	2	7817262	1560.3690666666666	1563.3690666666666	83.3333333333	1563.5207333333333	left_hand.png	raised-right/match-true	3	right	-25.2	7
1568.0226	0	47	left	1	7840113	1564.9892666666667	1567.9892666666667	33.3333333333	1568.0909333333334	right_hand.png	raised-left/match-true	3	left	-21.6	7
1572.6096	0	48	right	2	7863048	1569.5596	1572.5596	50.0	1572.6779333333334	right_hand.png	raised-right/match-false	3	left	-0.6	7
1580.7664	0	49	left	1	7903832	1577.6664	1580.6664	100.0	1580.8347333333334	right_hand.png	raised-left/match-true	3	left	-16.6	8
1585.3902	0	50	right	2	7926951	1582.3068666666668	1585.3068666666668	83.3333333333	1585.4585333333334	right_hand.png	raised-right/match-false	3	left	-32.4	8
1590.0062	0	51	left	1	7950031	1586.9228666666668	1589.9228666666668	83.3333333333	1590.0745333333334	left_hand.png	raised-left/match-false	3	right	1.2	8
1594.6262	0	52	left	1	7973131	1591.5428666666667	1594.5428666666667	83.3333333333	1594.6945333333333	right_hand.png	raised-left/match-true	3	left	-1.2	8
1599.23	0	53	right	2	7996150	1596.1633333333334	1599.1633333333334	66.6666666667	1599.2983333333334	right_hand.png	raised-right/match-false	3	left	-22.6	8
1603.85	0	54	left	1	8019250	1600.7666666666667	1603.7666666666667	83.3333333333	1603.9183333333333	right_hand.png	raised-left/match-true	3	left	-30.2	8
1610.5096	0	55	left	1	8052548	1607.4762666666668	1610.4762666666668	33.3333333333	1610.5779333333335	right_hand.png	raised-left/match-true	3	left	-12.6	9
1615.0754	0	56	right	2	8075377	1612.0420666666666	1615.0420666666666	33.3333333333	1615.1437333333333	right_hand.png	raised-right/match-false	3	left	4.0	9
1621.7638	0	57	right	2	8108819	1618.6804666666667	1621.6804666666667	83.3333333333	1621.8321333333333	left_hand.png	raised-right/match-true	3	right	-16.2	10
1630.2706	0	58	left	1	8151353	1627.2206	1630.2206	50.0	1630.3389333333334	right_hand.png	raised-left/match-true	3	left	-10.4	10
1638.4432	0	59	right	2	8192216	1635.326533333333	1638.326533333333	116.666666667	1638.5115333333333	right_hand.png	raised-right/match-false	3	left	-16.6	11
1643.0302	0	60	left	1	8215151	1639.9802	1642.9802	50.0	1643.0985333333333	left_hand.png	raised-left/match-false	3	right	-21.2	11
1647.6504	0	61	left	1	8238252	1644.5670666666667	1647.5670666666667	83.3333333333	1647.7187333333334	left_hand.png	raised-left/match-false	3	right	-33.4	11
1652.2704	0	62	left	1	8261352	1649.1870666666669	1652.1870666666669	83.3333333333	1652.3387333333335	right_hand.png	raised-left/match-true	3	left	5.8	11
1656.8406	0	63	left	1	8284203	1653.8072666666667	1656.8072666666667	33.3333333333	1656.9089333333334	right_hand.png	raised-left/match-true	3	left	-33.2	11
1661.465	0	64	right	2	8307325	1658.3816666666667	1661.3816666666667	83.3333333333	1661.5333333333333	left_hand.png	raised-right/match-true	3	right	1.0	11
1666.0644	0	65	left	1	8330322	1662.9977333333334	1665.9977333333334	66.6666666667	1666.1327333333334	left_hand.png	raised-left/match-false	3	right	-15.4	11
1671.6686	0	66	left	1	8358343	1668.5852666666667	1671.5852666666667	83.3333333333	1671.7369333333334	left_hand.png	raised-left/match-false	3	right	-13.2	12
1676.3228	0	67	left	1	8381614	1673.206133333333	1676.206133333333	116.666666667	1676.3911333333333	right_hand.png	raised-left/match-true	3	left	-8.2	12
1680.9764	0	68	right	2	8404882	1677.859733333333	1680.859733333333	116.666666667	1681.0447333333334	left_hand.png	raised-right/match-true	3	right	-2.6	12
1689.1362	0	69	left	1	8445681	1686.0362	1689.0362	100.0	1689.2045333333333	right_hand.png	raised-left/match-true	3	left	-21.6	13
1693.7854	0	70	right	2	8468927	1690.668733333333	1693.668733333333	116.666666667	1693.8537333333334	right_hand.png	raised-right/match-false	3	left	-11.6	13
1698.3558	0	71	left	1	8491779	1695.3224666666667	1698.3224666666667	33.3333333333	1698.4241333333334	right_hand.png	raised-left/match-true	3	left	-25.0	13
1703.0136	0	72	left	1	8515068	1699.896933333333	1702.896933333333	116.666666667	1703.0819333333334	right_hand.png	raised-left/match-true	3	left	1.8	13
1707.6129999999998	0	73	right	2	8538065	1704.5463333333332	1707.5463333333332	66.6666666667	1707.6813333333332	left_hand.png	raised-right/match-true	3	right	10.4	13
1712.2332	0	74	left	1	8561166	1709.1498666666666	1712.1498666666666	83.3333333333	1712.3015333333333	left_hand.png	raised-left/match-false	3	right	-1.8	13
1716.8198	0	75	left	1	8584099	1713.7698	1716.7698	50.0	1716.8881333333334	right_hand.png	raised-left/match-true	3	left	-6.0	13
1723.8086	0	76	left	1	8619043	1720.6252666666671	1723.6252666666671	183.333333333	1723.8769333333335	right_hand.png	raised-left/match-true	3	left	7.8	14
1730.0968	0	77	left	1	8650484	1726.9968000000001	1729.9968000000001	100.0	1730.1651333333334	right_hand.png	raised-left/match-true	3	left	-22.2	15
1734.6682	0	78	right	2	8673341	1731.6348666666668	1734.6348666666668	33.3333333333	1734.7365333333335	left_hand.png	raised-right/match-true	3	right	-11.2	15
1739.2536	0	79	left	1	8696268	1736.2036	1739.2036	50.0	1739.3219333333334	right_hand.png	raised-left/match-true	3	left	-24.0	15
1743.8616	0	80	right	2	8719308	1740.7949333333333	1743.7949333333333	66.6666666667	1743.9299333333333	right_hand.png	raised-right/match-false	3	left	-8.8	15
1752.0134	0	81	left	1	8760067	1748.896733333333	1751.896733333333	116.666666667	1752.0817333333334	right_hand.png	raised-left/match-true	3	left	-10.0	16
1756.6838	0	82	right	2	8783419	1753.550466666667	1756.550466666667	133.33333333299998	1756.7521333333334	right_hand.png	raised-right/match-false	3	left	-10.8	16
1761.3036	0	83	left	1	8806518	1758.2202666666667	1761.2202666666667	83.3333333333	1761.3719333333333	left_hand.png	raised-left/match-false	3	right	-21.0	16
1765.874	0	84	left	1	8829370	1762.8406666666667	1765.8406666666667	33.3333333333	1765.9423333333334	left_hand.png	raised-left/match-false	3	right	-10.6	16
1770.6278	0	85	left	1	8853139	1767.494466666667	1770.494466666667	133.33333333299998	1770.6961333333334	left_hand.png	raised-left/match-false	3	right	-2.8	16
1778.8172	0	86	left	1	8894086	1775.683866666667	1778.683866666667	133.33333333299998	1778.8855333333333	right_hand.png	raised-left/match-true	3	left	-0.2	17
1783.4374	0	87	right	2	8917187	1780.3540666666668	1783.3540666666668	83.3333333333	1783.5057333333334	left_hand.png	raised-right/match-true	3	right	-12.4	17
1788.0076	0	88	right	2	8940038	1784.9742666666666	1787.9742666666666	33.3333333333	1788.0759333333333	right_hand.png	raised-right/match-false	3	left	-11.4	17
1792.7112	0	89	left	1	8963556	1789.544533333333	1792.544533333333	166.66666666700002	1792.7795333333333	right_hand.png	raised-left/match-true	3	left	-18.0	17
1797.369	0	90	left	1	8986845	1794.252333333333	1797.252333333333	116.666666667	1797.4373333333333	right_hand.png	raised-left/match-true	3	left	-17.6	17
1809.9122	0	91	left	1	9049561	1806.795533333333	1809.795533333333	116.666666667	1809.9805333333334	left_hand.png	raised-left/match-false	3	right	0.8	19
1814.549	0	92	left	1	9072745	1811.449	1814.449	100.0	1814.6173333333334	left_hand.png	raised-left/match-false	3	right	-20.0	19
1819.1648	0	93	left	1	9095824	1816.0814666666668	1819.0814666666668	83.3333333333	1819.2331333333334	right_hand.png	raised-left/match-true	3	left	-2.2	19
1823.7526	0	94	right	2	9118763	1820.7026	1823.7026	50.0	1823.8209333333334	right_hand.png	raised-right/match-false	3	left	-12.0	19
1828.3392	0	95	left	1	9141696	1825.2892	1828.2892	50.0	1828.4075333333333	right_hand.png	raised-left/match-true	3	left	-11.8	19
1832.9254	0	96	right	2	9164627	1829.8754000000001	1832.8754000000001	50.0	1832.9937333333335	right_hand.png	raised-right/match-false	3	left	-15.6	19
1837.5454	0	97	right	2	9187727	1834.4620666666667	1837.4620666666667	83.3333333333	1837.6137333333334	left_hand.png	raised-right/match-true	3	right	-27.6	19
1842.1826	0	98	left	1	9210913	1839.0826000000002	1842.0826000000002	100.0	1842.2509333333335	right_hand.png	raised-left/match-true	3	left	-5.6	19
1846.8404	0	99	right	2	9234202	1843.723733333333	1846.723733333333	116.666666667	1846.9087333333334	left_hand.png	raised-right/match-true	3	right	-29.8	19
1851.494	0	100	left	1	9257470	1848.377333333333	1851.377333333333	116.666666667	1851.5623333333333	right_hand.png	raised-left/match-true	3	left	-24.2	19
