onset	duration	trial_type	trial_phase	trial_num	filt_type	noise_stim	stim_file
268.087076584	3.1129324700000325	trial	mid	15	norm	none	ir07_audio.wav
272.83845622	3.1361344509999753	trial	aft	15	freq	none	ir07_audio.wav
280.285220055	2.0997792929999832	trial	bef	16	freq	none	ir07_audio.wav
285.457031267	2.0881783030000065	trial	mid	16	norm	none	ir07_audio.wav
290.65486997700003	2.0997792929999832	trial	aft	16	freq	none	ir07_audio.wav
296.069320655	1.8097545289999744	trial	bef	17	temp	mid	ir07_audio.wav
300.64067533	2.776503742999978	trial	mid	17	norm	mid	ir07_audio.wav
306.190410754	1.7904195449999634	trial	aft	17	temp	mid	ir07_audio.wav
311.776761373	2.826774702000023	trial	bef	18	temp	none	ir07_audio.wav
316.93839562	2.807439718000012	trial	mid	18	norm	none	ir07_audio.wav
321.699232199	2.830641700000001	trial	aft	18	temp	none	ir07_audio.wav
326.75330867099996	3.2444103630000427	trial	bef	19	freq	mid	ir07_audio.wav
331.291586623	2.776503742999978	trial	mid	19	norm	mid	ir07_audio.wav
337.061442414	3.244410362999986	trial	aft	19	freq	mid	ir07_audio.wav
341.276676195	2.8538436800000113	trial	bef	20	freq	mid	ir07_audio.wav
346.11205868	2.776503744000024	trial	mid	20	norm	mid	ir07_audio.wav
350.94181832	2.849976684000012	trial	aft	20	freq	mid	ir07_audio.wav
358.74966978699996	2.741700771000069	trial	bef	21	temp	mid	ir07_audio.wav
362.980014371	2.7765037430000348	trial	mid	21	norm	mid	ir07_audio.wav
368.047059012	2.706897799999979	trial	aft	21	temp	mid	ir07_audio.wav
372.95594262599997	2.9311836170000447	trial	bef	22	freq	mid	ir07_audio.wav
377.792008465	2.7803707400000235	trial	mid	22	norm	mid	ir07_audio.wav
383.3906439	2.9775875800000335	trial	aft	22	freq	mid	ir07_audio.wav
388.316034626	3.2985483190000195	trial	bef	23	freq	none	ir07_audio.wav
393.480616606	3.2482773599999746	trial	mid	23	norm	none	ir07_audio.wav
398.04176589300005	3.3101493099999857	trial	aft	23	freq	none	ir07_audio.wav
402.917271031	2.4748779889999923	trial	bef	24	temp	none	ir07_audio.wav
407.746969114	2.4516760069999464	trial	mid	24	norm	none	ir07_audio.wav
412.515508201	2.4594100009999806	trial	aft	24	temp	none	ir07_audio.wav
417.751117751	2.072710314999995	trial	bef	25	freq	mid	ir07_audio.wav
422.27990303300004	2.799705724999967	trial	mid	25	norm	mid	ir07_audio.wav
427.46191186	2.1191142780000405	trial	aft	25	freq	mid	ir07_audio.wav
434.815804328	2.2737941519999936	trial	bef	26	temp	none	ir07_audio.wav
439.95920238900004	2.3356661009999584	trial	mid	26	norm	none	ir07_audio.wav
445.237588155	2.37433606999997	trial	aft	26	temp	none	ir07_audio.wav
450.308466894	2.405272045000004	trial	bef	27	freq	mid	ir07_audio.wav
454.947669309	2.784237737000012	trial	mid	27	norm	mid	ir07_audio.wav
459.576341815	2.3434000950000495	trial	aft	27	freq	mid	ir07_audio.wav
464.36391743300004	1.8329565109999635	trial	bef	28	temp	none	ir07_audio.wav
469.38285769699996	1.8561584920000769	trial	mid	28	norm	none	ir07_audio.wav
473.955192296	1.8406905039999515	trial	aft	28	temp	none	ir07_audio.wav
478.57398958699997	1.8406905040000083	trial	bef	29	temp	mid	ir07_audio.wav
483.596557125	2.7919717309999896	trial	mid	29	norm	mid	ir07_audio.wav
488.949311192	1.8484244970000532	trial	aft	29	temp	mid	ir07_audio.wav
494.421701967	2.3434000949999927	trial	bef	30	freq	none	ir07_audio.wav
499.905336078	2.1887202209999828	trial	mid	30	norm	none	ir07_audio.wav
504.97698652400004	2.304729836999968	trial	aft	30	freq	none	ir07_audio.wav
514.108440525	1.8638914309999564	trial	bef	31	temp	mid	ir07_audio.wav
519.03308252	2.7765014760000213	trial	mid	31	norm	mid	ir07_audio.wav
524.356616386	1.8561569749999762	trial	aft	31	temp	mid	ir07_audio.wav
529.659452759	3.0007871110000224	trial	bef	32	freq	none	ir07_audio.wav
534.1236254309999	2.753299514000105	trial	mid	32	norm	none	ir07_audio.wav
539.13060444	2.9853191360000437	trial	aft	32	freq	none	ir07_audio.wav
543.686098943	2.9002452749999748	trial	bef	33	freq	none	ir07_audio.wav
549.046044792	2.8461073629999873	trial	mid	33	norm	none	ir07_audio.wav
553.859556989	2.9157132490000777	trial	aft	33	freq	none	ir07_audio.wav
558.838992639	2.877043311999955	trial	bef	34	temp	none	ir07_audio.wav
564.248852601	2.8615753370000903	trial	mid	34	norm	none	ir07_audio.wav
569.216448063	2.8693093250000175	trial	aft	34	temp	none	ir07_audio.wav
574.885039799	1.9334968490001074	trial	bef	35	freq	none	ir07_audio.wav
579.479917377	1.7401471649999394	trial	mid	35	norm	none	ir07_audio.wav
584.101506636	1.794285076000051	trial	aft	35	freq	none	ir07_audio.wav
592.423030091	2.459407992000024	trial	bef	36	temp	mid	ir07_audio.wav
597.1515262830001	2.7765014759999076	trial	mid	36	norm	mid	ir07_audio.wav
601.97568476	2.436206029999994	trial	aft	36	temp	mid	ir07_audio.wav
606.905323423	2.3743341319999445	trial	bef	37	temp	none	ir07_audio.wav
611.397518338	2.5908857789999047	trial	mid	37	norm	none	ir07_audio.wav
616.658946522	2.4284720440000456	trial	aft	37	temp	none	ir07_audio.wav
621.887414114	2.799703439000041	trial	bef	38	freq	mid	ir07_audio.wav
627.2296900059999	2.784235464000062	trial	mid	38	norm	mid	ir07_audio.wav
632.443344433	2.7842354639999485	trial	aft	38	freq	mid	ir07_audio.wav
637.784966928	2.6836936280000145	trial	bef	39	temp	none	ir07_audio.wav
642.3040489780001	2.853841349999925	trial	mid	39	norm	none	ir07_audio.wav
647.064792154	2.6682256520000465	trial	aft	39	temp	none	ir07_audio.wav
652.393088444	2.822905399999968	trial	bef	40	freq	mid	ir07_audio.wav
656.589309338	2.791969451	trial	mid	40	norm	mid	ir07_audio.wav
661.78963756	2.8229054000000815	trial	aft	40	freq	mid	ir07_audio.wav
669.476143783	1.9025609000000259	trial	bef	41	temp	none	ir07_audio.wav
674.243309441	1.8716249500000686	trial	mid	41	norm	none	ir07_audio.wav
679.327627381	1.9102948870000773	trial	aft	41	temp	none	ir07_audio.wav
684.888598103	1.6628072909999219	trial	bef	42	temp	mid	ir07_audio.wav
689.186846851	2.7765014759999076	trial	mid	42	norm	mid	ir07_audio.wav
694.275271933	1.655073303999984	trial	aft	42	temp	mid	ir07_audio.wav
699.126915441	3.2405407200000127	trial	bef	43	freq	mid	ir07_audio.wav
704.183036155	2.7919694510001136	trial	mid	43	norm	mid	ir07_audio.wav
709.1646714310001	3.248274707999826	trial	aft	43	freq	mid	ir07_audio.wav
713.9684833260001	1.995368747999919	trial	bef	44	temp	none	ir07_audio.wav
719.322004807	2.0108367240001144	trial	mid	44	norm	none	ir07_audio.wav
724.28668562	1.995368749000022	trial	aft	44	temp	none	ir07_audio.wav
729.1150688380001	2.6527576779999436	trial	bef	45	temp	mid	ir07_audio.wav
734.391367573	2.7765014759999076	trial	mid	45	norm	mid	ir07_audio.wav
739.916464467	2.668225651999933	trial	aft	45	temp	mid	ir07_audio.wav
748.4362166860001	2.2969942569999375	trial	bef	46	freq	mid	ir07_audio.wav
752.8792115680001	2.784235462999959	trial	mid	46	norm	mid	ir07_audio.wav
757.5184698410001	2.2815262829998346	trial	aft	46	freq	mid	ir07_audio.wav
762.213116848	2.4130040680000775	trial	bef	47	freq	mid	ir07_audio.wav
766.5204680019999	2.784235464000176	trial	mid	47	norm	mid	ir07_audio.wav
771.8818415410001	2.405270079999923	trial	aft	47	freq	mid	ir07_audio.wav
777.3106796669999	2.5754178030000503	trial	bef	48	temp	mid	ir07_audio.wav
782.1726787580001	2.7842354639999485	trial	mid	48	norm	mid	ir07_audio.wav
787.26330441	2.6063537530000076	trial	aft	48	temp	mid	ir07_audio.wav
792.3890305389999	2.5754178040001534	trial	bef	49	temp	mid	ir07_audio.wav
797.448778569	2.7765014760000213	trial	mid	49	norm	mid	ir07_audio.wav
802.3790729839999	2.6063537540001107	trial	aft	49	temp	mid	ir07_audio.wav
806.9669297139999	3.155466858000068	trial	bef	50	freq	mid	ir07_audio.wav
811.999134385	2.7765014760000213	trial	mid	50	norm	mid	ir07_audio.wav
816.952689091	3.163200845999995	trial	aft	50	freq	mid	ir07_audio.wav
826.549604972	2.0804426110000804	trial	bef	51	freq	none	ir07_audio.wav
831.211108383	2.0947839680000016	trial	mid	51	norm	none	ir07_audio.wav
836.150770243	2.0340380469999673	trial	aft	51	freq	none	ir07_audio.wav
841.488881155	2.5754169950000687	trial	bef	52	temp	none	ir07_audio.wav
846.655416567	2.4980771450000248	trial	mid	52	norm	none	ir07_audio.wav
851.738306446	2.5522150400000783	trial	aft	52	temp	none	ir07_audio.wav
857.19177217	1.887092331999952	trial	bef	53	freq	none	ir07_audio.wav
861.8435242510001	1.8020184979998248	trial	mid	53	norm	none	ir07_audio.wav
866.658521129	1.856156392999992	trial	aft	53	freq	none	ir07_audio.wav
871.4833930310001	1.8638903779998373	trial	bef	54	temp	none	ir07_audio.wav
876.59793253	1.9025603019999835	trial	mid	54	norm	none	ir07_audio.wav
881.535899829	1.848422408000033	trial	aft	54	temp	none	ir07_audio.wav
886.141305775	2.1036439119999386	trial	bef	55	temp	none	ir07_audio.wav
891.2846979489999	2.1500478210000438	trial	mid	55	norm	none	ir07_audio.wav
896.4857372280001	2.11911188199997	trial	aft	55	temp	none	ir07_audio.wav
905.0828260789999	1.887092333000055	trial	bef	56	temp	none	ir07_audio.wav
909.830299415	1.8638903780000646	trial	mid	56	norm	none	ir07_audio.wav
915.184650222	1.9025603030000866	trial	aft	56	temp	none	ir07_audio.wav
919.8013012480001	3.518963160999874	trial	bef	57	freq	none	ir07_audio.wav
924.634620814	3.4957612070001005	trial	mid	57	norm	none	ir07_audio.wav
929.8454195689999	3.5189631610001015	trial	aft	57	freq	none	ir07_audio.wav
