onset	duration	trial_type	0	1	2	3
286.120	2.000	English-English-Abstract-Repeat	jealousy	EEAr_22	3984	91
290.120	2.000	Spanish-English-Concrete-Novel	esquina	SECn_23	2984	72
293.120	2.000	English-English-Concrete-Repeat	horn	EECr_23	2984	16
296.120	2.000	Spanish-Spanish-Concrete-Novel	cohete	SSCn_23	1984	14
298.120	2.000	Spanish-English-Abstract-Repeat	knowledge	SEAr_23	4984	38
303.120	2.000	Spanish-English-Abstract-Novel	esperanza	SEAn_24	1984	68
305.120	2.000	English-English-Abstract-Novel	century	EEAn_23	4984	29
310.120	2.000	Spanish-Spanish-Concrete-Repeat	cohete	SSCr_23	2984	14
313.120	2.000	Spanish-Spanish-Abstract-Repeat	fantasma	SSAr_22	4984	80
318.120	2.000	Spanish-Spanish-Abstract-Novel	chiste	SSAn_23	1984	7
320.120	2.000	English-Spanish-Concrete-Repeat	tesorero	ESCr_23	4984	58
325.120	2.000	Spanish-Spanish-Abstract-Repeat	chiste	SSAr_23	3984	7
329.120	2.000	Spanish-Spanish-Abstract-Novel	consuelo	SSAn_24	4984	28
334.120	2.000	English-English-Abstract-Repeat	century	EEAr_23	2984	29
337.120	2.000	English-English-Concrete-Novel	fork	EECn_24	4984	27
342.120	2.000	English-Spanish-Abstract-Novel	method	ESAn_24	5984	35
348.120	2.000	English-English-Abstract-Novel	embezzlement	EEAn_24	4984	40
353.120	2.000	English-Spanish-Concrete-Novel	cliff	ESCn_24	3984	29
357.120	2.000	Spanish-Spanish-Abstract-Repeat	consuelo	SSAr_24	4984	28
362.120	2.000	Spanish-English-Concrete-Repeat	corner	SECr_23	1984	72
364.120	2.000	English-English-Concrete-Repeat	fork	EECr_24	6984	27
371.120	2.000	Spanish-English-Abstract-Repeat	hope	SEAr_24	1984	68
373.120	2.000	Spanish-English-Concrete-Novel	leche	SECn_24	3984	12
377.120	2.000	English-Spanish-Abstract-Repeat	m�todo	ESAr_24	4984	35
382.120	2.000	English-Spanish-Concrete-Repeat	risco	ESCr_24	2984	29
385.120	2.000	Spanish-English-Concrete-Repeat	milk	SECr_24	2984	12
388.120	2.000	English-English-Abstract-Repeat	embezzlement	EEAr_24	4984	40
393.120	2.000	Spanish-Spanish-Concrete-Novel	tiza	SSCn_24	2984	3
396.120	2.000	Spanish-Spanish-Concrete-Repeat	tiza	SSCr_24	3984	3
