onset	duration	trial_type	0	1	2	3
184.12	2.0	English-English-Abstract-Repeat	wisdom	EEAr_27	5984	9
190.12	2.0	English-Spanish-Abstract-Repeat	presión	ESAr_27	3984	48
194.12	2.0	Spanish-English-Concrete-Repeat	army	SECr_29	6984	12
201.12	2.0	English-English-Concrete-Novel	sergeant	EECn_28	8984	74
210.12	2.0	English-English-Abstract-Novel	haul	EEAn_28	3984	35
214.12	2.0	English-Spanish-Concrete-Novel	meat	ESCn_28	8984	22
223.12	2.0	Spanish-Spanish-Abstract-Repeat	medida	SSAr_27	3984	118
227.12	2.0	Spanish-English-Abstract-Repeat	bother	SEAr_27	6984	81
234.12	2.0	Spanish-Spanish-Abstract-Novel	provecho	SSAn_28	1984	9
236.12	2.0	English-Spanish-Concrete-Repeat	carne	ESCr_28	3984	22
240.12	2.0	Spanish-English-Concrete-Novel	abuela	SECn_30	2984	96
243.12	2.0	Spanish-Spanish-Abstract-Repeat	provecho	SSAr_28	1984	9
245.12	2.0	English-English-Abstract-Repeat	haul	EEAr_28	5984	35
251.12	2.0	English-English-Abstract-Novel	anxiety	EEAn_29	2984	73
254.12	2.0	English-Spanish-Abstract-Novel	jargon	ESAn_28	3984	27
258.12	2.0	Spanish-English-Abstract-Novel	carga	SEAn_28	5984	31
264.12	2.0	English-Spanish-Concrete-Novel	boss	ESCn_29	7984	8
272.12	2.0	English-Spanish-Concrete-Repeat	jefe	ESCr_29	2984	8
275.12	2.0	English-English-Concrete-Repeat	sergeant	EECr_28	1984	74
277.12	2.0	Spanish-Spanish-Concrete-Repeat	escuela	SSCr_28	3984	99
281.12	2.0	English-Spanish-Abstract-Repeat	jerga	ESAr_28	2984	27
284.12	2.0	English-Spanish-Abstract-Novel	poverty	ESAn_29	4984	63
289.12	2.0	Spanish-English-Abstract-Repeat	burden	SEAr_28	1984	31
291.12	2.0	Spanish-Spanish-Abstract-Novel	cortejo	SSAn_29	3984	7
295.12	2.0	English-English-Concrete-Novel	salary	EECn_29	2984	9
298.12	2.0	Spanish-Spanish-Abstract-Repeat	cortejo	SSAr_29	5984	7
304.12	2.0	English-English-Concrete-Repeat	salary	EECr_29	3984	9
308.12	2.0	Spanish-Spanish-Concrete-Novel	niños	SSCn_29	10984	37
319.12	2.0	English-Spanish-Concrete-Novel	wheat	ESCn_30	2984	3
322.12	2.0	English-Spanish-Concrete-Repeat	trigo	ESCr_30	1984	3
324.12	2.0	English-English-Abstract-Repeat	anxiety	EEAr_29	3984	73
328.12	2.0	Spanish-English-Abstract-Novel	pena	SEAn_29	4984	5
333.12	2.0	Spanish-English-Abstract-Repeat	sorrow	SEAr_29	2984	5
336.12	2.0	Spanish-English-Concrete-Repeat	grandmother	SECr_30	5984	96
342.12	2.0	Spanish-Spanish-Abstract-Novel	tocayo	SSAn_30	2984	33
345.12	2.0	Spanish-Spanish-Concrete-Repeat	niños	SSCr_29	1984	37
347.12	2.0	English-Spanish-Abstract-Repeat	pobreza	ESAr_29	5984	63
353.12	2.0	English-Spanish-Abstract-Novel	challenge	ESAn_30	5984	9
359.12	2.0	Spanish-Spanish-Concrete-Novel	mejilla	SSCn_30	2984	5
362.12	2.0	English-Spanish-Abstract-Repeat	desafío	ESAr_30	1984	9
364.12	2.0	Spanish-Spanish-Concrete-Repeat	mejilla	SSCr_30	6984	5
371.12	2.0	English-English-Concrete-Novel	shrimp	EECn_30	3984	14
375.12	2.0	Spanish-Spanish-Abstract-Repeat	tocayo	SSAr_30	4984	33
380.12	2.0	Spanish-English-Abstract-Novel	sufragio	SEAn_30	4984	8
385.12	2.0	English-English-Concrete-Repeat	shrimp	EECr_30	2984	14
388.12	2.0	Spanish-English-Abstract-Repeat	suffrage	SEAr_30	2984	8
391.12	2.0	English-English-Abstract-Novel	bravery	EEAn_30	5984	6
397.12	2.0	English-English-Abstract-Repeat	bravery	EEAr_30	2984	6
