onset	duration	trial_type	TrialType	Stimulus	SSD	Response	RT	CorrectGo	SuccStop
198.25	n/a	n/a	0	1	0.0	50	0.307	1	0
200.5	n/a	n/a	0	0	0.0	49	0.313	1	0
202.75	1.5	successful stop	1	0	0.2	0	0.0	0	1
204.75	1.5	successful stop	1	0	0.15	0	0.0	0	1
206.875	n/a	n/a	0	1	0.0	50	0.266	1	0
209.0	n/a	n/a	0	0	0.0	49	0.325	1	0
212.0	n/a	n/a	0	1	0.0	50	0.42100000000000004	1	0
214.0	n/a	n/a	0	0	0.0	49	0.24600000000000002	1	0
216.875	n/a	n/a	0	1	0.0	50	0.252	1	0
219.5	n/a	n/a	0	1	0.0	50	0.305	1	0
223.5	1.5	failed stop	1	0	0.2	49	0.282	1	0
226.0	1.5	successful stop	1	1	0.15	0	0.0	0	1
228.375	n/a	n/a	0	1	0.0	50	0.45399999999999996	1	0
231.375	n/a	n/a	0	0	0.0	49	0.31	1	0
234.125	n/a	n/a	0	0	0.0	49	0.321	1	0
236.75	n/a	n/a	0	0	0.0	49	0.335	1	0
238.875	n/a	n/a	0	0	0.0	49	0.282	1	0
242.875	1.5	successful stop	1	1	0.1	0	0.0	0	1
246.375	n/a	n/a	0	1	0.0	50	0.39	1	0
248.875	n/a	n/a	0	1	0.0	50	0.34600000000000003	1	0
251.875	n/a	n/a	0	0	0.0	49	0.314	1	0
255.125	1.5	failed stop	1	1	0.2	50	0.297	1	0
258.5	n/a	n/a	0	0	0.0	49	0.425	1	0
263.0	1.5	failed stop	1	1	0.25	50	0.358	1	0
265.375	n/a	n/a	0	0	0.0	49	0.366	1	0
267.5	n/a	n/a	0	1	0.0	50	0.49700000000000005	1	0
271.25	n/a	n/a	0	0	0.0	49	0.355	1	0
273.25	n/a	n/a	0	0	0.0	49	0.48100000000000004	1	0
275.625	n/a	n/a	0	0	0.0	49	0.34	1	0
280.375	1.5	failed stop	1	1	0.15	50	0.271	1	0
282.875	n/a	n/a	0	1	0.0	50	0.354	1	0
285.0	1.5	failed stop	1	1	0.2	50	0.317	1	0
287.875	n/a	n/a	0	0	0.0	49	0.314	1	0
290.0	n/a	n/a	0	0	0.0	49	0.325	1	0
292.25	n/a	n/a	0	1	0.0	50	0.32299999999999995	1	0
295.625	n/a	n/a	0	0	0.0	49	0.41200000000000003	1	0
297.75	n/a	n/a	0	1	0.0	50	0.35100000000000003	1	0
300.125	n/a	n/a	0	0	0.0	49	0.344	1	0
302.125	1.5	successful stop	1	1	0.2	0	0.0	0	1
304.875	n/a	n/a	0	1	0.0	50	0.354	1	0
307.875	n/a	n/a	0	0	0.0	49	0.322	1	0
311.625	1.5	successful stop	1	1	0.15	0	0.0	0	1
313.625	n/a	n/a	0	0	0.0	49	0.348	1	0
315.875	n/a	n/a	0	1	0.0	50	0.4	1	0
318.25	n/a	n/a	0	0	0.0	49	0.32299999999999995	1	0
322.75	1.5	successful stop	1	0	0.15	0	0.0	0	1
325.0	n/a	n/a	0	1	0.0	50	0.27699999999999997	1	0
328.0	n/a	n/a	0	1	0.0	50	0.381	1	0
331.875	n/a	n/a	0	1	0.0	50	0.37	1	0
334.625	1.5	successful stop	1	0	0.1	0	0.0	0	1
337.375	n/a	n/a	0	0	0.0	49	0.55	1	0
340.25	n/a	n/a	0	0	0.0	49	0.355	1	0
343.125	1.5	failed stop	1	0	0.25	49	0.32799999999999996	1	0
345.375	n/a	n/a	0	1	0.0	50	0.34299999999999997	1	0
347.75	n/a	n/a	0	1	0.0	50	0.34299999999999997	1	0
351.25	1.5	failed stop	1	0	0.2	49	0.308	1	0
354.0	n/a	n/a	0	0	0.0	49	0.301	1	0
356.625	n/a	n/a	0	1	0.0	50	0.284	1	0
359.125	n/a	n/a	0	1	0.0	50	0.29600000000000004	1	0
