global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
3019.009426243756	-41.695566636975855	9114417.915748652	1738.520277178494	3638.181854638525	-254.63183285177277	64837.370301453135	13236367.207421016	2206.966319589761	-39.39025829905495	1551.5924488662672	4870700.335803575	2211.607511167904	1.383733	606.028381	0.7517709974008709	0.3498517856007223	-1.6644112223055174	-0.06117550689018	2.770264716936546	0.0037424426432704	-1.8425743856237204	0.1721083266429843	0.0296212760998482	3.395080366556631	0.4139856919748155	0.1010212514329965	0.1713841531598668	0.0102052932410886	0.0127115039706384	-0.0042849305388112	0.0001615823331955	1.8360629722437685e-05	-0.0038709669126362	-0.0037099325499302	1.4984384838724236e-05	1.37635995250316e-05	-0.0279671410072415	-0.0003544551599527	0.0007821609761189	1.2563846041709446e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2923.491389781301	-95.5180364624548	8546801.906125404	9123.695289642845	3199.062366221706	-439.11948841681897	192825.9251074488	10234000.022976018	2109.753774572032	-97.2125450177291	9450.278908824006	4451060.989320937	2111.9788611786657	1.252418	548.516846	2.054164713165416	1.1156674043490948	-1.1404251052174743	0.5239861170880431	1.3005694206102874	0.2745614509010044	-1.5823561937413615	0.2602181918823589	0.0677135073865241	2.503851123871649	-0.1219339592694979	-0.5359196512443134	0.0148678904231355	0.2872098725898265	0.0167010636749009	0.0039895597042625	0.000278925527873	1.5916586633875095e-05	-0.0062795378898978	-0.0024085709772616	3.943259611066212e-05	5.8012141525069e-06	-0.0196844566297516	0.0082826843774898	0.0003874778328085	6.860286049711523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2806.166330186707	-117.32505959459422	7874569.472673531	13765.169608875083	2744.850855246476	-454.2115109752299	206308.09670240135	7534206.2175473105	2074.284435209143	-35.46933936288906	1258.0740348397912	4302655.918150913	2072.1511901420995	1.01435	444.251007	3.55892295135762	1.879342747892446	-0.3909795652148204	0.7494455400026538	0.15286502041557	0.5616686174298694	-1.0808516550240768	0.5015045387172847	0.2515068023540365	1.168240300168286	-0.9508080911753892	-0.8288741319058913	0.9040360262445872	0.6870323265427449	0.0129639073501169	-0.003737156324784	0.0001680628937824	1.3966337395873067e-05	-0.0068575481769517	-0.0005780102870538	4.702596699921358e-05	3.3409589194013095e-07	0.0055823515730463	0.0252668082027979	3.1162649085092496e-05	0.0006384115967569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2694.6673068820687	-111.49902330463829	7261231.894779061	12432.032197888271	2370.924956713484	-373.9258985329921	139820.57759370547	5621285.150366835	1981.116976254075	-93.1674589550678	8680.175408144241	3924824.4736020896	1976.176819547329	0.915235	400.842194	2.5795973554664453	0.9382765152764144	0.2424253100938074	0.6334048753086279	0.0587700309740786	0.4012017360647384	-0.6451310492176674	0.4357206058064093	0.1898524463243043	0.4161940706646884	-0.7980099056061363	0.1527981855692529	0.6368198094455145	0.0233472855132558	0.0014499235205855	-0.0115139838295313	2.1022782155470508e-06	0.0001325718236267	0.0009976096090753	0.007855157786027	9.952249321193728e-07	6.170350384338061e-05	0.013366683733131	0.0077843321600846	0.0001786682340215	6.0595827178528925e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2587.694922003081	-106.97238487898768	6696165.009360531	11443.09112669827	2066.5491592342146	-304.3757974792693	92644.62609114117	4270625.427531639	1917.103921812419	-64.0130544416561	4097.671138950427	3675287.447028558	1910.98836014938	0.87785	384.468719	1.1809873692128832	0.4464009953613938	0.4531200397406962	0.2106947296468888	0.2053177704146101	0.0443922691009755	-0.4610466041417851	0.1840844450758822	0.0338870829188955	0.2125639711906719	-0.6041778798736743	0.1938320257324619	0.365030910528648	0.0375708541995497	-0.0038612794316733	-0.0053112029522588	1.4909478849463285e-05	2.820887680008259e-05	0.0068154824638206	0.0058178728547453	4.645080121464612e-05	3.384764455398223e-05	0.0126482361649821	-0.0007184475681489	0.0001599778780851	5.161669081790683e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2492.9711915977823	-94.72373040529874	6214905.362136466	8972.585101895716	1851.356325912039	-215.1928333221756	46307.95551322565	3427520.245494524	1840.871847971395	-76.23207384102398	5811.329082103332	3388809.160653619	1832.659332740899	0.8866119999999998	388.306122	1.9459926237892768	1.0030592639359222	1.010587448717672	0.5574674089769758	1.0212869915056937	0.3107699120715028	-0.2713049846566946	0.1897416194850905	0.0360018821648248	0.0736063946995693	-1.297009502147375	-0.6928316222737008	1.6822336486605818	0.480015656822408	-0.0020515558264077	0.0018097236052655	4.208881308867381e-06	3.2750995274555206e-06	0.006587776769958	-0.0002277056938626	4.339880277079826e-05	5.184988301744817e-08	0.0207298463269241	0.008081610161942	0.0004297265287378	6.531242280960418e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2415.696787449366	-77.27440414841612	5835590.968893188	5971.333536492751	1698.14549493626	-153.2108309757789	23473.558728288688	2883698.121972316	1774.5316285311374	-66.34021944025767	4401.024715381542	3148962.5006573703	1765.3996546539788	0.830184	363.592712	1.3670574416854124	0.6110733084921754	1.4886226347638	0.478035186046128	2.215997348731118	0.2285176390981562	0.1402159180069304	0.411520902663625	0.1693494533290847	0.0196605036625262	-1.1106286740562157	0.1863808280911594	1.2334960516358675	0.0347378130799463	-0.0067039192841384	-0.0046523634577307	4.494253376824272e-05	2.164448574282796e-05	0.0065821381431354	-5.638626822600419e-06	4.332454253531793e-05	3.1794112444548894e-11	0.0195654379137874	-0.0011644084131366	0.0003828063607582	1.3558469525835213e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2356.8202246817395	-58.87656276762664	5554601.571468885	3466.4496433302797	1562.4464713965372	-135.69902353972293	18414.22498963428	2441238.97597949	1718.7731929218678	-55.758435609269554	3109.003141593059	2954181.288706832	1711.4062949765398	0.856754	375.229248	0.9203519374397944	0.3467959315353936	1.4282796085320797	-0.0603430262317203	2.039982640148551	0.003641280814802	0.4625816566306469	0.3223657386237165	0.1039196694384143	0.2139817890511537	-1.134353689170183	-0.0237250151139674	1.2867582921340044	0.0005628763421579	-0.0110762248297542	-0.0043723055456158	0.0001226827564792	1.911705578422268e-05	0.0045786339475917	-0.0020035041955437	2.0963888826039152e-05	4.014029061561208e-06	0.0234679913220357	0.0039025534082482	0.0005507466166911	1.5229923104230415e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2312.211366504835	-44.608858176904505	5346321.403394156	1989.95022784718	1468.7730122253424	-93.67345917119474	8774.716953097488	2157294.161441506	1672.5497857871935	-46.22340713467429	2136.603367137858	2797422.785936787	1664.8766595953834	0.912222	399.522278	2.40542546354288	1.0885160007389991	0.6229883118772364	-0.8052912966548433	0.3881144367356487	0.6484940724680389	0.8077067537041671	0.3451250970735202	0.1191113326300067	0.6523901999793241	-0.7286489112229617	0.4057047779472214	0.5309292358264075	0.1645963668492042	-0.0086908614972781	0.0023853633324761	7.553107356487094e-05	5.689958227921486e-06	0.0014453994335283	-0.0031332345140634	2.0891795224439307e-06	9.81715852011811e-06	0.0120005033312293	-0.0114674879908064	0.0001440120802028	0.0001315032808192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2274.6549491593505	-37.55641734548453	5174055.137735128	1410.4844838282115	1397.2841484238872	-71.48886380145518	5110.657647623009	1952402.991436668	1664.723556907936	-7.826228879257542	61.24985847052476	2771304.52092421	1653.484640181588	0.925343	405.269043	1.7284527916845909	0.7488049488318783	0.5180203156205323	-0.104967996256704	0.2683450473955959	0.0110182802381474	0.5532538289135971	-0.25445292479057	0.0647462909344754	0.3060897992075557	-0.3076332791332277	0.421015632089734	0.0946382344302623	0.1772541624639182	-6.051528197104604e-05	0.008630346215307	3.6620993520352103e-09	7.448287579606479e-05	-0.0004606130632001	-0.0019060124967284	2.121643939905793e-07	3.632883637684829e-06	0.0035765372723131	-0.0084239660589162	1.2791618860244829e-05	7.096320416177213e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2234.5243712282504	-40.130577931100106	4993099.165613008	1610.463285084099	1329.5602391706375	-67.72390925324976	4586.527884542408	1767730.429583483	1596.1581636793603	-68.56539322857566	4701.213148589209	2547720.883480268	1585.5208807831784	0.963592	422.020935	1.063508648113348	0.511947204860299	0.517093032355433	-0.0009272832650992	0.2673852041105369	8.598542537331757e-07	0.7390557182537236	0.1858018893401265	0.0345223420823606	0.5462033546835273	-0.0807675920468682	0.2268656870863594	0.0065234039250493	0.0514680399771659	-0.0049811744267897	-0.0049206591448186	2.4812098670103693e-05	2.4212886419487444e-05	-0.0064925337343209	-0.0060319206711208	4.215299429129489e-05	3.638406698269441e-05	0.0056222332248089	0.0020456959524958	3.160950643414508e-05	4.184871930057697e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2203.907292088488	-30.61707913976261	4857207.352120811	937.4055350504868	1295.1597597119612	-34.40047945867627	1183.3929869868082	1677438.803177145	1584.661928882907	-11.496234796453336	132.1634144951845	2511153.4288508957	1574.866128409979	0.988055	432.734863	0.9409920182597838	0.4428815640469509	0.4838702756692612	-0.0332227566861718	0.2341304436762468	0.0011037515618285	1.0525692035579937	0.31351348530427	0.0982907054676307	1.107901928278709	0.2084672597867438	0.289234851833612	0.0434585984029937	0.0836567995152114	-0.0065212241300955	-0.0015400497033058	4.252636415493982e-05	2.371753088652285e-06	-0.0045183226349063	0.0019742110994146	2.041523943310661e-05	3.897509465051803e-06	0.0030360755388147	-0.0025861576859941	9.217754677388973e-06	6.688211576826874e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2158.105593254999	-45.8016988334889	4657419.75163851	2097.7956160336184	1229.1493928798786	-66.01036683208258	4357.368529306108	1510808.2300169745	1532.813256443931	-51.84867243897588	2688.284833684217	2349516.4791302485	1521.800537377395	1.039298	455.177246	2.0622464707004013	0.837326398106273	1.0882071321077549	0.6043368564384937	1.1841947623701847	0.3652230360499605	1.4826746605776862	0.4301054570196925	0.1849907041581185	2.198324149119157	0.6732298956481486	0.4647626358614048	0.453238492394417	0.2160043076928407	-0.0115218889999909	-0.0050006648698954	0.0001327539261281	2.5006649141005977e-05	-0.0027305217717816	0.0017878008631247	7.455749146173328e-06	3.196231926189423e-06	0.0075084402334108	0.0044723646945961	5.637667473870203e-05	2.0002045961469672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2115.2175249495644	-42.888068305434444	4474145.177853761	1839.3864029716103	1177.1870352029675	-51.9623576769111	2700.0866153432416	1385769.3158499526	1505.934608031445	-26.8786484124862	722.4617404820469	2267839.043666821	1494.6515707640372	0.981697	429.950287	0.8633981698388149	0.4177831583306141	1.3009688595060993	0.2127617273983444	1.6925199734046008	0.0452675526455274	1.4794202975391784	-0.0032543630385077	1.0590878786405658e-05	2.188684416770911	0.5270054112450708	-0.1462244844030777	0.2777347034815862	0.0213815998389459	-0.0097263162384732	0.0017955727615177	9.460122757078746e-05	3.2240815419043e-06	0.0044847040148399	0.0072152257866215	2.011257010072112e-05	5.2059483151927846e-05	0.0085207935852493	0.0010123533518384	7.26039233224256e-05	1.0248593089786438e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2089.562962401704	-25.654562547860223	4366273.373840986	658.1565795220724	1157.9168963283998	-19.27013887456769	371.338252245125	1340771.5388027942	1455.068735695268	-50.86587233617684	2587.33696852024	2117225.0255978256	1445.1648203245072	0.998239	437.194916	1.7579577847944226	0.8914026167327628	0.7682519158770162	-0.5327169436290831	0.590211006248706	0.2837873420295116	1.334907543582318	-0.1445127539568604	0.020883936056196	1.781978149912978	-0.1886237535745181	-0.7156291648195889	0.0355789204125405	0.5121251015403824	-0.0094240915434975	0.0003022246949757	8.881350142022108e-05	9.13397662531552e-08	0.0017102013254397	-0.0027745026894002	2.924788573535707e-06	7.697865173488943e-06	0.0127460446486512	0.0042252510634019	0.0001624616541854	1.7852746548778896e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2056.6571453880933	-32.905817013610886	4229838.613675901	1082.7927933332437	1125.284112463431	-32.632783864968815	1064.898582777769	1266264.3337626115	1441.8058684716475	-13.26286722362056	175.90364699138854	2078804.1623592817	1430.1746023438538	0.952296	417.0737	1.1508089875995462	0.5859998316080502	0.6821368067825233	-0.0861151090944929	0.4653106231674575	0.0074158120143564	1.202749323189579	-0.1321582203927389	0.0174657952173757	1.4466059344329902	-0.5513471058246324	-0.3627233522501143	0.3039836311011984	0.1315682302675605	-0.0101219813717103	-0.0006978898282128	0.0001024545068892	4.870502123228923e-07	-0.0004014630718325	-0.0021116643972722	1.6117259804518704e-07	4.4591265267069634e-06	0.0041593527568922	-0.008586691891759	1.7300215356266742e-05	7.373127764399977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
