onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
146.000	3.000	parametric gain	-0.019	n/a	n/a	24	15	-15.460	3	0	1.722
150.000	3.000	parametric gain	0.181	n/a	n/a	32	15	-7.460	3	0	1.814
154.000	3.000	parametric gain	0.281	n/a	n/a	36	15	-3.460	3	0	1.527
162.000	3.000	parametric gain	0.281	n/a	n/a	36	18	-11.360	3	0	1.881
166.000	3.000	parametric gain	-0.319	n/a	n/a	12	18	-35.360	4	0	1.310
176.000	3.000	parametric gain	-0.119	n/a	n/a	20	9	-3.680	2	1	1.601
180.000	3.000	parametric gain	-0.219	n/a	n/a	16	8	-5.050	2	1	1.846
184.000	3.000	parametric gain	-0.319	n/a	n/a	12	20	-40.620	4	0	1.339
194.000	3.000	parametric gain	-0.069	n/a	n/a	22	19	-27.990	3	0	1.714
200.000	3.000	parametric gain	0.281	n/a	n/a	36	9	12.320	1	1	1.394
204.000	3.000	parametric gain	0.031	n/a	n/a	26	6	10.210	2	1	5.487
208.000	3.000	parametric gain	0.131	n/a	n/a	30	5	16.850	1	1	2.026
212.000	3.000	parametric gain	0.281	n/a	n/a	36	7	17.580	1	1	1.839
216.000	3.000	parametric gain	-0.169	n/a	n/a	18	10	-8.310	3	0	1.951
220.000	3.000	parametric gain	0.131	n/a	n/a	30	9	6.320	1	1	0.906
226.000	3.000	parametric gain	0.131	n/a	n/a	30	12	-1.570	3	0	1.865
236.000	3.000	parametric gain	-0.269	n/a	n/a	14	8	-7.050	2	1	1.675
240.000	3.000	parametric gain	-0.119	n/a	n/a	20	19	-29.990	4	0	1.176
244.000	3.000	parametric gain	0.081	n/a	n/a	28	14	-8.830	4	0	1.567
250.000	3.000	parametric gain	-0.219	n/a	n/a	16	17	-28.730	4	0	1.551
258.000	3.000	parametric gain	0.031	n/a	n/a	26	8	4.950	2	1	1.427
262.000	3.000	parametric gain	-0.369	n/a	n/a	10	17	-34.730	4	0	1.312
274.000	3.000	parametric gain	-0.319	n/a	n/a	12	5	-1.150	2	1	1.608
282.000	3.000	parametric gain	0.381	n/a	n/a	40	6	24.210	1	1	1.483
286.000	3.000	parametric gain	0.281	n/a	n/a	36	13	1.800	3	0	1.549
294.000	3.000	parametric gain	-0.369	n/a	n/a	10	9	-13.680	4	0	1.148
298.000	3.000	parametric gain	0.231	n/a	n/a	34	18	-13.360	3	0	1.329
304.000	3.000	parametric gain	0.131	n/a	n/a	30	15	-9.460	3	0	1.732
316.000	3.000	parametric gain	-0.169	n/a	n/a	18	9	-5.680	2	1	1.541
322.000	3.000	parametric gain	0.031	n/a	n/a	26	20	-26.620	4	0	1.254
326.000	3.000	parametric gain	0.281	n/a	n/a	36	20	-16.620	4	0	1.513
330.000	3.000	parametric gain	-0.069	n/a	n/a	22	15	-17.460	3	0	1.442
334.000	3.000	parametric gain	0.331	n/a	n/a	38	8	16.950	2	1	1.460
342.000	3.000	parametric gain	0.081	n/a	n/a	28	16	-14.100	3	0	1.764
348.000	3.000	parametric gain	0.231	n/a	n/a	34	12	2.430	3	0	1.476
358.000	3.000	parametric gain	0.081	n/a	n/a	28	15	-11.460	2	1	1.861
364.000	3.000	parametric gain	-0.019	n/a	n/a	24	17	-20.730	4	0	1.550
368.000	3.000	parametric gain	0.081	n/a	n/a	28	11	-0.940	3	0	1.460
372.000	3.000	parametric gain	-0.219	n/a	n/a	16	9	-7.680	3	0	1.922
378.000	3.000	parametric gain	-0.069	n/a	n/a	22	13	-12.200	3	0	1.450
384.000	3.000	parametric gain	0.381	n/a	n/a	40	11	11.060	2	1	1.414
390.000	3.000	parametric gain	0.081	n/a	n/a	28	8	6.950	1	1	1.190
396.000	3.000	parametric gain	0.281	n/a	n/a	36	16	-6.100	4	0	1.901
400.000	3.000	parametric gain	-0.119	n/a	n/a	20	10	-6.310	3	0	1.362
404.000	3.000	parametric gain	-0.369	n/a	n/a	10	18	-37.360	3	0	1.509
408.000	3.000	parametric gain	0.381	n/a	n/a	40	9	16.320	1	1	1.034
412.000	3.000	parametric gain	0.181	n/a	n/a	32	7	13.580	1	1	1.107
422.000	3.000	parametric gain	0.381	n/a	n/a	40	16	-2.100	2	1	1.702
426.000	3.000	parametric gain	0.131	n/a	n/a	30	17	-14.730	3	0	1.971
432.000	3.000	parametric gain	-0.019	n/a	n/a	24	5	10.850	1	1	1.515
436.000	3.000	parametric gain	-0.219	n/a	n/a	16	7	-2.420	2	1	1.611
440.000	3.000	parametric gain	-0.069	n/a	n/a	22	18	-25.360	4	0	1.467
444.000	3.000	parametric gain	0.031	n/a	n/a	26	19	-23.990	3	0	1.294
448.000	3.000	parametric gain	-0.019	n/a	n/a	24	20	-28.620	4	0	1.395
452.000	3.000	parametric gain	0.231	n/a	n/a	34	6	18.210	2	1	1.315
460.000	3.000	parametric gain	-0.019	n/a	n/a	24	16	-18.100	3	0	1.583
468.000	3.000	parametric gain	-0.069	n/a	n/a	22	6	6.210	3	0	1.774
474.000	3.000	parametric gain	-0.319	n/a	n/a	12	7	-6.420	3	0	2.046
