onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
156.000	3.000	parametric gain	-0.339	n/a	n/a	12	15	-27.460	4	0	1.410
160.000	3.000	parametric gain	0.211	n/a	n/a	34	17	-10.730	2	1	1.775
164.000	3.000	parametric gain	-0.189	n/a	n/a	18	14	-18.830	4	0	1.881
170.000	3.000	parametric gain	0.361	n/a	n/a	40	13	5.800	2	1	1.874
174.000	3.000	parametric gain	0.161	n/a	n/a	32	19	-17.990	2	1	1.479
178.000	3.000	parametric gain	-0.289	n/a	n/a	14	12	-17.570	4	0	1.371
182.000	3.000	parametric gain	0.161	n/a	n/a	32	10	5.690	2	1	1.624
192.000	3.000	parametric gain	0.261	n/a	n/a	36	17	-8.730	2	1	2.283
202.000	3.000	parametric gain	0.061	n/a	n/a	28	13	-6.200	3	0	1.384
208.000	3.000	parametric gain	0.211	n/a	n/a	34	13	-0.200	2	1	2.269
212.000	3.000	parametric gain	0.311	n/a	n/a	38	14	1.170	2	1	1.626
220.000	3.000	parametric gain	0.161	n/a	n/a	32	11	3.060	2	1	2.747
224.000	3.000	parametric gain	0.161	n/a	n/a	32	9	8.320	1	1	2.136
234.000	3.000	parametric gain	0.111	n/a	n/a	30	16	-12.100	3	0	1.693
238.000	3.000	parametric gain	0.211	n/a	n/a	34	10	7.690	2	1	2.390
246.000	3.000	parametric gain	-0.189	n/a	n/a	18	8	-3.050	2	1	1.749
250.000	3.000	parametric gain	0.211	n/a	n/a	34	20	-18.620	4	0	1.328
256.000	3.000	parametric gain	0.161	n/a	n/a	32	16	-10.100	3	0	2.123
260.000	3.000	parametric gain	-0.039	n/a	n/a	24	12	-7.570	2	1	2.131
266.000	3.000	parametric gain	0.311	n/a	n/a	38	12	6.430	2	1	2.393
272.000	3.000	parametric gain	0.311	n/a	n/a	38	10	11.690	2	1	1.875
280.000	3.000	parametric gain	-0.039	n/a	n/a	24	7	5.580	1	1	1.677
284.000	3.000	parametric gain	-0.239	n/a	n/a	16	13	-18.200	3	0	1.546
296.000	3.000	parametric gain	0.261	n/a	n/a	36	19	-13.990	3	0	1.926
310.000	3.000	parametric gain	0.161	n/a	n/a	32	5	18.850	1	1	1.293
316.000	3.000	parametric gain	0.211	n/a	n/a	34	9	10.320	1	1	1.060
320.000	3.000	parametric gain	0.061	n/a	n/a	28	7	9.580	1	1	1.634
324.000	3.000	parametric gain	-0.039	n/a	n/a	24	13	-10.200	0	-1	0.000
330.000	3.000	parametric gain	0.311	n/a	n/a	38	5	24.850	1	1	1.094
336.000	3.000	parametric gain	-0.089	n/a	n/a	22	9	-1.680	1	1	1.326
342.000	3.000	parametric gain	-0.389	n/a	n/a	10	11	-18.940	4	0	1.750
346.000	3.000	parametric gain	-0.339	n/a	n/a	12	14	-24.830	4	0	1.252
350.000	3.000	parametric gain	0.211	n/a	n/a	34	19	-15.990	3	0	1.510
360.000	3.000	parametric gain	0.311	n/a	n/a	38	7	19.580	1	1	1.037
364.000	3.000	parametric gain	0.111	n/a	n/a	30	6	14.210	1	1	1.252
368.000	3.000	parametric gain	0.011	n/a	n/a	26	18	-21.360	2	1	2.000
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	-1.790	2	1	1.749
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	-15.570	4	0	1.099
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	-30.620	4	0	1.339
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-32.730	4	0	1.086
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	-8.420	3	0	1.718
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-34.620	4	0	1.067
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	-3.790	2	1	2.343
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	16.210	1	1	1.036
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	-0.420	2	1	1.447
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	13.690	1	1	1.179
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-22.830	0	-1	0.000
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	-19.990	3	0	1.754
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	-23.360	3	0	1.551
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-21.570	4	0	1.180
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	-9.990	2	1	2.062
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	0.320	2	1	2.074
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-31.360	4	0	1.215
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	4.430	3	0	1.348
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	2.320	1	1	1.156
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	-11.570	2	1	2.007
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	-12.830	3	0	1.356
