onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
140.000	3.000	parametric gain	0.361	n/a	n/a	40	15	23.060	2	1	1.160
148.000	3.000	parametric gain	-0.389	n/a	n/a	10	6	3.220	3	0	1.432
156.000	3.000	parametric gain	-0.339	n/a	n/a	12	15	-4.940	4	0	1.240
160.000	3.000	parametric gain	0.211	n/a	n/a	34	17	14.800	2	1	1.301
164.000	3.000	parametric gain	-0.189	n/a	n/a	18	14	2.190	3	0	1.357
170.000	3.000	parametric gain	0.361	n/a	n/a	40	13	25.320	2	1	1.912
174.000	3.000	parametric gain	0.161	n/a	n/a	32	19	10.540	2	1	1.117
178.000	3.000	parametric gain	-0.289	n/a	n/a	14	12	0.450	3	0	1.120
182.000	3.000	parametric gain	0.161	n/a	n/a	32	10	20.710	1	1	0.974
192.000	3.000	parametric gain	0.261	n/a	n/a	36	17	16.800	2	1	1.097
202.000	3.000	parametric gain	0.061	n/a	n/a	28	13	13.320	2	1	1.257
208.000	3.000	parametric gain	0.211	n/a	n/a	34	13	19.320	2	1	2.049
212.000	3.000	parametric gain	0.311	n/a	n/a	38	14	22.190	2	1	1.486
220.000	3.000	parametric gain	0.161	n/a	n/a	32	11	19.580	1	1	0.905
224.000	3.000	parametric gain	0.161	n/a	n/a	32	9	21.840	1	1	0.871
234.000	3.000	parametric gain	0.111	n/a	n/a	30	16	11.930	2	1	0.964
238.000	3.000	parametric gain	0.211	n/a	n/a	34	10	22.710	1	1	0.999
246.000	3.000	parametric gain	-0.189	n/a	n/a	18	8	8.970	2	1	1.369
250.000	3.000	parametric gain	0.211	n/a	n/a	34	20	11.410	2	1	1.206
256.000	3.000	parametric gain	0.161	n/a	n/a	32	16	13.930	2	1	1.186
260.000	3.000	parametric gain	-0.039	n/a	n/a	24	12	10.450	2	1	1.238
266.000	3.000	parametric gain	0.311	n/a	n/a	38	12	24.450	1	1	1.537
272.000	3.000	parametric gain	0.311	n/a	n/a	38	10	26.710	1	1	0.817
280.000	3.000	parametric gain	-0.039	n/a	n/a	24	7	16.090	1	1	0.937
284.000	3.000	parametric gain	-0.239	n/a	n/a	16	13	1.320	3	0	1.254
296.000	3.000	parametric gain	0.261	n/a	n/a	36	19	14.540	2	1	1.634
310.000	3.000	parametric gain	0.161	n/a	n/a	32	5	26.350	1	1	0.835
316.000	3.000	parametric gain	0.211	n/a	n/a	34	9	23.840	1	1	1.033
320.000	3.000	parametric gain	0.061	n/a	n/a	28	7	20.090	2	1	1.185
324.000	3.000	parametric gain	-0.039	n/a	n/a	24	13	9.320	2	1	1.367
330.000	3.000	parametric gain	0.311	n/a	n/a	38	5	32.350	1	1	0.697
336.000	3.000	parametric gain	-0.089	n/a	n/a	22	9	11.840	1	1	1.818
342.000	3.000	parametric gain	-0.389	n/a	n/a	10	11	-2.420	3	0	1.122
346.000	3.000	parametric gain	-0.339	n/a	n/a	12	14	-3.810	3	0	1.271
350.000	3.000	parametric gain	0.211	n/a	n/a	34	19	12.540	2	1	1.026
360.000	3.000	parametric gain	0.311	n/a	n/a	38	7	30.090	1	1	0.722
364.000	3.000	parametric gain	0.111	n/a	n/a	30	6	23.220	1	1	0.727
368.000	3.000	parametric gain	0.011	n/a	n/a	26	18	5.670	2	1	1.391
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	7.220	2	1	1.537
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	2.450	3	0	1.048
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	-0.590	3	0	1.047
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-7.200	4	0	1.285
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	2.090	3	0	1.026
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-4.590	3	0	0.944
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	5.220	2	1	1.363
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	25.220	1	1	0.792
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	10.090	2	1	1.368
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	28.710	1	1	0.768
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-1.810	3	0	1.179
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	8.540	2	1	1.186
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	3.670	2	1	1.068
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-3.550	3	0	1.296
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	18.540	2	1	0.920
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	13.840	1	1	1.331
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-4.330	3	0	1.555
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	22.450	1	1	1.360
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	15.840	2	1	1.728
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	6.450	3	0	1.180
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	8.190	2	1	1.129
