onset	duration	response_time	button_press	stim_file
n/a	n/a	1.038	1	meg/u050.bmp
n/a	n/a	2.629	1	meg/u053.bmp
n/a	n/a	1.953	3	meg/f048.bmp
n/a	n/a	34.138	3	meg/f139.bmp
n/a	n/a	9.046	1	meg/u115.bmp
n/a	n/a	0.852	1	meg/u037.bmp
n/a	n/a	0.755	1	meg/f073.bmp
n/a	n/a	0.758	1	meg/f110.bmp
n/a	n/a	1.017	1	meg/f087.bmp
n/a	n/a	0.938	1	meg/u146.bmp
n/a	n/a	2.997	2	meg/f013.bmp
n/a	n/a	2.778	2	meg/f137.bmp
n/a	n/a	0.8	1	meg/u019.bmp
n/a	n/a	0.89	1	meg/u111.bmp
n/a	n/a	1.072	1	meg/u005.bmp
n/a	n/a	1.701	1	meg/f124.bmp
n/a	n/a	1.617	1	meg/f036.bmp
n/a	n/a	18.111	1	meg/u141.bmp
n/a	n/a	0.807	1	meg/u089.bmp
n/a	n/a	0.776	1	meg/u010.bmp
n/a	n/a	1.843	1	meg/f113.bmp
n/a	n/a	4.56	2	meg/f008.bmp
n/a	n/a	2.14	1	meg/u091.bmp
n/a	n/a	1.148	1	meg/f097.bmp
n/a	n/a	2.439	2	meg/f123.bmp
n/a	n/a	0.884	1	meg/u054.bmp
n/a	n/a	0.818	1	meg/u059.bmp
n/a	n/a	2.723	1	meg/f060.bmp
n/a	n/a	0.963	1	meg/u035.bmp
n/a	n/a	0.854	1	meg/f058.bmp
n/a	n/a	0.669	1	meg/u061.bmp
n/a	n/a	0.644	1	meg/u022.bmp
n/a	n/a	1.764	1	meg/f111.bmp
n/a	n/a	0.829	1	meg/u034.bmp
n/a	n/a	0.989	1	meg/f114.bmp
n/a	n/a	1.054	1	meg/u004.bmp
n/a	n/a	1.685	2	meg/f079.bmp
n/a	n/a	0.785	1	meg/u150.bmp
n/a	n/a	1.54	1	meg/f085.bmp
n/a	n/a	0.846	1	meg/f037.bmp
n/a	n/a	1.045	1	meg/u106.bmp
n/a	n/a	0.821	1	meg/u069.bmp
n/a	n/a	1.173	1	meg/u030.bmp
n/a	n/a	2.887	1	meg/f098.bmp
n/a	n/a	1.215	1	meg/u129.bmp
n/a	n/a	0.792	1	meg/f039.bmp
n/a	n/a	0.633	1	meg/u145.bmp
n/a	n/a	0.698	1	meg/f148.bmp
n/a	n/a	3.128	1	meg/u025.bmp
n/a	n/a	0.695	1	meg/u017.bmp
n/a	n/a	0.765	1	meg/u073.bmp
n/a	n/a	1.304	3	meg/f050.bmp
n/a	n/a	0.916	1	meg/f126.bmp
n/a	n/a	0.969	3	meg/f062.bmp
n/a	n/a	1.052	3	meg/f101.bmp
n/a	n/a	0.883	1	meg/u126.bmp
n/a	n/a	1.073	1	meg/f112.bmp
n/a	n/a	0.911	1	meg/u049.bmp
n/a	n/a	1.324	1	meg/u107.bmp
n/a	n/a	0.823	1	meg/u020.bmp
n/a	n/a	0.839	1	meg/f133.bmp
n/a	n/a	0.894	1	meg/u118.bmp
n/a	n/a	0.86	1	meg/u144.bmp
n/a	n/a	0.843	1	meg/u062.bmp
n/a	n/a	0.826	1	meg/u131.bmp
n/a	n/a	1.187	3	meg/f146.bmp
n/a	n/a	1.652	1	meg/u076.bmp
n/a	n/a	3.522	2	meg/f001.bmp
n/a	n/a	1.817	1	meg/u112.bmp
n/a	n/a	0.839	1	meg/u023.bmp
n/a	n/a	0.991	1	meg/u001.bmp
n/a	n/a	0.968	1	meg/u036.bmp
n/a	n/a	1.347	3	meg/f057.bmp
n/a	n/a	7.165	1	meg/u045.bmp
n/a	n/a	1.274	1	meg/f007.bmp
n/a	n/a	1.224	1	meg/u090.bmp
n/a	n/a	0.775	1	meg/u138.bmp
n/a	n/a	0.785	1	meg/u098.bmp
n/a	n/a	1.011	1	meg/u083.bmp
n/a	n/a	0.724	1	meg/u079.bmp
n/a	n/a	1.416	1	meg/u060.bmp
n/a	n/a	5.864	1	meg/f142.bmp
n/a	n/a	1.06	1	meg/f106.bmp
n/a	n/a	0.826	1	meg/u024.bmp
n/a	n/a	2.099	1	meg/f121.bmp
n/a	n/a	1.19	1	meg/u128.bmp
n/a	n/a	1.015	1	meg/u008.bmp
n/a	n/a	2.166	2	meg/f059.bmp
n/a	n/a	0.99	1	meg/u074.bmp
n/a	n/a	1.464	3	meg/f096.bmp
n/a	n/a	1.853	1	meg/u101.bmp
n/a	n/a	1.395	1	meg/u052.bmp
n/a	n/a	1.379	1	meg/u100.bmp
n/a	n/a	1.02	1	meg/u088.bmp
n/a	n/a	1.004	1	meg/u016.bmp
n/a	n/a	2.557	1	meg/f024.bmp
n/a	n/a	1.092	3	meg/f021.bmp
n/a	n/a	0.825	1	meg/f134.bmp
n/a	n/a	3.233	1	meg/f046.bmp
n/a	n/a	1.732	1	meg/u087.bmp
n/a	n/a	0.687	1	meg/u081.bmp
n/a	n/a	4.036	3	meg/f109.bmp
n/a	n/a	0.829	1	meg/u096.bmp
n/a	n/a	1.101	1	meg/u055.bmp
n/a	n/a	1.074	1	meg/u123.bmp
n/a	n/a	1.016	3	meg/f052.bmp
n/a	n/a	0.953	1	meg/f045.bmp
n/a	n/a	3.355	3	meg/f034.bmp
n/a	n/a	1.753	1	meg/u014.bmp
n/a	n/a	1.291	1	meg/f029.bmp
n/a	n/a	0.865	1	meg/f016.bmp
n/a	n/a	0.871	1	meg/u099.bmp
n/a	n/a	0.862	1	meg/u143.bmp
n/a	n/a	0.973	3	meg/f022.bmp
n/a	n/a	0.99	1	meg/f061.bmp
n/a	n/a	0.919	3	meg/f012.bmp
n/a	n/a	0.771	1	meg/f064.bmp
n/a	n/a	2.446	1	meg/u124.bmp
n/a	n/a	0.73	1	meg/u147.bmp
n/a	n/a	1.862	3	meg/f107.bmp
n/a	n/a	1.299	1	meg/f051.bmp
n/a	n/a	0.96	1	meg/u113.bmp
n/a	n/a	2.338	3	meg/f074.bmp
n/a	n/a	0.875	1	meg/u067.bmp
n/a	n/a	0.778	1	meg/u015.bmp
n/a	n/a	1.644	1	meg/f105.bmp
n/a	n/a	0.938	1	meg/f122.bmp
n/a	n/a	1.453	1	meg/f129.bmp
n/a	n/a	1.884	2	meg/f066.bmp
n/a	n/a	0.832	1	meg/u071.bmp
n/a	n/a	1.767	3	meg/f083.bmp
n/a	n/a	0.856	1	meg/u056.bmp
n/a	n/a	0.783	1	meg/u007.bmp
n/a	n/a	1.097	1	meg/u011.bmp
n/a	n/a	0.702	1	meg/u136.bmp
n/a	n/a	1.092	1	meg/u103.bmp
n/a	n/a	0.785	1	meg/f147.bmp
n/a	n/a	1.499	1	meg/u026.bmp
n/a	n/a	12.256	1	meg/f141.bmp
n/a	n/a	0.782	1	meg/u063.bmp
n/a	n/a	2.289	1	meg/u080.bmp
n/a	n/a	0.924	3	meg/f044.bmp
n/a	n/a	0.791	1	meg/u003.bmp
n/a	n/a	0.865	1	meg/u149.bmp
n/a	n/a	1.992	1	meg/u041.bmp
n/a	n/a	1.055	1	meg/u127.bmp
n/a	n/a	0.885	1	meg/f015.bmp
n/a	n/a	1.316	3	meg/f032.bmp
n/a	n/a	0.928	1	meg/f091.bmp
n/a	n/a	6.012	3	meg/f014.bmp
n/a	n/a	4.37	2	meg/f150.bmp
n/a	n/a	1.101	1	meg/f100.bmp
n/a	n/a	1.162	1	meg/u068.bmp
n/a	n/a	0.812	3	meg/f090.bmp
n/a	n/a	0.87	1	meg/u121.bmp
n/a	n/a	1.035	1	meg/f136.bmp
n/a	n/a	1.859	2	meg/f038.bmp
n/a	n/a	0.887	3	meg/f004.bmp
n/a	n/a	0.773	1	meg/u132.bmp
n/a	n/a	0.927	3	meg/f042.bmp
n/a	n/a	1.204	1	meg/u064.bmp
n/a	n/a	1.14	1	meg/f115.bmp
n/a	n/a	0.911	1	meg/u085.bmp
n/a	n/a	0.812	1	meg/u021.bmp
