onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
256.000	3.000	parametric gain	0.161	n/a	n/a	32	16	14.650	1	1	1.792
260.000	3.000	parametric gain	-0.039	n/a	n/a	24	12	10.990	1	1	2.289
266.000	3.000	parametric gain	0.311	n/a	n/a	38	12	24.990	1	1	1.440
272.000	3.000	parametric gain	0.311	n/a	n/a	38	10	27.160	1	1	1.276
280.000	3.000	parametric gain	-0.039	n/a	n/a	24	7	16.410	1	1	1.411
284.000	3.000	parametric gain	-0.239	n/a	n/a	16	13	1.900	3	0	2.472
296.000	3.000	parametric gain	0.261	n/a	n/a	36	19	15.400	2	1	1.779
310.000	3.000	parametric gain	0.161	n/a	n/a	32	5	26.580	1	1	1.211
316.000	3.000	parametric gain	0.211	n/a	n/a	34	9	24.240	1	1	1.460
320.000	3.000	parametric gain	0.061	n/a	n/a	28	7	20.410	1	1	1.360
324.000	3.000	parametric gain	-0.039	n/a	n/a	24	13	9.900	2	1	1.404
330.000	3.000	parametric gain	0.311	n/a	n/a	38	5	32.580	1	1	1.067
336.000	3.000	parametric gain	-0.089	n/a	n/a	22	9	12.240	1	1	1.940
342.000	3.000	parametric gain	-0.389	n/a	n/a	10	11	-1.930	3	0	1.843
346.000	3.000	parametric gain	-0.339	n/a	n/a	12	14	-3.180	3	0	2.057
350.000	3.000	parametric gain	0.211	n/a	n/a	34	19	13.400	2	1	1.629
360.000	3.000	parametric gain	0.311	n/a	n/a	38	7	30.410	1	1	1.116
364.000	3.000	parametric gain	0.111	n/a	n/a	30	6	23.490	1	1	1.289
368.000	3.000	parametric gain	0.011	n/a	n/a	26	18	6.480	2	1	1.785
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	7.490	1	1	2.485
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	2.990	2	1	1.698
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	0.320	3	0	1.777
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-6.430	4	0	2.540
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	2.410	3	0	1.958
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-3.680	3	0	2.569
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	5.490	1	1	2.723
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	25.490	1	1	1.218
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	10.410	1	1	1.330
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	29.160	1	1	1.265
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-1.180	3	0	1.973
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	9.400	2	1	1.857
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	4.480	0	-1	0.000
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-3.010	3	0	1.610
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	19.400	2	1	1.684
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	14.240	1	1	2.034
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-3.520	3	0	1.888
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	22.990	1	1	1.450
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	16.240	1	1	1.434
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	6.990	2	1	1.701
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	8.820	2	1	2.218
