onset	duration	label	channels
0.0019531	14.2676	out_task	n/a
13.2676	8.002	in_leadup_fhbc_fade	n/a
14.2695	222.6113	in_task_fhbc_fade	n/a
159.002	4	manual	n/a
236.8809	31.6406	manual	n/a
236.8809	24.6406	out_task	n/a
260.5195	8.002	in_leadup_fhbc_fade	n/a
261.5215	220.5645	in_task_fhbc_fade	n/a
401.002	3	manual	n/a
468.002	1	manual	n/a
468.002	1	ic_sd2	n/a
476.002	35.502	manual	n/a
479	1.0039	mark_gap	n/a
482.0859	22.418	out_task	n/a
503.502	8.002	in_leadup_fhbc_fade	n/a
504.5039	220.5156	in_task_fhbc_fade	n/a
723.002	30.0059	manual	n/a
725.0195	20.9883	out_task	n/a
745.0059	8.002	in_leadup_fhbc_fade	n/a
746.0078	217.6172	in_task_fhbc_fade	n/a
889.002	4	manual	n/a
897.002	89.3848	manual	n/a
963.625	15.7617	out_task	n/a
978.3848	8.002	in_leadup_fhbc_onset	n/a
979.3867	269.2949	in_task_fhbc_onset	n/a
1166.002	3	manual	n/a
1182.002	3	manual	n/a
1203.002	4	manual	n/a
1213.002	5	manual	n/a
1220.002	5	manual	n/a
1223.002	2	ic_sd2	n/a
1228.002	50.8828	manual	n/a
1248.6816	23.2031	out_task	n/a
1270.8828	8.002	in_leadup_fhbc_onset	n/a
1271.8848	271.709	in_task_fhbc_onset	n/a
1543.5938	99.2695	manual	n/a
1543.5938	92.2695	out_task	n/a
1634.8613	8.002	in_leadup_fhbc_onset	n/a
1635.8633	269.0117	in_task_fhbc_onset	n/a
1898.002	2	manual	n/a
1898.002	2	ic_sd2	n/a
1904.875	27.4414	manual	n/a
1904.875	20.4414	out_task	n/a
1924.3145	8.002	in_leadup_fhbc_onset	n/a
1925.3164	269.1934	in_task_fhbc_onset	n/a
2128.002	3	manual	n/a
2194.5098	6.4922	manual	n/a
2194.5098	6.4922	out_task	n/a
