onset	duration	trial_type	0	1	2	3
308.120	2.000	Spanish-Spanish-Concrete-Novel	piel	SSCn_29	10984	37
319.120	2.000	English-Spanish-Concrete-Novel	ivory	ESCn_30	2984	3
322.120	2.000	English-Spanish-Concrete-Repeat	marfil	ESCr_30	1984	3
324.120	2.000	English-English-Abstract-Repeat	suffrage	EEAr_29	3984	73
328.120	2.000	Spanish-English-Abstract-Novel	requisito	SEAn_29	4984	5
333.120	2.000	Spanish-English-Abstract-Repeat	requirement	SEAr_29	2984	5
336.120	2.000	Spanish-English-Concrete-Repeat	breeze	SECr_30	5984	96
342.120	2.000	Spanish-Spanish-Abstract-Novel	desesperaci�n	SSAn_30	2984	33
345.120	2.000	Spanish-Spanish-Concrete-Repeat	piel	SSCr_29	1984	37
347.120	2.000	English-Spanish-Abstract-Repeat	alivio	ESAr_29	5984	63
353.120	2.000	English-Spanish-Abstract-Novel	haste	ESAn_30	5984	9
359.120	2.000	Spanish-Spanish-Concrete-Novel	casa	SSCn_30	2984	5
362.120	2.000	English-Spanish-Abstract-Repeat	prisa	ESAr_30	1984	9
364.120	2.000	Spanish-Spanish-Concrete-Repeat	casa	SSCr_30	6984	5
371.120	2.000	English-English-Concrete-Novel	knife	EECn_30	3984	14
375.120	2.000	Spanish-Spanish-Abstract-Repeat	desesperaci�n	SSAr_30	4984	33
380.120	2.000	Spanish-English-Abstract-Novel	canje	SEAn_30	4984	8
385.120	2.000	English-English-Concrete-Repeat	knife	EECr_30	2984	14
388.120	2.000	Spanish-English-Abstract-Repeat	exchange	SEAr_30	2984	8
391.120	2.000	English-English-Abstract-Novel	bother	EEAn_30	5984	6
397.120	2.000	English-English-Abstract-Repeat	bother	EEAr_30	2984	6
