onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
266.697	2.000	classification-deterministic	117	2	1	L	1.018	0
272.676	2.000	classification-probabilistic	119	1	6	L	0.861	0
277.106	2.000	classification-probabilistic	121	1	10	R	1.313	1
280.582	2.000	classification-probabilistic	123	1	11	L	1.110	1
287.099	2.000	classification-probabilistic	125	1	11	L	0.664	1
294.014	2.000	classification-deterministic	127	2	6	L	1.101	0
297.300	2.000	classification-probabilistic	129	1	14	L	1.045	1
301.998	2.000	classification-probabilistic	131	1	10	R	1.047	1
307.591	2.000	classification-deterministic	133	2	2	L	0.795	1
313.317	2.000	classification-deterministic	135	2	4	R	1.067	1
316.581	2.000	classification-deterministic	137	2	13	R	1.242	1
321.700	2.000	classification-deterministic	139	2	3	L	1.020	1
327.510	2.000	classification-probabilistic	141	1	10	R	1.971	1
333.319	2.000	classification-probabilistic	143	1	11	L	1.169	1
336.721	2.000	classification-probabilistic	145	1	10	R	1.852	1
343.085	2.000	classification-deterministic	147	2	1	L	0.852	0
350.514	2.000	classification-deterministic	149	2	7	R	2.358	1
353.500	2.000	classification-probabilistic	151	1	5	L	1.103	1
357.086	2.000	classification-deterministic	153	2	3	L	1.086	1
361.998	2.000	classification-deterministic	155	2	5	L	1.176	1
366.585	2.000	classification-deterministic	157	2	2	L	0.847	1
370.686	2.000	classification-deterministic	159	2	12	R	0.989	0
377.500	2.000	classification-probabilistic	161	1	6	L	1.585	0
384.680	2.000	classification-probabilistic	163	1	5	L	1.097	1
390.014	2.000	classification-deterministic	165	2	6	-	0.000	-1
394.480	2.000	classification-deterministic	167	2	2	L	0.731	1
398.392	2.000	classification-probabilistic	169	1	9	-	0.000	-1
402.579	2.000	classification-probabilistic	171	1	14	L	0.777	1
405.986	2.000	classification-probabilistic	173	1	2	-	0.000	-1
410.418	2.000	classification-probabilistic	175	1	11	-	0.000	-1
413.998	2.000	classification-deterministic	177	2	10	R	0.907	1
419.787	2.000	classification-deterministic	179	2	7	R	0.778	1
425.708	2.000	classification-deterministic	181	2	13	R	1.306	1
432.203	2.000	classification-deterministic	183	2	1	L	0.826	0
437.204	2.000	classification-probabilistic	185	1	1	-	0.000	-1
441.185	2.000	classification-probabilistic	187	1	12	-	0.000	-1
444.613	2.000	classification-probabilistic	189	1	8	L	0.951	1
448.395	2.000	classification-probabilistic	191	1	10	-	0.000	-1
455.399	2.000	classification-deterministic	193	2	10	R	1.171	1
460.012	2.000	classification-deterministic	195	2	7	R	0.777	1
463.802	2.000	classification-deterministic	197	2	13	L	1.629	0
468.111	2.000	classification-deterministic	199	2	9	R	1.136	0
