frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
480	600	14600.703635526632	8517.996035583737	13706.434436753218	17110.757060407268	18243.599792254114	17684.05231201569	13798.457360145874	19992.618611923626	18068.22855165593	16921.297446830074	11390.343558797282	15370.468340465166	14576.435204502171	15456.131861784148	10321.016910443292	16632.993963561945	18157.25177660742	26414.20222355769	8842.502623614142	14555.832114825753	8646.32407335608	11743.872867838541	17279.33273507606	17760.683799795854	18069.39340884951	14327.080931972552	20333.082207379743	18757.626953125	13371.098830052008	16074.012946633731	18104.992685789173	18955.34449901235	24528.55810546875	8906.140439453126	12820.740063937204	3205.440441573099	4049.3142356566527	18714.065100561213	16286.605871705804	11854.357485008479	2399.44012919017	16866.038563535818	18038.35981620793	16008.886992576827	16521.35187563462	14546.073117513231	17049.74104698512	15186.072756635851	17456.53368170777	17607.903893886814	15349.454842051357	16475.999559643416	17186.593274432253	17114.112881823075	16756.225943626814	15155.922401354404	14752.771063874508	16837.479133222114	18301.52109493551	17599.944065715623	16629.571999617197	14382.103130679709	17907.46778931855	15485.543823006608	17521.737865937812	16374.067833940275	17558.483119491786	15345.564408954688	14097.522951834486	16934.09817242909	15703.009220705073	17246.81015654021	16876.16602639151	18646.372260877823	17334.735393013856	17596.322645523454	17642.70483354606	14007.889360807367	16136.025670678202	15172.666137746366	16785.06342750915	15476.737866380752	17092.125759443265	17031.578195812708	15887.991810734908	16065.929527023349	16769.971171816083	16942.632543698706	16442.933430889152	15249.105891753008	14228.417922956329	17097.962206891516	17646.800931151716	16161.592841586451	17060.681270335568	14229.782272328408	18008.694778774752	14824.216866452844	16642.49018245542	16308.907602317344	16638.081639995962	14749.770647338786	13180.385361736087	16206.10029470376	14702.612268098326	16994.343748632265	15653.957731119792	19162.57905402193	16796.761437638146
600	900	12858.785175278641	8273.184167090649	12818.463592888327	15291.931926581243	15016.545330036231	14949.67596546961	11831.58203022611	16992.020630152794	16071.18830593326	14646.342580316445	9905.74997847257	13631.561755503279	12757.53779220081	14459.076984742063	9377.98528479433	15641.261447180896	16655.18868636625	19359.26622596154	8475.87301905015	12719.246978940162	8286.675560493564	12322.774078595197	15242.897327462404	14593.265144794954	14944.815497676029	11681.989392716898	16623.60950011177	16083.224654698915	11525.987333990744	15047.97678678836	15151.142348469526	17138.166048723204	18761.96826171875	7971.686403586647	12368.22162671359	3052.0402447079546	3855.4141229555376	14897.743483724473	14800.139679303187	10174.198628200144	2390.564940682379	13776.687955235378	14579.405050605212	12923.449857165568	13409.352193779392	13365.322144738304	14360.98230033338	12597.682060888392	14760.691967207693	14252.089310452966	12512.335577943139	13811.934122205419	13987.312497829402	14303.683908247553	13871.228155402654	13377.59455981876	12105.440673769082	13784.381144366742	15201.504811682	14576.313298789757	13432.455150929844	11702.559569627098	14515.217434071648	12611.051351447602	13909.131754407821	13614.778518615401	14627.636611743288	12276.67407323363	11407.222862376299	13788.593230195573	12833.585090030814	14008.360001131825	13338.029288899806	15001.120880126953	14710.993012499843	13881.114737601902	14330.36637252908	11545.86111060776	13074.27801775985	13811.389642719443	13982.038495924258	12571.642493885527	14229.232702310803	13984.857321180332	13159.813095794862	13674.532844742473	13669.080282913446	14064.504907862549	13531.748515572412	13230.134300843916	11775.684130095224	13429.53843474725	14316.531196748201	13314.508301498607	13770.409713622605	11458.106672845204	14709.415879776454	11901.190520387456	13474.82527072406	13195.671637110841	13443.903515810265	11933.191578096163	10791.992722639576	13091.218124652998	11953.174395968552	13675.78712612975	13219.469821346507	15058.340006180273	14213.604258463072
900	1200	11424.369519577242	8511.07941587056	12691.762938017004	13341.039533209865	12479.049642396421	12511.562819681696	9801.847217115419	14115.159564912865	14507.997683252492	12337.168610432373	9167.640606799536	12018.544879382827	11966.324055722938	13125.203404704811	8480.236868822385	12481.435507769049	15310.370328840485	14334.950646033654	8379.092507755055	11241.543504633302	8431.584761182408	11686.390095124421	13176.222044221264	12151.562700839851	12307.68262605762	9967.834991176713	13848.322479429553	14116.880568546547	10687.029126788771	13071.816584920389	12157.154467536408	14946.866065967368	16046.27392578125	8074.442754794034	11791.059819059552	2981.545699169302	3720.0450073005713	12582.580286726166	13499.22347697559	9010.811238688575	2418.412395078423	11654.131262192788	11355.530032221548	10812.884047965117	11142.391873050216	11786.767648668541	12313.486663335327	10330.179905360277	12590.53422550661	11900.630519602759	10527.670272686055	11857.655077061027	11633.181301546541	11874.200675576818	11775.487655403154	11321.29556314363	10268.742821852327	11849.430819669371	12675.697850969746	12428.530888790634	11115.925462632335	9895.896807611156	11784.04701841811	10582.698487416661	11642.581859874614	11333.799611670662	12118.803877480983	10122.96276507719	9577.412726469523	11340.46738801227	10610.092334325376	11215.223360013466	11558.1844397187	12407.434549967447	12608.746151801543	11529.339603743563	11996.540428284898	9626.995365440114	10785.879608059648	11510.107093290922	12210.502539131212	10404.689267548516	11841.685885620118	11683.599248029297	11009.20577655446	11789.099317712135	11576.063072926487	11818.07260990092	11118.116021754879	11407.30099144594	9969.882542112458	11109.195041329676	12129.314925577468	11150.847063154868	11729.570791928702	9584.417347981882	11775.064573261525	9868.490406882174	11242.051766803732	11248.666509407542	11036.38047697491	9965.997401793746	9039.411396921614	10658.397335118329	9778.215856865194	11240.697809983369	10879.226156556373	12377.335565098885	12045.019296772594
1200	1500	10277.428883644892	8724.685322794729	12272.761810661765	11370.298665730097	10492.710055289168	10545.828546609195	9094.89872464396	11946.786016951768	12540.650843289466	10253.505924433512	8304.44734977768	10472.859935789738	11127.381841297074	11678.602922754988	8499.807760707867	10460.28411614033	13138.314413786797	13285.300631009615	8952.770802217372	10094.751753659382	8609.896206914935	12025.638076895255	11190.813491056078	10283.760485946725	10431.114857866702	9212.313514771738	11478.557215636805	12051.265965349028	9681.858860998782	12015.022733800552	9829.143221265676	13164.743086033484	12197.749755859375	8120.740528231534	11285.020890145932	2836.0393816799738	3527.2301891921716	10512.945060633407	12213.251656381199	8271.414852499878	2384.5388373781216	10085.15773393059	10118.846883021963	9331.834328037401	9554.428515645875	10154.291323365283	10805.97589127189	9022.655117374128	10856.699383033576	10295.160349344018	9228.2770834912	10716.512553097777	10283.850612811573	10158.937104163995	9915.745090606288	10051.382879058543	8652.20044577067	10087.654353942353	11125.8339274706	10871.10316629151	10029.859213054244	8797.518169696514	10001.72547538095	9103.210565480833	9967.484519226004	9898.565071443416	10369.516311666273	8750.092941203344	8305.934673156366	9541.929436523023	9197.14674921927	9412.82378560898	9347.384190613515	10530.966757541233	10911.82179728362	9660.39434934568	9923.19043260959	8377.787424917871	9078.131227911601	10584.40262720227	10475.93095235114	8899.309135065543	10376.263935392806	10192.867791416897	9597.095024620618	10574.119665875656	10048.02314664247	10078.898497269674	9315.927885882698	10032.11115858808	8556.640658888424	9689.919995322422	10248.944427241271	9505.032500114778	10423.724574091273	8498.125617212265	10020.468430199953	8588.686569971685	9617.070193203577	9800.49637781666	9356.49870540626	8452.39600663416	7959.0402463210885	9071.766474751894	8706.324766876254	9336.259800844166	9609.58203125	10676.55538079995	10572.54408923173
1500	1800	9221.95071465346	8421.93995826921	11067.82912310432	9971.066588075058	9016.915881922872	8898.232657896724	8349.238278064568	10517.821700437526	11518.07029427746	8384.23669724645	7376.556650410195	9089.923435729617	9866.45943145952	9946.873730508822	7915.069689434405	8163.772550555304	11135.06093117899	8424.927734375	8328.896433213178	9037.170958330795	8246.341431290064	10660.769458912036	9483.108836669084	8825.616419535037	8869.084728946109	8617.071939557205	9939.263233669853	11170.512835061238	8968.344804200175	9932.225218248203	9025.020283951086	11564.240548725189	9757.209228515625	8181.724744318181	9287.552388892984	2656.7915610877944	3314.109541675916	8778.343133467662	10706.481931427737	7617.343844190917	2345.6670463109062	8797.227334377507	8625.180964886089	8474.054550992136	8498.819196592594	9116.686322064883	9425.207289559587	8028.448653881213	9675.17788467038	8982.551232484768	8183.335395259962	9624.269902585896	9043.104120343343	8631.011171844937	8529.831976899237	8945.057274945975	7871.095483368917	9045.302828912212	9704.729556501328	9777.982195137103	8921.494642283818	7951.562127094958	8625.392260137485	8079.656105614711	8500.632164807845	8333.862901408569	9037.078468373005	7694.880628371586	7626.914602688739	8236.639650509122	7959.388620692343	8050.979762809946	7651.539768504045	9632.0513414171	9493.101955060052	8519.16257430367	8616.75863755213	7811.158354815571	7874.401355505095	8980.90546213339	9456.804466473619	7735.5355581146705	9011.866298608873	8694.266009949939	8510.85954049208	9515.03890455235	8752.345925785177	8786.743472515554	8088.9614046635725	8585.821367023373	7739.719981390161	8455.577527551954	9010.98210729105	8117.291040493389	8942.418213712648	7642.109423443257	8462.40412658087	7733.037191480133	8297.755970273229	8402.026204982769	8249.05994058419	7581.153208134581	7323.540210871055	7768.931646682042	7651.41687390196	8122.723308317468	7812.687943522135	8564.21525972997	9080.83687300009
1800	2100	8588.956823687098	8572.05854710311	10816.083575080424	8534.52387178334	8074.535171438804	8190.682004806213	7928.562158589927	9608.690522021254	10560.345607042515	7367.436934333363	6802.854327306958	7800.916651893669	9607.670214891747	10047.21843563263	8282.639842189996	7690.094906884386	10232.501387764407	8796.497708834135	8476.31877674776	8391.143078484616	8606.273092189438	10149.21285264757	8212.985552683613	7815.0416563596555	7945.680362596364	8248.430804944415	9319.718901405648	10045.667160893183	8662.105316819043	9580.39533399958	7733.988687887675	10219.20660544161	9845.260009765625	8525.757785866477	8464.685231334759	2569.9582003405403	3148.718969080882	8110.117671531967	9714.11340308824	7601.749286303595	2253.8652897723427	7995.25470319679	7665.320187992459	7965.380646907768	7511.533063153825	7845.5191275578745	9049.576780928863	7466.058146746036	8758.734336796686	8042.086672614207	7484.179202234001	8824.240434191042	8213.933132342823	7793.068823855984	7560.780174524115	8220.62378707825	7405.127372798896	8341.62647167527	9364.032111420001	9084.02772396077	8322.503586860552	7975.95757427212	8243.080490421527	7770.880776256385	7935.344646744944	7776.133774714613	8216.52119380101	7201.723979000376	7443.22509826711	7412.348347636501	7549.026190402732	7429.098190783746	7093.022772568203	8467.345760091146	8639.131200710213	7778.285139489774	7725.527260762642	7541.06248414445	7142.374328856665	7496.260892286504	8820.44657593871	7264.452837215664	8199.332051604928	7943.887331079045	7785.519071132642	8832.475166766968	8099.423326292656	7791.638976693851	7306.842401344564	7971.00401740952	7120.720931594998	7978.547259529126	8174.973520228974	7465.914839916123	8167.025452972231	7584.195540785708	7885.408243976253	7561.6923924500215	7500.415419640277	8052.967620651646	7644.2704003695135	7108.307348918345	7172.594593863542	7011.220606708042	7461.510685041995	7187.830716857055	6688.708960918351	8268.78684146409	8410.482051660729
2100	2400	7967.89688264817	8272.312987230052	9579.032956112133	7696.340179518579	7260.912634194378	7455.438642779332	7990.890915158744	8624.650057698953	9774.843524703138	6324.128214575298	5897.410482977674	7084.987775517404	9043.744152224079	8834.594167954325	7812.677543586512	6421.537404570617	9221.433901394927	8322.617901141826	8033.083002427045	7727.922361366931	8373.580626381243	9145.346607349536	7359.836470282266	7032.6897062867665	7097.266164944983	7807.747378623549	8325.475181561194	9239.877614518426	8319.642787706907	8431.940162949084	6988.472831652002	8996.684180498405	7974.1732177734375	8049.632658025568	7341.67180129717	2422.49771735316	2988.7059616350903	6993.48815338521	8914.106399903581	7194.633500549657	2185.7206447365284	6958.76031593848	7026.006017864464	7712.3876313979445	7028.252254934584	6906.135819990556	8142.568617069381	6999.213612477604	8082.118787516338	7635.556020204118	6765.043273606101	8188.293905849176	7605.288728382909	6853.4965889625555	6787.17270610072	7042.464174273887	6846.444490953512	7722.693210116613	8478.76898384152	8130.0566650162245	7764.138809123708	7546.17073293547	7084.006740040382	7283.079604140932	7222.24922819929	6736.869817467692	7633.287553721303	6701.251987094654	7068.541376267708	6729.862769973748	7050.313193856263	6407.122996269328	6456.516229120943	8396.148844061958	7898.574618480547	6689.371778684568	7143.554933832193	7202.527222516024	6456.226584783105	6763.717080429377	8129.272161616627	6735.736289474118	7382.182809729715	7161.692970156209	7002.566725518683	8312.099631722178	7321.570587597018	7099.134492086261	6504.014385945586	7332.432178331204	6564.633113342825	7310.345955824302	7420.860428505059	6942.566431676333	7843.411194527405	7138.853251278768	7029.893170347308	7176.746539057138	6903.520312817563	6987.3772095185	7060.762064366352	6640.101669827913	6993.666218826246	6172.892349522005	6890.064026293863	6532.023612057127	5890.00935752719	7543.060755855413	7655.103564317589
2400	2700	7394.347609041196	7811.648987101105	8705.805939797794	7062.320355699665	6573.985310146216	7168.098084036618	7599.49122202963	7891.185544483733	9114.52641750656	6108.13992716186	5345.881115796045	6557.268905719479	8496.629870013516	7977.7404201102145	7925.88584779977	6353.981246523916	8391.744686316491	6497.1325120192305	7697.930448644302	7231.9246363190005	7626.330931183442	7627.56248010706	6581.662629725214	6405.174472076688	6771.9216158792515	7476.004877655425	8051.492453892311	8563.183446447276	7451.953725557271	7140.6560274011945	6537.123783510737	8388.515997106555	6149.2320556640625	7853.730104758522	6403.914027951799	2273.925580961144	2872.5673195484615	6245.466474122639	8026.929208965809	6774.069216485384	2119.939575047451	6594.070988943307	6182.207828432509	7207.812776341232	6717.715510778929	6544.699007119374	7655.724340530012	6477.567040596663	7394.04252533977	6605.317383243273	6556.88911824268	7780.567191618311	6960.380821441211	6249.441507046215	6356.551746476394	6737.379455809574	6762.134616424672	7174.434394970123	7781.014203279116	7654.251829159115	7417.710765135175	7185.094715070572	6522.366803606123	6849.521685997756	6460.428535750601	6623.404146826308	7070.16139913323	6255.908272935244	6688.563729349152	5939.852479123577	6397.444921128045	5758.387723063997	5766.637721431261	7305.567376030816	7138.138058404763	5963.18104384922	6319.477983366294	6940.720243209504	6215.387331643567	6500.091008089417	7524.4278979879655	6334.713979177814	6945.4208717123975	6751.662459358025	6768.4470365596535	7702.5822004172205	6831.099237922834	6380.798868912449	5886.5152785303935	6900.222345712077	6186.790771871988	6702.118741205522	6793.427528076696	6264.956904676277	7228.4296722609715	6608.242288444368	6499.743044046836	6757.4036437429695	6420.384540442482	6458.478805943128	6620.129277588041	6258.703415230876	6605.577710244156	5588.633391017236	6333.043199958559	6049.069071964724	4776.926055429496	7222.823259519999	6886.40831943503
2700	3000	6948.404791308079	7430.144284393781	7498.119739487592	6133.050940415459	6002.483877803181	6671.924201219353	7211.270042056806	7454.299655271895	8105.785782442748	5108.308446512316	4486.037430231557	5647.8505570351	8109.772301750133	7433.591046320399	7411.039422548922	5234.995277413272	7444.437797474151	5729.617337740385	7428.631010167739	6799.824045070947	7704.254582250956	8149.7858543113425	6014.4033444777815	5843.87400631538	6205.890060331916	7337.280743727591	7053.938714973414	7880.625173741674	7319.767841256995	6792.842236159169	5411.899696391249	7116.8633434332505	4860.6541748046875	7758.017199928977	5280.996679917821	2233.323203439724	2708.0645586039764	5984.531092679953	7379.256250069622	6674.898646214975	2020.2588783057004	6124.695217991654	5688.3359696714115	6871.233628951672	6224.208323765331	5674.187937938096	7304.259621686039	6421.225169181328	6934.547366203228	6138.636879051421	6092.680895005481	7071.586643116166	6529.8035388659055	5839.887500818395	5835.718399174894	6186.993754543767	5827.0529957560275	6880.167744310378	7191.6337272678775	7376.631208069019	6727.212809780752	7103.434181848805	6004.150346646704	6666.364137496842	6012.761870976103	5916.412780931628	6829.97793058321	6093.5748988182595	6850.217901498945	5725.459555849127	6443.601236080655	4946.132627490017	5321.871064441162	7132.788369581434	6939.609501662376	5584.471510632688	6051.051284068648	6800.752794828205	5715.854896366253	5369.156264295143	7188.9894754032375	6087.231432743343	6422.276223695625	6222.717951850371	6384.163558471511	7147.304053134417	6196.727131228593	5939.69806372213	5329.035440188272	6438.285326159938	5805.508695177168	6220.043548556692	6363.079061518825	5934.450751981819	6613.351049937476	6635.378890259124	6520.2744535238435	6664.163091165893	6011.240560584523	6267.794539035161	6339.488979667112	6015.235142030064	6743.410345910861	5212.223921939443	6381.836149574938	5592.1938380821075	4750.210123817594	7050.8516144974965	6164.321816498616
3000	3300	6676.246982669902	7375.136464973398	7300.872624655331	5835.981060226364	5680.301168050822	5978.367225557345	7072.374780489592	7518.190684164569	7657.252545771708	5391.248942285567	4584.351574584716	5510.6111740036185	7302.5696321939895	6895.120389478931	7645.250698413788	4889.376142762792	6776.969902155464	6124.146521935096	7127.370714973001	6470.732960747177	7352.414866891866	6354.80757921007	5655.07077759432	5499.013018146574	5881.194110976151	6486.97587233098	6898.420361963887	7878.5407002460925	7098.636763381709	6554.096171870776	5347.34915006405	7032.51376124015	6071.5240478515625	7813.889840642756	6189.502346974499	2184.704644956078	2624.2354059986	5770.134960609146	7181.117972176942	6633.434988359148	1990.8394739843548	5636.120083215774	5414.093929101451	6936.995048730793	5938.834508562353	5802.776558459923	6791.808338016588	6331.171136452392	6670.347608612426	5927.346511416778	5770.545855924037	6956.818766986886	6416.172171803473	5400.031441362491	5460.120526303643	6030.406204423378	5735.789502425465	6495.135682497947	7047.0881198726765	6919.946184554782	6338.576037520478	6931.401975345772	5589.49451773889	6638.14574018232	5682.537813414356	5742.352314404795	6591.657204103317	5907.173477654312	6707.8441244732185	5362.37015024713	6041.253087230057	5270.006461382975	5383.427172024136	6764.139513312446	6705.572667197283	5427.713866293621	5645.45392506826	7190.494289806561	5439.433339116845	4839.022796362826	6806.572688228203	5941.739282036428	6001.712001096855	5817.376880554529	6022.3424040639675	6771.048219785143	5868.993029263488	5856.151171394766	5165.857804280266	5905.6501307243425	5655.228257668751	6060.939979658296	6208.859142547516	5605.373092746018	6029.752085217661	6370.359215739657	5831.966018223527	6519.449851489809	5527.8896712599235	5687.527193631438	6358.201511847229	6017.051553616084	6848.037852170943	4956.897884055201	6164.226305108112	5552.074878852908	4203.402655148973	6566.731806818902	6159.536797215346
3300	3600	6298.571639922816	7191.197164710038	7245.316983570772	5180.569190859906	5288.533426782913	5621.399821419494	6948.699254074168	7415.6595846601	7264.575831134204	4632.342327273076	4356.844636881185	5238.630592332267	7100.992219697445	6452.1646803150325	6762.124783159445	4213.501244872776	6112.880004441518	5597.617788461538	7106.923663868623	6057.671518619709	7239.700865901572	7106.483638057002	5106.0576532607165	5101.401975980093	5616.198906668028	6502.243359035102	6362.735465057868	7436.490288302065	6718.454953984349	5742.22973316021	4645.173132311051	5885.784802802557	5816.2879638671875	6819.267288707387	4264.223160653744	2099.5412255387523	2549.179899707977	5148.432740320133	6614.5416580993115	6466.895141900833	1933.513174062775	4863.534295063175	4499.588856742236	6803.558937878783	5594.952200000334	5546.807123303799	6582.6526127680145	6085.468685124358	6245.011954388911	5674.756523196267	5517.638125814591	6372.967967096713	5936.72457250067	5189.852449331321	5083.1095623740985	5694.945039040267	5815.602632910511	5939.942525170361	6809.637645076584	6496.839447415444	5912.438606157695	6841.721892162496	5650.420421883796	6405.209164763191	5486.025164869317	5418.422998628342	6273.420511887048	5727.283627749753	6556.328908201622	4724.511388473068	5778.094988077948	4309.902738256582	4432.551214701792	6604.020144992404	6055.188019983679	4959.230859207398	5156.1786710509705	6943.937351027524	5176.044727438681	4807.097916217391	6501.792097203661	5560.185759534677	5655.506080820028	5361.747829351918	5757.546922694558	6502.605307445675	5796.972630522561	5405.865099909456	4716.719109890699	5685.536933869784	5184.592278539148	5556.420013138442	5733.300336524108	5390.407214247865	5738.6695732110775	6452.242562862028	5499.332921456818	6370.8873415841645	5206.5686025112855	5574.452196698825	6141.20951959187	5800.367105540963	6687.705663018729	4528.260273789149	5757.78936511764	5190.260307247899	4096.85721244064	6323.110814587823	5787.313254308441
3600	3900	6001.308725547743	6607.760168124152	5648.4211641199445	5009.22189842049	5048.767664043372	5445.046172538632	6281.6191229913575	6355.121746874383	7051.839244891063	4189.88576341712	4149.85662359876	4826.386557120827	6685.625888369499	6315.412351211467	6802.242293268271	4081.715598304757	5916.707220922343	6553.877065805288	6680.4431076049805	5822.535492830864	6988.690088213722	5590.820210774739	4612.437507079072	4815.832844471082	5405.497137664079	6429.823958552119	5840.861869386453	6627.889111055342	6146.148406046788	5912.651702880859	4323.449598524306	5497.184683756594	4789.3431396484375	7200.743717151989	4192.659126713591	1986.703154519802	2464.423859797175	5019.814409135263	5784.443845470897	6255.533858593616	1873.5840451837023	4839.587723259052	4767.572985094748	6594.2785868799965	5585.612267111345	4842.869819823588	6228.904624683631	5900.030950521468	5828.897678298504	5311.0044504779	5303.546670523347	6150.9586478016845	5613.6232746586165	5199.034658740928	4676.7563501032855	5023.076006173409	5449.650374299757	5769.90001599542	6575.843330033668	6089.492375412915	5463.92036063352	6703.5593130692505	5108.04355115702	6342.653128299725	5278.969687978579	5116.292455813039	6169.1868684716865	5592.573096026878	6647.653687792148	4500.315769295361	5492.519715553032	4485.786801025028	4686.096158907335	6560.504420979818	5808.100756629663	5109.9536683665265	4790.052340988625	6447.203014115691	4907.900505637193	4460.55406979665	6266.1478805822335	5587.407369453199	5342.792625360581	5104.372939777056	5451.4182850167745	6234.869522918089	5288.312012749811	4983.808717004674	4272.79552238671	5497.652183818307	5067.723991188123	5400.879368811553	5680.570667756581	5081.010684240966	5273.597269836284	6192.324493261785	5496.668687574935	6381.532991457015	5010.321923059088	5013.675195987658	5810.098131595007	5656.5802328189475	6814.463245801558	4246.896484901699	5599.910685206154	4881.371278565137	3518.891861141429	5579.151896076319	5364.221753328766
3900	4200	5688.589607794614	6527.112820124686	7200.20028147978	4471.555131892904	4671.870991007533	5551.655309222435	6541.189831907018	5971.395532997939	6556.6361493991535	4065.9649944118164	3744.298501299474	4451.467312996718	6057.030699043724	5359.809574119371	5819.432235610523	3391.6637884867737	4834.015253388465	4587.842660757212	6412.889279982623	5515.537435746815	6868.151798300668	6170.012791612413	4748.958102782476	4606.571090802646	5025.119094552274	5845.305674435253	5355.897685259604	6609.19546378955	5874.45416743508	4787.6373844872705	4333.612729629138	4884.647554729535	4512.8489990234375	6746.037778320312	3882.6553010760613	1945.6482585909716	2415.809123384519	4858.023243191876	5182.466791982131	6040.818606845059	1843.413774347928	4712.704592265215	4217.212959145929	6291.235017754944	5222.768097693617	4449.964255650427	6146.728109579479	5788.366922030397	5544.291407558673	5001.953722859144	5044.908990373929	5383.518255536697	5319.058260201398	4833.6447297734485	4463.809520034917	4489.724147494842	5505.343882727479	5434.66224779956	6250.839446160138	5704.410200145068	5585.292458537256	6418.604866783204	5056.974614017154	6050.098365983223	4799.31056103059	4738.141034820963	5748.628144950134	5324.557191818441	6235.187062247887	4482.100332327837	5383.785475621986	3991.9284326969955	4458.784319054014	5658.5248389350045	5140.111880375907	4574.143287976437	4799.123413743408	6522.137243342202	4829.7877363848065	3933.259582340842	5898.118675400733	5373.954016648124	4977.550395832247	4901.613655716143	5254.032801117581	5918.773309245129	5136.413437554008	4829.743758968696	4342.0243714984645	4359.2275151893145	4883.545031790886	5144.015498977849	5274.124427962477	4873.775726408029	5253.491725586697	5706.190799663457	4741.028832373288	6073.451168143625	4930.496617221399	4808.609507697806	5731.389955218194	5415.400081647178	6576.841292801938	4027.2634197409384	5521.165340831986	4659.23836092054	3770.6756770713655	5619.567969146171	5104.232845375027
4200	4500	5500.6452740863	6335.730870088455	7495.477102481617	4369.477131343511	4577.390297662792	5201.641357708684	6035.06416996283	5778.976893729018	6110.47897802196	4065.766558932054	3887.0529922148985	4432.349662672155	5879.947883255984	5708.148897129539	6339.114180904303	3691.9163547469193	4766.993669470158	7030.698768028846	6381.518786262063	5303.889107457694	6412.813061442663	5642.723866554543	4027.31142151424	4350.675240383172	4708.406880745762	6476.867334242229	5338.202918808898	6218.03427537132	5687.187236808284	4691.596406560456	4288.647186904792	5206.429160411106	3775.6865234375	6313.751180752841	4855.8770487083575	1884.896594403654	2338.261418328075	4594.940442725073	5363.976086992426	5996.395989578152	1808.7767024453115	4889.1282753872065	4513.841435608154	6036.312412766365	4703.503099745693	4334.590128883209	5945.136330151335	5466.042871722193	5403.244237159086	4517.984869688999	4803.156379000654	5464.207407664993	5172.1868612497765	4785.332130563917	4437.465798758263	4164.834540187465	5031.4956905489535	5374.189183624941	6105.102816619641	5578.273654143402	5101.512230699256	6371.732231013051	4390.769331118212	6082.87718998706	4705.2148355664585	4575.268706095466	5759.051790345092	5369.702869202642	6395.8365426044265	4327.038271347648	5254.900963312168	4006.040752801994	3863.843433434645	6090.4783621893985	5186.572515389062	4230.17370622229	4762.748812535649	6746.094664046331	4704.232548191001	3653.9970662281735	5732.661396431314	5173.877381753556	4834.766573904093	4651.834116709389	5224.087393096995	5360.775569896732	4753.812387957988	4416.005876248089	4154.726792288273	4587.092578628575	4635.597282148376	5197.872552305743	5079.761605930615	4777.06860951353	5220.839539917909	5939.832019484313	4737.987419929127	6124.233891150223	4824.611756547606	5012.65317369476	5576.297821338438	5316.296337651668	6420.949994338815	4114.61008585044	5482.619224947907	4080.1253619367667	3532.8046807981004	4917.574635472791	4969.1262874169915
