onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
316.000	3.000	parametric gain	0.034	n/a	n/a	26	17	-13.220	2	1	1.447
326.000	3.000	parametric gain	-0.216	n/a	n/a	16	15	-18.610	4	0	1.240
330.000	3.000	parametric gain	0.034	n/a	n/a	26	10	2.930	4	0	1.638
338.000	3.000	parametric gain	0.334	n/a	n/a	38	15	3.390	3	0	2.152
346.000	3.000	parametric gain	0.034	n/a	n/a	26	11	0.620	3	0	2.376
356.000	3.000	parametric gain	0.084	n/a	n/a	28	5	16.460	2	1	1.568
362.000	3.000	parametric gain	-0.267	n/a	n/a	14	18	-27.530	4	0	1.111
368.000	3.000	parametric gain	-0.067	n/a	n/a	22	12	-5.690	4	0	1.489
372.000	3.000	parametric gain	0.234	n/a	n/a	34	15	-0.610	2	1	2.080
376.000	3.000	parametric gain	0.334	n/a	n/a	38	13	8.010	2	1	1.664
380.000	3.000	parametric gain	-0.366	n/a	n/a	10	8	-8.460	4	0	1.112
394.000	3.000	parametric gain	-0.317	n/a	n/a	12	9	-8.760	4	0	1.217
398.000	3.000	parametric gain	0.283	n/a	n/a	36	11	10.620	3	0	2.313
404.000	3.000	parametric gain	-0.267	n/a	n/a	14	5	2.460	3	0	2.049
408.000	3.000	parametric gain	-0.067	n/a	n/a	22	11	-3.380	3	0	2.169
412.000	3.000	parametric gain	-0.167	n/a	n/a	18	19	-25.840	4	0	1.810
418.000	3.000	parametric gain	-0.067	n/a	n/a	22	8	3.540	4	0	1.826
428.000	3.000	parametric gain	0.334	n/a	n/a	38	6	24.160	2	1	1.899
434.000	3.000	parametric gain	-0.317	n/a	n/a	12	8	-6.460	4	0	1.627
438.000	3.000	parametric gain	-0.267	n/a	n/a	14	11	-11.380	4	0	0.913
442.000	3.000	parametric gain	0.183	n/a	n/a	32	12	4.310	3	0	1.901
446.000	3.000	parametric gain	-0.117	n/a	n/a	20	11	-5.380	4	0	1.617
450.000	3.000	parametric gain	0.034	n/a	n/a	26	14	-6.300	3	0	1.803
454.000	3.000	parametric gain	0.183	n/a	n/a	32	8	13.540	1	1	1.977
466.000	3.000	parametric gain	0.384	n/a	n/a	40	17	0.780	2	1	2.395
472.000	3.000	parametric gain	-0.117	n/a	n/a	20	17	-19.220	4	0	2.218
476.000	3.000	parametric gain	-0.017	n/a	n/a	24	19	-19.840	4	0	1.635
