onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
223.110	2.000	classification-deterministic	93	2	5	R	1.554	1
226.786	2.000	classification-deterministic	95	2	7	L	1.423	1
229.913	2.000	classification-deterministic	97	2	11	L	1.102	0
235.777	2.000	classification-probabilistic	99	1	5	R	0.920	1
240.777	2.000	classification-probabilistic	101	1	5	R	0.657	1
244.190	2.000	classification-deterministic	103	2	12	R	1.401	1
248.077	2.000	classification-probabilistic	105	1	11	R	1.964	1
252.308	2.000	classification-probabilistic	107	1	4	L	1.088	1
257.919	2.000	classification-probabilistic	109	1	3	L	1.688	1
261.693	2.000	classification-probabilistic	111	1	11	R	2.140	1
265.724	2.000	classification-deterministic	113	2	8	R	1.697	1
272.319	2.000	classification-deterministic	115	2	1	L	0.970	1
275.614	2.000	classification-deterministic	117	2	6	L	0.720	1
281.818	2.000	classification-probabilistic	119	1	13	L	0.735	1
289.120	2.000	classification-probabilistic	121	1	6	L	0.704	1
293.495	2.000	classification-probabilistic	123	1	10	L	1.234	1
299.200	2.000	classification-deterministic	125	2	2	R	1.092	1
304.310	2.000	classification-deterministic	127	2	4	L	0.806	1
307.576	2.000	classification-deterministic	129	2	13	L	0.941	1
310.810	2.000	classification-deterministic	131	2	3	R	0.937	1
316.097	2.000	classification-probabilistic	133	1	11	R	0.938	1
322.319	2.000	classification-probabilistic	135	1	11	R	0.940	1
325.299	2.000	classification-probabilistic	137	1	14	R	0.756	1
328.493	2.000	classification-probabilistic	139	1	10	R	0.953	0
332.483	2.000	classification-deterministic	141	2	1	L	0.916	1
336.613	2.000	classification-deterministic	143	2	7	L	0.732	1
339.812	2.000	classification-deterministic	145	2	3	R	0.936	1
343.998	2.000	classification-deterministic	147	2	5	L	0.722	0
349.204	2.000	classification-deterministic	149	2	2	R	0.766	1
352.717	2.000	classification-probabilistic	151	1	10	L	0.751	1
358.803	2.000	classification-probabilistic	153	1	11	L	0.648	0
362.379	2.000	classification-probabilistic	155	1	10	L	0.769	1
366.779	2.000	classification-probabilistic	157	1	5	R	0.904	1
372.818	2.000	classification-deterministic	159	2	12	L	1.187	0
377.002	2.000	classification-deterministic	161	2	6	L	0.789	1
379.922	2.000	classification-deterministic	163	2	2	R	0.873	1
383.721	2.000	classification-probabilistic	165	1	6	R	1.186	0
386.779	2.000	classification-probabilistic	167	1	5	R	0.777	1
391.401	2.000	classification-probabilistic	169	1	9	R	1.365	0
395.892	2.000	classification-deterministic	171	2	10	L	0.741	1
401.123	2.000	classification-deterministic	173	2	7	L	0.646	1
405.303	2.000	classification-probabilistic	175	1	14	L	0.839	0
408.312	2.000	classification-probabilistic	177	1	2	R	0.932	1
411.798	2.000	classification-deterministic	179	2	13	L	0.835	1
416.197	2.000	classification-deterministic	181	2	1	L	0.951	1
422.206	2.000	classification-probabilistic	183	1	11	R	0.926	1
426.589	2.000	classification-probabilistic	185	1	1	R	0.881	1
431.184	2.000	classification-probabilistic	187	1	12	L	0.937	-1
434.613	2.000	classification-deterministic	189	2	10	L	0.903	1
437.723	2.000	classification-deterministic	191	2	7	L	0.752	1
443.287	2.000	classification-probabilistic	193	1	8	R	0.824	1
449.005	2.000	classification-probabilistic	195	1	10	L	0.679	1
452.189	2.000	classification-deterministic	197	2	13	L	0.969	1
456.501	2.000	classification-deterministic	199	2	9	L	1.044	0
