onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
184.000	3.000	parametric gain	-0.319	n/a	n/a	12	20	-43.480	4	0	1.183
194.000	3.000	parametric gain	-0.069	n/a	n/a	22	19	-30.700	4	0	1.233
200.000	3.000	parametric gain	0.281	n/a	n/a	36	9	11.040	1	1	1.449
204.000	3.000	parametric gain	0.031	n/a	n/a	26	6	9.360	1	1	1.584
208.000	3.000	parametric gain	0.131	n/a	n/a	30	5	16.130	1	1	1.568
212.000	3.000	parametric gain	0.281	n/a	n/a	36	7	16.580	1	1	1.673
216.000	3.000	parametric gain	-0.169	n/a	n/a	18	10	-9.740	4	0	1.503
220.000	3.000	parametric gain	0.131	n/a	n/a	30	9	5.040	2	1	1.384
226.000	3.000	parametric gain	0.131	n/a	n/a	30	12	-3.290	2	1	1.826
236.000	3.000	parametric gain	-0.269	n/a	n/a	14	8	-8.190	4	0	1.130
240.000	3.000	parametric gain	-0.119	n/a	n/a	20	19	-32.700	4	0	1.649
244.000	3.000	parametric gain	0.081	n/a	n/a	28	14	-10.830	3	0	1.330
250.000	3.000	parametric gain	-0.219	n/a	n/a	16	17	-31.160	4	0	1.091
258.000	3.000	parametric gain	0.031	n/a	n/a	26	8	3.810	2	1	1.891
262.000	3.000	parametric gain	-0.369	n/a	n/a	10	17	-37.160	4	0	0.865
274.000	3.000	parametric gain	-0.319	n/a	n/a	12	5	-1.870	4	0	1.243
282.000	3.000	parametric gain	0.381	n/a	n/a	40	6	23.360	1	1	1.148
286.000	3.000	parametric gain	0.281	n/a	n/a	36	13	-0.060	2	1	1.332
294.000	3.000	parametric gain	-0.369	n/a	n/a	10	9	-14.960	4	0	0.930
298.000	3.000	parametric gain	0.231	n/a	n/a	34	18	-15.930	3	0	1.643
304.000	3.000	parametric gain	0.131	n/a	n/a	30	15	-11.610	3	0	1.093
316.000	3.000	parametric gain	-0.169	n/a	n/a	18	9	-6.960	3	0	1.157
322.000	3.000	parametric gain	0.031	n/a	n/a	26	20	-29.480	3	0	1.364
326.000	3.000	parametric gain	0.281	n/a	n/a	36	20	-19.480	3	0	1.407
330.000	3.000	parametric gain	-0.069	n/a	n/a	22	15	-19.610	3	0	0.971
334.000	3.000	parametric gain	0.331	n/a	n/a	38	8	15.810	1	1	1.858
342.000	3.000	parametric gain	0.081	n/a	n/a	28	16	-16.380	3	0	1.797
348.000	3.000	parametric gain	0.231	n/a	n/a	34	12	0.710	3	0	1.908
358.000	3.000	parametric gain	0.081	n/a	n/a	28	15	-13.610	3	0	1.686
364.000	3.000	parametric gain	-0.019	n/a	n/a	24	17	-23.160	3	0	1.213
368.000	3.000	parametric gain	0.081	n/a	n/a	28	11	-2.510	3	0	1.507
372.000	3.000	parametric gain	-0.219	n/a	n/a	16	9	-8.960	3	0	1.620
378.000	3.000	parametric gain	-0.069	n/a	n/a	22	13	-14.060	3	0	0.878
384.000	3.000	parametric gain	0.381	n/a	n/a	40	11	9.490	1	1	1.670
390.000	3.000	parametric gain	0.081	n/a	n/a	28	8	5.810	2	1	1.821
396.000	3.000	parametric gain	0.281	n/a	n/a	36	16	-8.380	3	0	1.382
400.000	3.000	parametric gain	-0.119	n/a	n/a	20	10	-7.740	3	0	1.509
404.000	3.000	parametric gain	-0.369	n/a	n/a	10	18	-39.930	4	0	1.366
408.000	3.000	parametric gain	0.381	n/a	n/a	40	9	15.040	1	1	1.582
412.000	3.000	parametric gain	0.181	n/a	n/a	32	7	12.580	2	1	2.204
422.000	3.000	parametric gain	0.381	n/a	n/a	40	16	-4.380	2	1	2.055
426.000	3.000	parametric gain	0.131	n/a	n/a	30	17	-17.160	3	0	1.582
432.000	3.000	parametric gain	-0.019	n/a	n/a	24	5	10.130	2	1	1.798
436.000	3.000	parametric gain	-0.219	n/a	n/a	16	7	-3.420	3	0	1.966
440.000	3.000	parametric gain	-0.069	n/a	n/a	22	18	-27.930	4	0	1.070
444.000	3.000	parametric gain	0.031	n/a	n/a	26	19	-26.700	4	0	1.079
448.000	3.000	parametric gain	-0.019	n/a	n/a	24	20	-31.480	3	0	2.470
452.000	3.000	parametric gain	0.231	n/a	n/a	34	6	17.360	4	0	0.001
460.000	3.000	parametric gain	-0.019	n/a	n/a	24	16	-20.380	3	0	1.054
468.000	3.000	parametric gain	-0.069	n/a	n/a	22	6	5.360	2	1	1.632
474.000	3.000	parametric gain	-0.319	n/a	n/a	12	7	-7.420	3	0	1.809
