onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
338.000	3.000	parametric gain	0.334	n/a	n/a	38	15	8.910	1	1	1.340
346.000	3.000	parametric gain	0.034	n/a	n/a	26	11	4.670	2	1	2.074
356.000	3.000	parametric gain	0.084	n/a	n/a	28	5	18.300	1	1	1.753
362.000	3.000	parametric gain	-0.267	n/a	n/a	14	18	-20.900	4	0	1.230
368.000	3.000	parametric gain	-0.067	n/a	n/a	22	12	-1.270	2	1	1.737
372.000	3.000	parametric gain	0.234	n/a	n/a	34	15	4.910	2	1	1.463
376.000	3.000	parametric gain	0.334	n/a	n/a	38	13	12.790	1	1	2.166
380.000	3.000	parametric gain	-0.366	n/a	n/a	10	8	-5.510	4	0	1.494
394.000	3.000	parametric gain	-0.317	n/a	n/a	12	9	-5.450	3	0	1.552
398.000	3.000	parametric gain	0.283	n/a	n/a	36	11	14.670	1	1	1.281
404.000	3.000	parametric gain	-0.267	n/a	n/a	14	5	4.300	2	1	1.556
408.000	3.000	parametric gain	-0.067	n/a	n/a	22	11	0.670	2	1	1.873
412.000	3.000	parametric gain	-0.167	n/a	n/a	18	19	-18.840	4	0	1.376
418.000	3.000	parametric gain	-0.067	n/a	n/a	22	8	6.490	2	1	1.792
428.000	3.000	parametric gain	0.334	n/a	n/a	38	6	26.370	1	1	3.155
434.000	3.000	parametric gain	-0.317	n/a	n/a	12	8	-3.510	3	0	2.507
438.000	3.000	parametric gain	-0.267	n/a	n/a	14	11	-7.330	3	0	1.577
442.000	3.000	parametric gain	0.183	n/a	n/a	32	12	8.730	1	1	1.617
446.000	3.000	parametric gain	-0.117	n/a	n/a	20	11	-1.330	2	1	1.866
450.000	3.000	parametric gain	0.034	n/a	n/a	26	14	-1.150	2	1	1.704
454.000	3.000	parametric gain	0.183	n/a	n/a	32	8	16.490	1	1	1.185
466.000	3.000	parametric gain	0.384	n/a	n/a	40	17	7.040	2	1	1.866
472.000	3.000	parametric gain	-0.117	n/a	n/a	20	17	-12.960	2	1	1.369
476.000	3.000	parametric gain	-0.017	n/a	n/a	24	19	-12.840	3	0	2.138
