onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
390.087	2.000	classification-probabilistic	169	1	3	R	1.552	0
393.112	2.000	classification-probabilistic	171	1	8	R	1.407	1
396.497	2.000	classification-probabilistic	173	1	10	L	1.101	1
400.385	2.000	classification-deterministic	175	2	9	L	1.416	0
404.599	2.000	classification-deterministic	177	2	4	L	1.654	1
411.900	2.000	classification-probabilistic	179	1	6	R	2.167	0
417.897	2.000	classification-probabilistic	181	1	10	L	1.876	1
422.820	2.000	classification-probabilistic	183	1	11	L	1.780	0
429.285	2.000	classification-deterministic	185	2	7	L	1.165	1
434.901	2.000	classification-deterministic	187	2	10	L	0.926	1
438.615	2.000	classification-probabilistic	189	1	8	L	1.333	0
441.610	2.000	classification-probabilistic	191	1	10	L	1.017	1
446.879	2.000	classification-probabilistic	193	1	2	R	1.034	1
451.498	2.000	classification-deterministic	195	2	10	L	1.134	1
456.124	2.000	classification-deterministic	197	2	10	L	1.385	1
459.110	2.000	classification-deterministic	199	2	7	L	1.672	1
