onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
210.597	2.000	classification-probabilistic	91.000	1.000	11.000	R	1.687	1.000
215.595	2.000	classification-deterministic	93.000	2.000	3.000	R	1.750	1.000
221.398	2.000	classification-deterministic	95.000	2.000	7.000	L	1.553	1.000
224.499	2.000	classification-deterministic	97.000	2.000	6.000	L	1.257	1.000
227.808	2.000	classification-probabilistic	99.000	1.000	4.000	L	0.981	1.000
232.815	2.000	classification-probabilistic	101.000	1.000	3.000	R	0.901	0.000
236.613	2.000	classification-deterministic	103.000	2.000	5.000	-	0.000	-1.000
241.721	2.000	classification-deterministic	105.000	2.000	7.000	L	1.070	1.000
248.815	2.000	classification-deterministic	107.000	2.000	11.000	R	1.487	1.000
252.024	2.000	classification-probabilistic	109.000	1.000	11.000	R	1.813	1.000
255.595	2.000	classification-deterministic	111.000	2.000	12.000	L	1.472	0.000
260.650	n/a	n/a	113.000	2.000	8.000	R	1.507	1.000
260.700	2.000	classification-deterministic	n/a	n/a	n/a	n/a	n/a	n/a
263.698	2.000	classification-deterministic	115.000	2.000	1.000	R	1.796	0.000
269.886	2.000	classification-deterministic	117.000	2.000	6.000	R	1.316	0.000
275.188	2.000	classification-probabilistic	119.000	1.000	13.000	L	1.244	1.000
279.309	2.000	classification-deterministic	121.000	2.000	2.000	R	1.224	1.000
283.422	2.000	classification-deterministic	123.000	2.000	4.000	L	0.898	1.000
286.620	2.000	classification-probabilistic	125.000	1.000	6.000	R	1.429	0.000
291.394	2.000	classification-probabilistic	127.000	1.000	10.000	L	1.402	1.000
295.577	2.000	classification-probabilistic	129.000	1.000	11.000	R	1.433	1.000
298.909	2.000	classification-deterministic	131.000	2.000	13.000	L	1.274	1.000
305.584	2.000	classification-deterministic	133.000	2.000	3.000	R	1.127	1.000
311.981	2.000	classification-probabilistic	135.000	1.000	11.000	L	1.637	0.000
315.190	2.000	classification-probabilistic	137.000	1.000	14.000	R	1.409	1.000
319.384	2.000	classification-probabilistic	139.000	1.000	10.000	L	1.328	1.000
322.494	2.000	classification-probabilistic	141.000	1.000	10.000	L	1.065	1.000
329.815	2.000	classification-deterministic	143.000	2.000	1.000	R	1.729	0.000
337.284	2.000	classification-deterministic	145.000	2.000	7.000	L	2.012	1.000
342.702	2.000	classification-deterministic	147.000	2.000	3.000	R	1.159	1.000
349.981	2.000	classification-probabilistic	149.000	1.000	11.000	R	1.158	1.000
354.894	2.000	classification-probabilistic	151.000	1.000	10.000	L	1.024	1.000
359.003	2.000	classification-probabilistic	153.000	1.000	5.000	R	1.690	1.000
363.884	2.000	classification-deterministic	155.000	2.000	5.000	R	1.854	1.000
369.197	2.000	classification-deterministic	157.000	2.000	2.000	R	1.432	1.000
372.683	2.000	classification-deterministic	159.000	2.000	12.000	R	1.793	1.000
379.897	2.000	classification-deterministic	161.000	2.000	6.000	R	1.757	0.000
385.897	2.000	classification-probabilistic	163.000	1.000	6.000	R	1.646	0.000
389.500	2.000	classification-probabilistic	165.000	1.000	5.000	R	1.222	1.000
393.389	2.000	classification-probabilistic	167.000	1.000	9.000	L	1.375	1.000
396.313	2.000	classification-deterministic	169.000	2.000	2.000	R	0.829	1.000
400.514	2.000	classification-deterministic	171.000	2.000	10.000	L	0.988	1.000
407.096	2.000	classification-probabilistic	173.000	1.000	14.000	R	1.750	1.000
413.486	2.000	classification-probabilistic	175.000	1.000	2.000	R	0.875	1.000
417.298	2.000	classification-probabilistic	177.000	1.000	11.000	R	1.786	1.000
421.721	2.000	classification-deterministic	179.000	2.000	7.000	L	1.535	1.000
426.296	2.000	classification-deterministic	181.000	2.000	13.000	L	1.816	1.000
430.921	2.000	classification-deterministic	183.000	2.000	1.000	R	1.118	0.000
434.308	2.000	classification-probabilistic	185.000	1.000	1.000	R	1.479	1.000
438.588	2.000	classification-probabilistic	187.000	1.000	12.000	R	1.741	-1.000
441.609	2.000	classification-deterministic	189.000	2.000	10.000	L	1.139	1.000
445.506	2.000	classification-deterministic	191.000	2.000	7.000	L	1.548	1.000
450.679	2.000	classification-probabilistic	193.000	1.000	8.000	-	0.000	-1.000
454.609	2.000	classification-probabilistic	195.000	1.000	10.000	L	1.715	1.000
458.411	2.000	classification-deterministic	197.000	2.000	13.000	L	1.647	1.000
461.514	2.000	classification-deterministic	199.000	2.000	9.000	R	1.830	1.000
